0	0	0	1	1	1
Stat5b	7.0735364	7.082534	7.444366	7.0881763	7.2071853	7.1194744
RGD1305679	9.572826	9.927686	9.519334	10.229755	9.725039	10.655977
Pcgf6	8.281321	8.48941	8.244846	8.993189	9.187341	8.911394
Zhx1	9.383065	9.664991	9.873065	9.168386	9.442949	8.807562
LOC500300	8.785798	8.756799	8.413871	7.4151587	8.061933	7.9374857
RGD1306682	9.219988	8.75399	8.940463	8.707078	8.921401	8.751136
Psmd13	11.219686	11.244904	11.578959	10.662116	10.853781	11.105112
LOC501925	7.0634465	7.2654524	6.693052	6.3224916	7.8303137	7.465472
Epb4.1l5	10.027897	10.296998	10.256334	9.915599	10.274358	10.248731
Pde4b	9.54196	9.6992235	9.303737	9.452236	9.475902	9.212065
Papd4	9.980838	10.068786	9.912443	10.082589	10.103403	10.178924
Bdp1	10.003982	10.09937	10.142437	10.077717	9.980638	10.176046
Srpk1	8.720537	9.042084	9.034172	8.929309	8.89246	8.501866
Cda	3.7123866	3.4520202	2.3966932	3.9821775	2.2070236	2.0394254
RGD1564315	8.131241	8.275181	8.211873	8.131241	7.1899786	7.8836145
Ctnnb1	11.345497	10.789237	11.704795	11.792425	11.528407	11.884569
MGC95014	9.568982	9.442558	9.733528	9.368045	9.38926	9.334265
RGD1304910	7.736543	8.041667	7.7556925	8.157127	7.937807	7.6955166
Adipor2	8.775938	8.599921	8.823426	10.071525	9.994994	10.090936
Sel1h	8.796337	8.882437	8.518409	8.750415	9.134205	8.476988
RGD1308828	9.3016	8.881748	9.08953	8.719824	8.641816	8.718425
Pdgfa	8.01045	7.535782	7.8666177	7.916432	7.3079543	8.223857
Cox7b	12.604674	12.939569	12.598838	12.431601	12.539951	12.89003
RGD1559454	6.570852	6.58835	5.682959	6.7560973	6.151982	6.470411
Wwp1	7.1993713	7.1094565	7.0612826	6.8768873	7.541038	6.5480037
Dre1	10.240638	10.412612	10.356212	10.941399	10.533731	10.212933
Ly86	9.100568	8.938335	8.674447	7.1349907	0.21617703	7.2261333
Scye1	9.282779	8.9244995	8.932805	8.78651	8.562764	8.689272
Metapl1	6.649492	6.457723	6.2739472	6.751037	6.2007165	6.380018
Lzts1	4.765432	3.896942	3.765234	4.0548487	4.648323	3.4674532
Pde6d	10.285731	10.36966	10.236507	10.2641735	9.767231	10.309043
Cox15	0.38047847	9.986966	10.137448	9.753803	9.73938	9.808512
RGD1566052	8.2580805	8.558792	8.202395	8.42907	8.632445	8.024791
LOC368062	9.943144	10.090936	9.751039	10.405637	10.490963	10.566463
Cal	8.35218	8.367326	7.7676883	8.254238	8.276269	8.05666
RGD1311037	8.406919	8.033246	8.555739	7.729087	8.270861	8.884512
Nudt4	13.118223	12.747239	12.94227	12.672026	12.422522	12.921622
LOC293103	10.569852	10.661246	10.734491	10.893096	10.336929	10.64464
Ndufa8	12.701754	12.758972	12.669992	12.540066	12.354694	12.843135
RGD1564237	4.224206	4.6509514	4.5836964	6.93981	5.0778666	5.136513
Hiat1	11.259371	11.685136	11.053549	11.155237	11.522713	11.122099
RGD1304721	8.806841	8.710615	8.732262	8.533262	8.277039	8.898393
Tnfsf13	9.593442	10.044482	9.216626	9.96724	10.433872	9.684975
RGD1564930	11.206581	11.25578	10.851927	11.250919	11.5061	10.747626
Oxnad1	9.320007	9.790912	9.273172	9.799357	10.040119	9.408282
Edf1	10.068786	9.81636	10.036655	9.948507	9.147457	9.956515
Abhd14b	12.778473	12.675723	12.914937	12.7904215	12.425423	12.611637
RGD1560152	9.829524	9.688876	9.826262	9.506497	9.778272	9.760937
