0	0	0	0	1	1	1	1
Gnai3	43.9050253076294	51.821453494288	49.2659135955373	54.5854056985681	48.4924518989844	46.2169034251746	43.0053509344879	49.7370866349243
Cdc45	1.39156560738653	0.876203533601954	1.39283774000424	0.975366214853381	0.59059564287162	1.16025580086687	1.31265707860646	1.27090359258002
Narf	14.5144597733008	16.3454665008122	16.6463688189898	19.160488166481	13.5103744686905	14.8085561094714	17.6474742784024	16.9551860136098
Cav2	31.6923197734213	33.9101322035048	36.2397167281635	32.1949226557348	28.8702787713395	23.4335107389832	29.1162080235514	36.0635171554498
Klf6	17.3877722577255	16.1799801226393	16.3725448970848	17.9783480254415	15.9971516715664	18.1298269541586	18.7191612820244	17.280812639359
Scmh1	10.2573625750335	11.8029129431131	13.717561953952	16.9608988911973	15.8755521100701	14.316297040894	9.5922923848857	8.3651544207218
Cox5a	294.132367469845	220.218205284758	249.459922528506	276.132318119272	280.52554417392	249.308423931861	254.042376824235	280.548685647149
Tbx2	8.43131869846225	8.14446730523346	9.96563649006893	9.65749169349875	11.2812438079243	8.33596481316454	9.93625159416088	8.90183395350729
Ngfr	0.315814908285521	0.546987934165556	0.223009940745476	0.174605697525082	0.342497755489133	0.329719264475574	0.192626018677574	0.342063177109362
Wnt9a	0.487193561831896	0.434003640896768	0.591396863180214	0.768727431977974	0.629413898409833	0.836386451792082	0.51092529602757	0.720725358681614
Fer	2.48320575623487	3.33179931028847	3.12963544362614	4.90111970825769	3.11234731502979	3.55857708658179	3.02146724867791	3.85759227934128
Xpo6	25.4060923778967	22.7759106246241	22.4840625292392	24.2855116053378	23.6860984860307	16.6737457368615	24.8468873300724	15.0904366007557
Tfe3	9.1438093757056	9.97008646291904	9.37036698477879	10.0513441250091	10.5031858623389	11.8265087388835	10.7955473238136	9.4550319313782
Axin2	1.12673784969415	0.740300257941615	1.84701843410032	1.20560755068997	0.975483154002434	1.21354277326388	1.31905122818141	1.20183344107774
Brat1	3.60021139906141	3.69835586485177	4.53646709617495	3.70811722352593	3.44585814388813	4.05203479934539	4.37549079687513	4.64399108111014
Gna12	27.4219027500349	27.0676481127329	29.0888430472273	29.7728916223362	29.7158384745615	31.5274706625536	30.6505334705796	28.5805946607425
Slc22a18	168.916628771662	154.316363015218	124.703045758037	107.12099737684	113.81176535406	108.363949191771	94.2543932266774	121.722630356546
Itgb2l	1.75460674485274	1.02050304903898	1.76307827755092	0.829055972369259	0.9950436693194	0.692295199565596	1.15776765097565	1.30440023907435
Igsf5	54.1367659667337	45.4900657553049	49.1164479665834	55.8160879024241	46.0964640158506	50.8013793838565	48.8047820508958	54.3257234577492
Pih1d2	1.8829603488466	2.91682357416706	2.77864243676125	2.63223564086648	2.09597698908098	2.73192456864244	2.55939863504569	0.927080141917675
Dlat	86.720471418418	85.554000599689	81.8010382519891	87.2461000157609	68.6480831968663	81.6845256617458	80.9274405507412	82.4249639813495
Sdhd	165.616148942749	158.906869220019	159.073519850421	170.465358786126	146.10125829568	146.403522749064	159.574548582861	174.308442133505
Ccnd2	7.55468309899933	7.06889521842955	5.29182943593467	6.16341257171781	5.37637360622705	4.95009788784553	4.73475415827869	5.48292742927475
Gpr107	20.2073440119784	27.0389432778341	26.1178480603624	25.1578502756763	25.5789168772574	33.2749116460597	18.4497962081126	24.6865395471553
Scnn1g	14.0556854342575	14.4856869330283	14.3070900800501	18.1335718456029	15.3013350673926	16.5483513090681	16.0056683618481	17.5316159832838
Gmpr	24.8394436503436	22.5029335654182	24.3797147361947	26.0244508137895	23.4401304880459	27.5246722626619	17.2662757773457	29.3300511373608
Mid2	6.43045905522043	7.52814377434568	7.24879844893087	6.8759543918588	5.77650942981778	6.31197746020247	6.18185482164904	7.0683383866004
Trim25	13.3008538770756	15.9954205252439	15.4858243786704	14.3184818885399	13.6568744749661	16.1412110239861	15.932554851877	15.6525158391221
Dgke	1.58472195337541	1.33034639342505	1.68581778588958	1.39641736257911	1.85812584628781	1.27730645783417	1.3940392106923	1.26761139848607
Scpep1	68.6949367132699	75.9455277628079	78.1121541145819	80.9986963904675	75.7563413469655	82.9362943696983	91.4860078063687	80.6390808512678
Mnt	3.54949343104705	3.10338136333557	3.84338018969586	3.18914596912088	3.70607084551344	2.67701128350335	3.30499873694808	4.06020157763039
Itgb2	1.43330477647124	2.05577989119018	1.29171795663688	0.868106039991117	1.83158581670396	1.37182373742353	1.57138290431725	1.3667869464042
Hddc2	9.62667898296241	8.58422510883237	8.6291292098731	9.5523574343585	9.12664481438654	10.6051650645612	8.44875509210393	10.9374615747626
Tpd52l1	3.0704151771157	3.35941158585727	1.30112456564337	2.11969863051637	4.01918287276929	1.47606578825	2.55125691296606	1.86903635781887
Pemt	0.998108011770517	1.0904962541044	0.388889982748262	0.553203202130549	2.30982040581893	0.625444925797155	5.18904046468705	0.816026965956318
Cdh1	53.6837355034551	51.3079750566202	55.4181886366396	53.9053943094587	53.7175456374877	53.0464339574119	51.0209578683163	58.5520946985241
Cdh4	0.364085947054265	0.514516398715308	0.398935502082311	0.412151835092688	0.69432060918476	0.697763794166778	0.340467320473393	0.488506230070822
Ckmt1	30.9359007801421	33.0728264685616	29.8761480847178	31.5911282099117	30.2797482422359	28.3594717602824	36.8950871814155	32.5502423201149
Bcl6b	2.4364433646579	2.85615657838366	1.59419475386972	1.59192311344861	1.06137791523312	1.5618967087144	1.53645172561794	1.49960735686969
Alox12	1.54917473524666	1.8018576923878	2.09321769340049	1.54807575162916	1.98377351816624	2.06556612584983	2.545440350692	1.8859375115291
