0	0	0	1	1	1
RGD1306495	10.1310835	10.15521	9.894974	10.925062	10.653762	10.597049
Mterfd3	7.3181267	7.4943185	7.294546	7.633026	7.1905665	7.4844027
Cbll1	8.862132	8.874026	8.657268	8.59381	8.321323	8.76243
Trip13	0.38047847	0.08420816	5.5291624	5.8513317	5.903021	6.181553
Dlgap1	8.254984	8.126398	8.500154	7.9352355	7.5041695	7.67751
LOC304138	7.995156	8.295833	7.5926614	8.188688	8.404227	7.67654
Inpp5a	9.455442	9.822927	9.517377	9.452626	9.426264	9.477422
RGD1564042	8.051688	8.252722	8.002112	8.338184	8.401995	8.346864
Ncor1	9.026547	9.027216	8.72005	8.843613	9.071467	9.042084
Anp32e	11.9800625	12.109474	11.910569	12.036214	12.000367	11.850208
Isrip	10.012197	10.026502	10.194234	10.201113	10.360534	10.065248
Treh	11.571276	11.312653	11.072296	11.674145	12.170228	11.909058
Commd7	8.446852	8.354436	8.513261	9.073447	8.767033	8.672872
RGD1306781	7.174405	7.110592	7.0419526	8.035225	7.8236613	7.670835
Pvrl2	8.790701	8.5090885	8.423485	8.859018	8.777009	8.603539
Tspan6	9.946512	9.345315	9.127541	9.693824	10.07165	9.624856
RGD1564982	6.2484508	6.0362554	6.4104247	6.7900143	6.5378036	6.925689
Extl2	7.9366426	7.6165752	7.7146897	7.76002	7.5248747	7.6832366
Brms1	9.968621	9.699863	10.185544	9.5210495	9.194017	9.401218
Ss18	9.714195	9.734375	9.628326	10.092141	10.203674	10.08329
Bysl	8.460131	8.905941	8.863378	8.429403	8.110258	8.259639
Ptdss1	10.713833	10.931292	10.459602	10.544589	10.504429	10.937299
Hmgn3	11.096276	11.4556265	11.236112	11.553865	11.126281	11.246136
RGD1307493	6.394497	7.1875415	6.2601957	7.126479	6.7731895	7.062328
Cdc26	10.491954	10.682391	10.375642	10.4498415	10.852475	10.775258
Bcas2	11.1678505	10.96916	11.139942	11.264113	11.054854	11.063043
Agpat6	11.102887	10.836436	10.97147	10.858629	10.594035	10.648921
Nras	8.320347	8.418788	8.298913	8.594533	8.580064	8.237916
Ddx5	10.160273	9.866338	10.117666	10.346959	10.814211	10.401726
LOC297530	10.757757	10.628097	10.539896	10.671617	10.652867	10.504116
LOC503164	0.38047847	0.08420816	5.9339404	7.0375843	7.404855	6.8937097
RGD1308279	8.414332	8.414332	8.220542	8.541573	8.701706	8.476988
Rnf7	11.18175	11.211376	11.213409	11.290036	11.181329	11.283889
Pcp2	9.342718	9.581124	9.952119	9.577066	9.470227	9.737001
Lztr1	9.156419	9.489717	9.408018	9.007875	8.6124325	8.848148
Vps36	10.049337	10.016937	10.309453	10.481282	9.944565	10.027897
Mrps33	11.49371	11.775632	11.647454	12.023475	11.722787	11.757286
Stat5b	7.0735364	7.082534	7.444366	7.6787496	6.80433	6.8768873
RGD1305679	9.572826	9.927686	9.519334	9.307868	10.132646	10.267085
Pcgf6	8.281321	8.48941	8.244846	8.17672	8.275378	8.23713
Zhx1	9.383065	9.664991	9.873065	9.548842	9.080234	9.102597
LOC500300	8.785798	8.756799	8.413871	8.367652	7.872149	7.529874
RGD1306682	9.219988	8.75399	8.940463	9.199188	9.057955	9.340132
Psmd13	11.219686	11.244904	11.578959	10.903912	10.7637	10.855902
LOC501925	7.0634465	7.2654524	6.693052	7.3016586	6.9476748	7.3782625
Epb4.1l5	10.027897	10.296998	10.256334	9.819405	9.595354	9.7817335
Pde4b	9.54196	9.6992235	9.303737	9.439072	9.384898	9.523219
Papd4	9.980838	10.068786	9.912443	9.942277	10.37377	10.034089
Bdp1	10.003982	10.09937	10.142437	10.284079	10.186298	10.021032
Srpk1	8.720537	9.042084	9.034172	8.840127	8.472833	8.642191
Cda	3.7123866	3.4520202	2.3966932	3.6824658	3.4956703	3.5534337
RGD1564315	8.131241	8.275181	8.211873	7.889326	7.920965	8.058314
Ctnnb1	11.345497	10.789237	11.704795	11.508867	11.832015	12.0821905
MGC95014	9.568982	9.442558	9.733528	9.72308	8.949764	9.01294
RGD1304910	7.736543	8.041667	7.7556925	7.7720485	7.819151	7.7717304
