0	0	0	1	1	1
Mbnl2	8.560213	8.579042	8.081774	8.329076	8.312656	8.764562
Pfkl	6.355151	6.295463	6.162107	9.084879	8.960305	9.194207
Pik3r1	9.290566	9.237067	11.298683	9.817468	10.820301	10.837382
Mical2	5.6239552	5.73919	5.6064167	6.136018	6.8598704	6.2728224
Tcfl1	10.032702	10.061099	9.865784	10.187368	10.146683	10.315088
Lgi3	3.3204048	3.4398217	2.3097935	3.5044541	3.0185049	3.3906558
Bnip1	9.63584	9.462518	9.625066	9.16348	9.17503	9.458041
RGD1307103	10.785482	10.626355	10.76395	10.811628	11.16443	10.817531
Pdcd6	10.667364	10.829739	10.750105	10.886015	11.107382	11.198272
Parp9	7.658442	7.107259	6.944271	7.691115	6.9526052	7.1127667
Pip5k1a	13.079245	13.33457	13.7691965	12.939468	13.728675	12.834787
Synj1	9.377151	9.461236	9.275125	9.782177	9.581124	9.480007
Nubp1	11.444866	11.027152	11.174394	10.634033	10.817531	10.7228775
Map4k3	11.350613	11.336613	11.561588	11.45281	11.222053	11.403664
Per1	9.278269	9.751193	9.38725	10.331601	10.860741	10.300738
Cdc16	8.705671	8.650729	9.019895	8.4368	8.327205	8.671445
Rap1b	7.895198	7.7818403	8.154394	8.430148	8.086367	8.403261
Ccdc59	10.23917	10.204225	9.933265	10.034591	9.953184	9.955837
C1galt1c1	10.357211	10.523111	10.1226635	10.268409	10.150298	10.4372015
Taf11	9.267892	10.309788	10.126183	10.58751	10.234117	10.397031
Perp	11.115313	11.201791	10.994526	11.703827	11.508998	11.57556
Harpb64	13.19698	13.052011	13.355206	12.647028	12.65064	12.683293
Ung	10.034785	9.994499	10.320108	10.130213	10.130392	9.914266
RGD1311045	7.668935	6.554694	6.952475	7.113059	7.2559733	7.0634465
Fbxo28	6.629682	6.7934117	6.85829	7.0986238	7.083653	7.263319
Rrbp1	9.929028	9.716776	9.813031	10.23102	9.963241	9.96724
Arv1	9.823585	9.6973	9.953477	10.203307	10.100787	9.9417925
Ubxd8	8.189941	7.718875	7.774164	8.548184	8.243354	8.47294
Wdr12	9.908954	10.010176	10.121954	10.285558	10.618565	10.357211
Mrps5	12.468964	12.540066	12.760809	12.038327	12.57698	12.019299
Tcf7	6.525828	6.197345	5.396423	6.792494	6.080865	6.8095775
Tspan14	11.325221	11.195889	11.134221	11.424644	11.3202	11.406295
Cyb5b	11.639184	11.616497	11.54303	11.716662	11.240023	11.574134
Btf3	13.041587	12.916948	12.979923	12.88993	12.818397	13.05727
Hpgd	10.64203	10.874447	10.41407	10.769542	10.385241	0.38047847
Hist1h4a	12.7904215	12.215033	12.230438	12.600931	12.168184	12.957899
LOC500488	10.479024	10.151024	10.438751	10.000379	10.177486	10.632436
Dhdds	9.521289	9.48587	9.458517	9.550141	9.570895	9.7961035
Pfkfb4	9.95517	9.9223175	9.848719	9.3554535	8.946606	9.141779
Psma3l	7.625131	7.2739496	6.9372993	8.453083	7.1050158	8.004483
Ptpn7	5.569326	5.392868	5.3024607	5.0019803	5.2374525	5.80285
Rnpc2	12.419685	12.07771	12.175533	12.559951	12.146714	12.560059
Hddc3	10.824973	10.408734	10.724366	10.452256	9.714854	10.47821
RGD1307433	10.207849	10.2348385	10.378758	9.633678	9.994499	10.046554
Ppp2r4	10.933288	10.835494	10.943576	10.449036	10.854923	10.71655
MGC109145	10.924176	10.736614	11.049154	10.532063	10.36029	10.53473
RGD1308147	9.222662	9.3837185	9.441057	8.782652	8.777361	9.195514
RGD1304696	11.5369835	11.332839	11.727288	11.200483	11.342976	11.604668
Ube2v2	10.349467	10.491124	10.366333	10.355511	10.223126	10.28796
Mpv17l	12.530077	12.580338	11.9839115	11.890059	12.084517	12.07771
RGD1305235	8.240261	8.117486	7.5751266	8.316833	7.460508	8.099487
Usp7	10.16525	10.245065	10.611128	10.4498415	10.533072	10.546411
RGD1307927	9.2639885	9.536164	9.40288	9.217719	9.052884	9.396035
Gnptag	10.997415	10.865674	10.761208	10.857679	10.628947	10.965032
Ehd4	9.048148	8.788602	8.588326	8.870209	8.279006	8.958923
Usp28	8.553	8.602113	8.554281	8.996926	8.603539	8.66501
Chp	11.420796	11.420796	11.320089	11.5061	11.447559	11.552548
RGD1306495	10.1310835	10.15521	9.894974	10.478046	9.817018	10.479838
Mterfd3	7.3181267	7.4943185	7.294546	7.001903	6.603277	7.1194744
Cbll1	8.862132	8.874026	8.657268	8.975047	8.863542	8.791417
Trip13	0.38047847	0.08420816	5.5291624	5.759793	6.311916	6.2909894
Dlgap1	8.254984	8.126398	8.500154	7.2435513	8.155486	7.4342422
LOC304138	7.995156	8.295833	7.5926614	7.7738843	6.6390486	7.0848064
