0	0	0	0	0	1	1
RGD1564045	8.242464	9.259544	9.193546	9.0075	8.7698965	9.318415	9.055696
Dnah7	10.444023	9.285446	9.338185	10.150298	9.533343	9.607312	9.328816
Hexa	12.237606	12.189862	11.992433	12.540066	12.468844	12.546514	10.842502
Snx14	8.524424	9.131903	9.151079	8.553	9.134862	9.054578	6.6547375
Cdc2l1	10.539396	10.737227	10.50906	10.315088	10.574754	10.85671	10.292159
Enpp1	8.2903805	9.26734	8.481355	9.269863	9.28379	9.319738	8.123201
RGD1309660	9.5621195	8.835588	8.384582	8.723401	8.731645	9.030272	9.03741
Gars	11.456723	11.508735	11.532695	11.816524	11.853616	12.06662	12.067536
Tmem77	12.334805	12.232476	11.963806	13.026298	12.053501	12.533329	12.20166
Sln	4.2842526	4.4553876	4.12924	3.1305928	2.623979	2.260578	2.367101
Fbxo11	10.559478	10.976164	10.67884	10.628947	10.997264	10.891948	10.813848
Rpo1-1	9.977009	9.079853	9.158385	8.800549	8.914539	9.737442	9.749405
LOC498331	8.967874	9.40136	9.631958	9.991768	9.949635	9.750984	9.602997
LOC500872	11.440589	11.598506	11.252141	11.639184	11.559562	11.243545	10.223205
Dapk1	11.436563	10.222044	10.71112	10.276774	10.379556	9.887987	10.239342
Rad52b	9.950774	8.797746	9.075781	9.132498	9.076149	9.520403	9.074017
Zfp533	6.6170335	6.8101745	6.6442714	7.42423	7.054694	7.009977	7.0126963
Baz1a	9.755318	9.348712	9.076449	9.192883	9.46423	9.72829	8.022594
RGD1309656	9.827802	9.702663	9.612048	9.651389	9.536579	9.192606	9.503343
Slc30a5	9.459485	8.974042	9.125146	8.699246	8.817676	9.220375	9.715444
Mrps24	12.048959	11.539538	11.087331	11.252141	11.254431	11.235065	11.43578
Lrrc41	10.15412	9.504093	9.21007	9.396676	9.588042	9.668652	9.846714
Rit1	8.953487	6.5849285	7.082534	6.73718	6.4467454	6.922481	7.29402
Bre	12.315132	12.0149355	11.728028	11.594425	11.742459	11.753936	11.847968
Dst	9.873897	9.553781	10.877383	10.938343	10.915972	9.525599	9.74617
MGC94010	8.527351	9.482137	8.376423	8.635672	8.710967	8.657522	8.1694765
Arfgap1	8.758184	8.643556	8.71912	8.964403	9.116878	9.183346	5.975182
LOC311254	8.314872	7.4147725	7.5769305	7.372065	8.439776	7.9560633	8.140347
RGD1561394	10.33445	8.895634	9.7817335	9.216013	9.126167	9.586099	9.303821
LOC294513	9.015004	8.584022	8.876846	8.624998	8.660346	9.283152	9.252819
Pde4dip	7.722324	7.235302	8.292764	8.25347	8.038605	7.986995	8.51713
Mbnl2	5.5362124	8.311755	8.366555	7.951405	8.304458	8.351735	8.435224
Pfkl	8.609949	7.195635	6.607238	6.7117567	6.83937	6.6707897	8.697362
Pik3r1	8.571076	10.631228	10.438817	10.838339	8.752907	9.265013	10.477394
Mical2	6.8077183	6.9579244	4.951831	5.184129	5.4667244	4.3640447	4.8055224
Tcfl1	0.2083838	10.173464	9.367388	9.706364	9.559801	9.73874	9.80766
Lgi3	4.165361	3.4061773	2.4156687	3.9656074	3.059601	1.8530775	2.9180236
Bnip1	10.124438	9.770898	9.343345	9.76485	9.759446	9.982651	8.487005
RGD1307103	10.085007	10.767528	10.573251	10.550588	10.596887	10.767683	10.909749
Pdcd6	11.535291	11.110479	10.998481	10.885193	10.735546	11.249579	11.446562
Parp9	7.998317	7.2777057	7.101694	7.0395846	7.394979	7.8140354	10.038687
Pip5k1a	12.991412	14.167314	12.488118	12.1349	12.07098	13.269668	12.541193
Synj1	9.827159	9.915199	10.176046	10.16525	9.996362	10.261749	10.457886
Nubp1	11.702144	11.361902	10.886167	11.532695	11.189897	11.072765	11.061315
Map4k3	11.38004	11.753812	12.098165	11.882731	12.086648	11.718221	11.953893
Per1	9.748209	10.725256	9.3147335	8.392738	8.562023	10.3772335	11.176016
Cdc16	8.403171	7.946901	8.463063	8.828592	8.676812	9.258528	8.077873
Rap1b	9.379262	8.507548	7.712366	8.537648	8.107985	7.7949843	7.5588717
Ccdc59	9.960808	10.01926	10.010176	9.960527	9.882711	9.576424	9.800439
C1galt1c1	11.277429	11.376136	10.715638	10.403257	10.702831	10.85083	10.9442835
Taf11	11.449968	11.015157	10.602209	10.911095	10.752933	10.684867	9.420764
Perp	11.143592	11.4379	11.100692	11.079542	10.96901	10.98665	11.011444
Harpb64	13.118008	13.07356	12.894433	13.471823	13.135684	12.657523	12.60972
Ung	10.234483	9.764415	9.809794	10.073572	9.853042	10.230296	10.479821
RGD1311045	7.464087	7.168513	6.8756976	7.1305704	7.009977	7.1757917	7.28452
Fbxo28	5.3934693	6.745346	7.2739496	7.1183653	7.1231728	7.076043	7.1274824
Rrbp1	8.827209	9.844285	9.258802	9.438043	9.307868	9.571941	9.700378
Arv1	9.889109	9.551845	9.666291	9.6740265	9.7438965	9.893958	9.859278
Ubxd8	7.2607737	7.4790926	7.1138363	6.9491506	7.776661	7.7136135	8.53554
Wdr12	10.835183	10.396677	9.844035	10.479838	10.112579	10.192453	10.271924
Mrps5	12.930448	12.354573	11.369916	11.339158	11.152841	11.805992	11.822902
Tcf7	4.78561	6.1727653	6.320943	6.2728224	6.383186	6.1708922	6.7691703
Tspan14	10.8256035	11.266422	11.518667	11.521485	11.440723	10.83341	11.136873
Cyb5b	11.428588	11.140131	11.816524	11.804447	11.785554	11.459575	11.756399
Btf3	13.533637	13.404308	12.580338	13.141694	13.011233	13.123903	13.217767
Hpgd	11.825024	10.7463665	10.677958	11.558311	10.210573	11.070572	11.056884
Hist1h4a	12.48788	13.269562	12.550006	11.552548	11.6618185	12.475159	13.934542
LOC500488	9.468519	10.324562	9.596683	9.708355	9.496545	9.814835	9.881816
Dhdds	10.244705	10.023375	9.478723	9.752492	9.428707	9.658922	9.687364
Pfkfb4	9.7865095	9.4084215	10.082589	10.267855	9.6847515	9.734812	10.135615
Psma3l	8.984361	7.9770164	7.3286743	7.2580733	7.734074	8.553328	7.461442
Ptpn7	5.9218907	5.08818	4.9490643	5.2491193	4.9253635	5.8283463	4.8027377
Rnpc2	11.526824	12.153571	12.185097	12.293348	11.965674	12.274356	10.963969
Hddc3	10.83803	10.860428	10.994223	10.890138	10.345423	10.725419	10.732601
RGD1307433	10.054456	10.15412	9.821609	9.8789425	9.93282	10.193184	8.567749
Ppp2r4	10.283904	11.032194	10.619449	10.584276	10.329311	10.3500805	9.624944
MGC109145	11.244617	10.502991	10.412612	10.598752	10.330844	10.525414	10.76678
RGD1308147	9.573631	9.680653	9.613303	9.558117	9.591909	9.763969	9.572617
RGD1304696	11.670957	11.90503	11.626986	11.674268	11.749009	11.969719	11.899342
Ube2v2	11.184977	11.090322	10.704781	10.568177	10.460245	10.281098	10.511728
Mpv17l	11.6103735	12.088734	11.998643	12.456458	11.830509	12.395501	11.403774
RGD1305235	8.426044	8.928642	9.081138	8.827198	8.673949	8.332867	8.736052
Usp7	10.143458	10.142747	9.947853	10.008795	10.042205	9.844493	9.925511
RGD1307927	8.858684	9.438829	9.770025	9.33621	9.552734	10.172196	9.921419
Gnptag	11.458063	10.992862	11.000577	11.011201	10.668114	11.109486	10.92699
Ehd4	9.607729	9.633454	8.916238	8.728444	8.793168	8.904937	9.293988
Usp28	9.308919	8.73557	8.83907	8.650729	8.374497	8.595986	8.700205
Chp	10.404499	10.750038	10.928243	10.855902	10.61322	10.531241	10.831869
RGD1306495	10.575421	10.436854	10.115593	9.579213	10.109018	10.719127	6.5044503
