0	0	0	0	0	1	1	1	1	1	1
Slc30a5	9.459485	8.974042	9.125146	8.699246	8.817676	9.492471	9.080234	9.397984	9.547148	9.583718	9.985607
Mrps24	12.048959	11.539538	11.087331	11.252141	11.254431	11.268899	11.54646	11.522837	11.025021	11.219686	11.092888
Lrrc41	10.15412	9.504093	9.21007	9.396676	9.588042	9.512439	9.663666	9.449675	9.133834	9.809794	8.958229
Rit1	8.953487	6.5849285	7.082534	6.73718	6.4467454	6.9132423	7.0744424	7.502266	7.4121532	7.7625155	7.2228804
Bre	12.315132	12.0149355	11.728028	11.594425	11.742459	11.635886	12.563045	12.116361	11.229287	11.694549	11.204201
Dst	9.873897	9.553781	10.877383	10.938343	10.915972	10.821846	10.556826	9.60561	10.168813	10.2107525	9.510362
MGC94010	8.527351	9.482137	8.376423	8.635672	8.710967	8.097678	8.283785	7.6317544	8.158736	7.502266	8.460854
Arfgap1	8.758184	8.643556	8.71912	8.964403	9.116878	8.150528	8.536486	7.9609227	7.856815	9.169032	8.223055
LOC311254	8.314872	7.4147725	7.5769305	7.372065	8.439776	8.084521	7.928882	8.446121	8.111744	8.244162	8.720537
RGD1561394	10.33445	8.895634	9.7817335	9.216013	9.126167	10.486009	9.982259	11.360906	10.375844	11.097351	10.068082
LOC294513	9.015004	8.584022	8.876846	8.624998	8.660346	8.742643	8.963456	8.703508	8.641474	8.347616	8.782298
Pde4dip	7.722324	7.235302	8.292764	8.25347	8.038605	7.900305	8.644627	8.646479	7.221832	7.0050454	7.4413986
Mbnl2	5.5362124	8.311755	8.366555	7.951405	8.304458	8.629231	8.16054	7.927053	8.867035	8.193085	8.640738
Pfkl	8.609949	7.195635	6.607238	6.7117567	6.83937	6.575509	6.756997	6.359576	6.1595845	8.064842	6.724515
Pik3r1	8.571076	10.631228	10.438817	10.838339	8.752907	11.002395	9.928431	9.912242	9.889509	9.095886	9.377793
Mical2	6.8077183	6.9579244	4.951831	5.184129	5.4667244	6.3965416	6.6609764	6.6886764	5.7244287	5.4993114	5.5535064
Tcfl1	0.2083838	10.173464	9.367388	9.706364	9.559801	10.0413	9.707024	9.540059	9.949171	9.742168	10.393862
Lgi3	4.165361	3.4061773	2.4156687	3.9656074	3.059601	3.3054054	3.6738539	2.924998	3.3602786	3.3815722	3.884954
Bnip1	10.124438	9.770898	9.343345	9.76485	9.759446	9.493725	10.115736	9.489717	9.375878	9.751193	9.637127
RGD1307103	10.085007	10.767528	10.573251	10.550588	10.596887	10.669716	10.280746	10.091638	10.37973	10.241378	10.739368
Pdcd6	11.535291	11.110479	10.998481	10.885193	10.735546	11.143592	11.235978	11.028215	11.303869	11.3014	11.350613
Parp9	7.998317	7.2777057	7.101694	7.0395846	7.394979	7.527528	7.0382032	6.562806	7.107259	6.715616	7.0395846
Pip5k1a	12.991412	14.167314	12.488118	12.1349	12.07098	13.489019	12.743002	13.506862	13.33457	13.297987	12.860116
Synj1	9.827159	9.915199	10.176046	10.16525	9.996362	9.733943	9.613266	9.618435	9.961893	9.897517	10.168813
Nubp1	11.702144	11.361902	10.886167	11.532695	11.189897	11.226633	11.638807	11.382966	11.170155	11.760561	10.750348
Map4k3	11.38004	11.753812	12.098165	11.882731	12.086648	11.519829	11.3097515	11.111926	11.663499	11.74748	11.41026
Per1	9.748209	10.725256	9.3147335	8.392738	8.562023	9.868571	9.380321	8.682143	9.976718	10.148843	9.740863
Cdc16	8.403171	7.946901	8.463063	8.828592	8.676812	8.413502	8.3706045	8.620714	8.070642	8.722699	8.106056
Rap1b	9.379262	8.507548	7.712366	8.537648	8.107985	8.146492	9.086948	8.368078	7.3649273	8.362054	7.3412313
Ccdc59	9.960808	10.01926	10.010176	9.960527	9.882711	9.8185425	9.832825	9.140461	9.840736	9.648819	10.045867
C1galt1c1	11.277429	11.376136	10.715638	10.403257	10.702831	10.693618	11.706828	11.25699	10.081887	10.570705	10.668282
Taf11	11.449968	11.015157	10.602209	10.911095	10.752933	10.571227	11.23004	11.097351	10.282787	10.936304	10.44759
Perp	11.143592	11.4379	11.100692	11.079542	10.96901	11.515658	11.4324465	10.986799	11.909058	11.188852	12.1999655
Harpb64	13.118008	13.07356	12.894433	13.471823	13.135684	13.07356	13.349265	13.135788	12.898836	12.981843	12.500952
Ung	10.234483	9.764415	9.809794	10.073572	9.853042	10.149919	10.033509	9.903516	9.483272	9.690155	10.231938
RGD1311045	7.464087	7.168513	6.8756976	7.1305704	7.009977	7.2299747	7.5455694	7.4913597	6.4914002	7.2336316	6.966745
Fbxo28	5.3934693	6.745346	7.2739496	7.1183653	7.1231728	7.092153	6.906435	6.576268	6.749794	6.233084	7.340207
Rrbp1	8.827209	9.844285	9.258802	9.438043	9.307868	9.956119	9.218487	9.02921	9.980838	9.470316	9.72073
Arv1	9.889109	9.551845	9.666291	9.6740265	9.7438965	9.83239	9.551612	9.567711	9.716776	9.683689	10.021032
Ubxd8	7.2607737	7.4790926	7.1138363	6.9491506	7.776661	8.135163	7.439301	7.022891	8.1804	7.793766	8.534011
Wdr12	10.835183	10.396677	9.844035	10.479838	10.112579	10.117325	10.339666	10.088817	9.883588	10.516505	10.349467
Mrps5	12.930448	12.354573	11.369916	11.339158	11.152841	12.279668	11.785309	12.540066	12.258649	12.472101	12.098165
Tcf7	4.78561	6.1727653	6.320943	6.2728224	6.383186	6.279471	5.837751	4.696946	6.517667	6.0725965	6.9055395
Tspan14	10.8256035	11.266422	11.518667	11.521485	11.440723	11.251856	10.685421	10.591095	10.940383	10.496057	11.271597
Cyb5b	11.428588	11.140131	11.816524	11.804447	11.785554	11.412622	11.030999	11.362172	11.495108	11.026086	11.532695
Btf3	13.533637	13.404308	12.580338	13.141694	13.011233	12.9962225	13.112109	12.962558	13.216376	13.112426	13.184217
Hpgd	11.825024	10.7463665	10.677958	11.558311	10.210573	9.313538	10.571911	9.875631	10.790181	11.244904	10.252353
Hist1h4a	12.48788	13.269562	12.550006	11.552548	11.6618185	12.343245	11.99412	11.945894	12.475273	12.7240925	12.450206
LOC500488	9.468519	10.324562	9.596683	9.708355	9.496545	10.609608	9.8046	9.565156	10.523111	10.299252	10.012863
Dhdds	10.244705	10.023375	9.478723	9.752492	9.428707	10.365412	10.0660925	10.136014	10.063167	10.158094	10.893096
Pfkfb4	9.7865095	9.4084215	10.082589	10.267855	9.6847515	10.083606	9.677223	9.428956	9.73766	9.729172	10.710208
Psma3l	8.984361	7.9770164	7.3286743	7.2580733	7.734074	8.7391205	7.9713845	9.156419	8.916238	9.438043	9.160387
Ptpn7	5.9218907	5.08818	4.9490643	5.2491193	4.9253635	4.799602	4.382196	4.914458	5.19128	4.6248107	4.865706
Rnpc2	11.526824	12.153571	12.185097	12.293348	11.965674	12.081939	11.68633	11.561137	12.2455015	11.837674	12.021479
Hddc3	10.83803	10.860428	10.994223	10.890138	10.345423	10.251996	10.543411	10.38128	10.528899	10.793968	10.156657
RGD1307433	10.054456	10.15412	9.821609	9.8789425	9.93282	10.456088	10.405114	10.122677	9.792225	9.705042	10.001953
Ppp2r4	10.283904	11.032194	10.619449	10.584276	10.329311	10.78054	10.254787	9.931014	10.53473	10.295473	10.980624
MGC109145	11.244617	10.502991	10.412612	10.598752	10.330844	10.230841	10.490642	10.041687	10.133911	10.548914	10.527247
RGD1308147	9.573631	9.680653	9.613303	9.558117	9.591909	9.600677	9.943221	10.008795	9.267892	9.147749	9.328451
RGD1304696	11.670957	11.90503	11.626986	11.674268	11.749009	11.350343	11.743856	11.626986	11.551099	11.597332	11.386829
Ube2v2	11.184977	11.090322	10.704781	10.568177	10.460245	10.585632	10.804717	10.728338	10.36966	10.446784	10.565627
Mpv17l	11.6103735	12.088734	11.998643	12.456458	11.830509	12.563151	12.242594	12.202445	11.27645	10.44841	10.927222
RGD1305235	8.426044	8.928642	9.081138	8.827198	8.673949	8.270407	8.081566	8.462311	8.591302	8.630692	8.726994
Usp7	10.143458	10.142747	9.947853	10.008795	10.042205	10.295882	10.257702	9.680447	10.15953	9.974013	10.178924
RGD1307927	8.858684	9.438829	9.770025	9.33621	9.552734	9.310909	9.371199	8.9733095	9.35375	9.184955	9.219323
Gnptag	11.458063	10.992862	11.000577	11.011201	10.668114	11.081481	11.22769	11.188852	10.839301	10.840262	11.261799
Ehd4	9.607729	9.633454	8.916238	8.728444	8.793168	9.123897	9.158839	8.418788	8.991128	9.028555	8.824377
Usp28	9.308919	8.73557	8.83907	8.650729	8.374497	8.005962	8.170151	8.1788025	8.889346	8.736292	8.895606
Chp	10.404499	10.750038	10.928243	10.855902	10.61322	11.419195	10.916662	10.864699	11.210193	10.878341	11.331543
RGD1306495	10.575421	10.436854	10.115593	9.579213	10.109018	10.956422	10.985322	10.778995	10.776209	10.971231	10.921135
Mterfd3	8.285778	7.9082704	7.498317	7.5131316	7.8644032	7.5530624	8.708135	8.412105	7.0314817	8.103599	7.1349907
Cbll1	7.6743355	8.678582	8.595652	8.251946	7.885742	8.965116	8.611713	8.268959	8.905941	8.866354	8.598459
Trip13	7.3614345	6.9837294	6.8440037	7.375128	7.082836	6.202542	5.745608	5.764965	5.8705454	6.7598195	5.569326
Dlgap1	7.920638	6.707199	7.164642	0.58560354	0.335041	6.11415	6.238651	6.432186	5.699912	5.849294	5.7703557
LOC304138	7.9082704	8.406108	8.568231	7.5948544	7.9114814	8.217415	8.028322	7.70587	8.337863	6.2300224	7.666959
Inpp5a	8.945296	9.7020235	9.5843725	9.767441	9.336604	9.21545	9.227738	8.921731	9.668876	9.47678	9.874297
RGD1564042	9.022516	8.691382	8.161977	8.690699	8.538688	8.801237	9.190051	9.122491	8.479908	8.750415	8.728444
Ncor1	8.728433	9.225375	9.262696	8.807562	9.179371	9.3201275	9.497996	9.092545	9.235112	9.135802	8.969829
Anp32e	11.335097	11.819763	11.804447	11.623992	11.790608	11.631317	11.472847	11.367278	11.213746	10.82309	11.077323
Isrip	11.90503	11.512889	10.531413	10.961875	11.072765	10.892788	11.447158	11.118718	10.636796	11.850208	10.778059
Treh	9.510525	11.082585	11.054212	10.78177	10.901921	11.349082	10.817063	10.331774	11.249722	10.485546	10.994223
Commd7	9.3201275	7.825175	8.65358	8.520861	8.505098	8.51931	8.909065	8.28358	8.234782	8.66501	8.141841
RGD1306781	8.156969	7.2385235	7.18099	0.58560354	8.0090685	7.157525	8.056796	7.712366	6.3625035	7.40288	6.9432535
Pvrl2	9.198899	8.721961	8.704225	9.05887	9.414467	8.391905	8.384809	8.00108	8.255782	8.901095	8.3830805
Tspan6	10.203857	10.038546	9.537472	8.509815	8.826152	9.739802	9.987061	9.94112	10.217277	9.8636875	9.830858
RGD1564982	5.177621	4.8388677	5.362769	5.8723006	5.8230166	6.7579446	6.4012265	6.001445	6.521764	6.5424876	6.63234
Extl2	7.8467765	8.18106	7.2760425	7.4555306	7.4558353	7.458151	7.4341702	7.7992067	7.101694	7.6165752	6.816933
Brms1	9.710557	9.113241	8.867035	9.226601	9.169414	9.517579	9.330245	9.4127655	9.218668	9.971325	9.209401
Ss18	9.308259	10.123012	10.257499	10.304523	10.442611	9.701379	9.565745	9.46641	10.077717	9.794805	9.797394
Bysl	9.105329	8.045655	7.917335	8.318831	8.059453	8.32786	8.617471	8.441681	7.6898437	8.314987	7.916432
Ptdss1	9.825827	10.482755	10.1092005	10.422115	10.0844965	10.595034	10.345845	9.930357	9.885541	9.594097	9.945829
Hmgn3	10.84386	11.4676	10.832604	10.868577	11.202837	10.83899	11.318557	10.657733	11.148452	10.895077	10.843202
RGD1307493	7.434872	6.98487	7.1372533	6.730897	6.9693947	6.914448	6.8387437	7.096033	6.4147863	7.454535	7.018871
Cdc26	9.854157	9.754665	10.471723	10.576608	9.746491	10.391162	10.030768	10.209309	10.012197	9.619091	10.397031
Bcas2	11.222963	11.41391	11.226919	11.25699	10.978381	10.881944	10.926767	11.034641	11.147318	11.207771	11.032488
Agpat6	10.576271	10.6981535	10.24944	0.58560354	10.75482	10.510383	0.38047847	9.963241	10.298509	10.532227	10.406423
Nras	8.15533	8.594874	8.713442	8.79842	8.798083	8.19689	8.158092	7.8577127	8.5862255	8.578321	8.690699
Ddx5	9.891767	9.731351	10.219449	9.546512	9.827362	10.869269	9.998671	10.492766	11.138181	10.908099	11.106259
LOC297530	10.527742	10.51868	9.826255	10.434831	10.608902	10.4673395	10.506888	10.296998	10.248731	10.246501	10.228304
LOC503164	8.037255	7.5891867	7.0701604	7.0119686	7.781252	7.4840407	7.2420344	6.9877157	8.553	8.644309	7.287624
RGD1308279	7.3747263	8.316386	8.469001	8.190721	8.50942	8.343759	8.382586	7.8092027	7.8836145	8.003616	8.412105
Rnf7	11.680239	11.399522	11.2364025	11.389412	11.264113	11.449968	11.908697	11.739339	11.107382	11.411563	11.247314
Pcp2	10.644319	9.721597	9.436084	9.982847	9.999706	9.765721	10.167538	10.054138	9.299697	9.982847	9.101931
Lztr1	9.33503	8.476916	8.318054	9.095886	8.792468	8.945976	8.957943	8.683569	8.183586	4.340035	8.490132
Vps36	10.922874	10.1966095	10.229755	10.339425	10.220732	10.0077305	10.600841	10.330244	9.9417925	10.407981	9.792225
Mrps33	12.675499	12.182455	12.093602	12.093602	12.204835	11.937824	12.413255	12.375033	11.719964	11.938069	11.609132
Stat5b	6.891916	6.970882	6.959684	7.2143736	7.155068	7.845889	7.657491	7.824517	7.1950154	8.406919	7.2271876
RGD1305679	10.356867	9.926649	10.351812	10.563934	10.226657	10.550259	11.033114	10.145963	9.65266	9.882915	10.524764
Pcgf6	8.264163	8.37853	8.246502	8.3575115	8.005647	8.490065	8.157291	8.500414	7.806439	7.4282575	7.9357805
Zhx1	8.289625	9.268661	9.37393	9.426366	9.235482	9.280331	9.448922	8.72482	9.075092	8.972601	9.111823
LOC500300	10.187916	10.076646	9.399286	9.648819	9.562351	9.279033	8.881435	9.190239	9.578565	9.999895	9.428311
RGD1306682	9.927303	9.370124	8.818725	8.793516	9.185341	9.620563	9.527066	9.974677	9.46189	9.902836	9.523868
Psmd13	11.652586	10.602749	11.113047	11.7556925	11.281229	11.135584	11.369497	11.020764	10.476587	11.154114	10.551415
