0	0	0	0	0	1	1	1	1	1	1
LOC498225	9.493096	9.800245	9.462518	9.579844	9.376903	9.962571	10.03893	9.677881	9.27155	9.202121	9.154425
Siat10	12.371847	12.39244	11.903377	11.886407	12.019181	11.359598	11.5007515	12.01517	12.250651	11.81828	11.920635
Col10a1	5.799772	5.9733934	9.218006	0.58560354	0.335041	4.6217837	9.382411	9.890838	8.730923	8.472579	9.530358
Pelo	9.897783	9.526013	9.496148	10.008126	9.783472	9.923683	9.830858	9.882249	9.588683	9.643612	9.531013
Cip98	11.398228	9.740435	9.17503	9.628109	9.836561	10.721074	10.5673275	11.286429	10.151543	9.525186	9.61268
B3galt3	10.313953	10.885863	10.486339	10.585102	10.274358	10.097938	9.865689	9.866338	11.302493	10.522303	10.738456
LOC498685	6.920398	8.83279	8.073939	7.9643517	7.8777328	8.8117485	8.833451	9.077123	7.3693156	7.6241765	7.0600395
Tmx2	9.552491	8.406832	8.882437	9.1398	8.838724	10.021707	9.960527	9.732434	9.762669	9.310792	9.397984
Alpk1	14.0615015	13.962858	14.07448	14.061658	13.987053	14.087382	14.181163	13.963036	13.480335	13.963036	14.100313
Tbc1d2b	9.306294	9.473731	9.616517	10.035463	10.036665	9.23773	8.88314	9.014288	9.841196	9.2397175	9.284686
Wsb2	11.648049	11.895503	11.765578	12.008979	11.934033	12.055755	12.481592	11.882731	11.40353	11.8663	12.340644
U2af1l4	10.126513	9.528588	9.403163	9.794805	9.447472	10.034089	9.902169	9.795449	9.714634	9.355062	9.628109
Lad1	9.965514	10.69272	10.368893	10.344821	10.4498415	10.313545	10.365771	10.38835	10.030469	10.28648	10.223856
Mrfap1	12.697756	13.380429	13.471823	13.824739	13.728586	13.03656	13.135788	12.926175	12.690403	13.249709	13.429182
Ddx50	10.325328	11.113884	10.953657	10.694837	10.37181	10.622027	10.575747	9.894808	10.832451	10.767838	10.956724
Sirt2	8.346759	8.0220785	8.609989	8.182022	8.061933	9.505866	9.493564	9.727216	8.383397	8.482076	8.146657
RGD1563278	7.8656135	7.738122	7.558352	8.132874	7.901769	7.7169647	7.7754116	7.160272	0.87210447	7.9798083	8.042488
Mrps31	11.134424	11.199172	10.79206	11.524276	10.977369	11.0144	10.84904	10.54057	11.291266	10.917112	11.270393
Akt1	10.228674	10.72166	10.698469	10.637651	10.871398	10.913102	10.967099	11.135883	10.315668	10.820301	10.681503
Lactb2	12.380509	11.654085	0.17137113	11.003751	11.140274	11.7992525	11.916743	11.760561	11.28755	10.53721	10.585102
Slc12a7	9.835672	10.14559	10.520699	0.58560354	11.028068	10.336335	10.501712	10.582601	9.687353	10.393862	9.721387
Sephs2	11.474345	11.94565	11.777293	11.671205	11.496389	12.163322	12.079883	12.2455015	11.539665	11.350613	10.799595
