PCK1, 0.4569816540380998
UMOD, -0.3849936363007389
NDRG1, 0.2982231418648364
Kap, 0.28249594082058027
ND5, 0.2694546240537734
Ren1, 0.14158120137392322
DNASE1, -0.12858573067005427
COX1, -0.12216159571819413
KLK1, -0.10995035831041364
MIOX, 0.09955559885662993
EEF1A1, -0.09627743680846469
ND6, 0.09444086617995964
SLC27A2, 0.09215964235576768
Cyp4a14, -0.09197200442998696
TNS1, 0.09028493466640736
TMEM27, -0.08608476788721003
Keg1, 0.08459603865855071
Cyp2d26, -0.08223484070020318
APOE, -0.07963496618426781
LRP2, 0.07892811778741847
calb1, -0.077250873106455
Ftl1, -0.07273412215996607
Hbb-bs, -0.061740236723109944
4833439L19Rik, 0.0615863949198699
GPX3, -0.06009439753289979
ugt1a2, 0.058887896955271204
ALPL, -0.05841620529515698
Cyp2a5, -0.05736123305671318
Akr1c18, -0.056977500833015934
HAO2, -0.05598921279649152
S100G, -0.054892875558092004
AADAT, 0.054682029978290546
SLC12A1, 0.05386984312903627
BC089597, 0.05349417176065961
Scd1, 0.05297976776201552
HSPA8, 0.052728419831832296
TXNIP, -0.05247257455953024
IGFBP4, 0.05126197730416632
CYTB, 0.05112430082191073
SLC34A1, 0.05099890301174782
Ces1d, 0.05041643964874677
CHPT1, 0.04962474815276033
kcnj16, -0.04851597627015583
gk, 0.048434202590484296
IGFBP5, 0.047576243550290984
Ly6a, 0.04708274949733148
GLUL, 0.04627190140491852
RDH16, 0.044998649024203516
ALDOB, -0.04449312067914626
SLC6A18, -0.04364198520686763
SLC25A10, -0.04342303254469753
Slco1a6, -0.04333543078796377
GLDC, 0.04307141789855442
TTR, -0.04270637258600102
COX3, -0.0426752607162665
FMO2, 0.04107780641731337
ATP6, -0.04060372593486571
Cyp4a10, -0.04046860642470538
CALR, -0.040373344520137015
ACADM, 0.039818667802725395
ACO2, -0.03863941638243483
TCN2, 0.038203052819409215
PLAU, 0.03791722612613508
KCNJ15, 0.03790999219284279
SULT1D1, 0.037638029867680715
SLC13A3, 0.03757181189097107
CAT, 0.037113494870648016
DUSP1, 0.03698729676959184
ND4, -0.03652121825306435
MPV17L, 0.036294364358791714
AKR1A1, -0.035873284667180746
IGFBP7, 0.03583150245377577
NOX4, 0.035619721572731716
RIDA, 0.03504975660403546
SLC12A3, -0.034483147698672716
G6PC, -0.033949449839876605
cyp24a1, -0.03391633522086426
folh1, -0.033032829735552424
SLC5A2, -0.03275702174011883
4931406C07Rik, -0.0317837108538965
GHR, 0.0315152190346315
TMBIM6, 0.03139812006642049
HMGCS2, -0.03123099399438714
SPTBN1, 0.031100357617656404
PAH, 0.031021297089859762
TPI1, -0.030480960383137547
ND1, -0.030452658782178885
ALDOA, -0.030216031637779514
sepp1, 0.03013808915986233
FUT9, 0.029346420664483737
CDH16, 0.029240590229067383
Pcx, -0.029047030078322687
SLC6A6, 0.029000715023806023
UGT3A2, 0.02892738324273548
SLC4A4, 0.028910688594540466
HNF4A, 0.027956959674431785
GAPDH, -0.02749936658707449
CGNL1, 0.027440668392810376
CCND1, -0.027326964959539176
CYP51, 0.027116578648983206
ACAA2, -0.027040983914442786
COX2, -0.027012344067452343
CXCL12, 0.026914240804427236
TIMP3, 0.026733866867670406
UGP2, -0.02647804861042736
SLC22A6, -0.026152536348528738
PDZK1IP1, -0.026038422331073677
SLC5A12, 0.025980966637556377
SORD, 0.025950407185582287
ANKIB1, -0.02575104139584719
RPSA, -0.025561466315501893
PDIA3, -0.025501797244207893
SLC6A19, -0.02512731102889249
TMEM52B, -0.025019011935314903
CYP4B1, -0.024910196403615734
GATM, 0.024718386631993106
GABARAPL1, -0.0246703179033697
PKP4, 0.02447964137260069
lipA, -0.024239182471348764
ATP1B1, -0.02423514773832759
Akr1c21, 0.02345494399874922
LPL, 0.023293119074455335
Hba-a1, -0.023179738771344965
ENO1, -0.02310782887795645
SEPHS2, 0.022880660624226945
DBP, -0.02271597028794575
tmem174, -0.02266139175126528
CUBN, 0.022577572534112165
SLC22A12, -0.022182104836961414
POR, -0.02215435645365207
Cox4I1, -0.02206879562145574
CDA, -0.022022520529443673
SGK1, 0.021777732248513364
NCEH1, 0.02172891527548261
NUDT19, 0.02160704423613484
DST, 0.02145146256392148
EEF2, -0.021428659264696254
ZFP36, 0.021329324766252294
Slc7a12, 0.021050207858701174
KHK, -0.02094840559552917
GGT1, -0.020696541364312565
TKFC, -0.02049170532202703
AK4, -0.02033859655778983
ACY1, -0.020181441250124985
OXCT1, -0.020117233236585427
Eci3, 0.020064435202992375
EIF4B, 0.01991336148115412
RSRP1, -0.019792578679267488
ATP2A2, 0.019698420123798056
IVNS1ABP, -0.01967301143397083
TNFRSF21, 0.01947999258540985
plekhb2, -0.01933100588210011
ATP11A, 0.019278472705992034
ECH1, -0.01927523888304476
OS9, -0.01885567437380958
GLUD1, 0.018837481963563038
PTMA, -0.01870131840950484
guca2b, 0.018633388675556552
Serpina1d, -0.01859737916536525
LAMP1, -0.01856245894036563
SLC3A1, -0.018356568422675038
Tgoln1, 0.01825502973485293
TPT1, -0.01824543566076909
ODC1, -0.018235439601838002
ATP5A1, -0.017755081247810733
MLEC, -0.017642013494041563
PKD2, 0.01712054381525482
KL, -0.017098134907280637
GSTA2, 0.01702917319284697
PTER, -0.017017373582373648
SLC13A1, -0.01684061118407983
ATP5G3, -0.01682505480832977
Nat8f1, -0.016789876928356866
MME, 0.016760389494757257
FMO1, 0.01674818221241792
Akr7a5, -0.016716768140526465
EIF5, 0.01671642416914163
SLC3A2, -0.016680793741033578
