Symbol	Predisone_2_35_norm
Daam1	10.99628944
Daam2	10.54350936
Dab1	7.990702697
Dab2	14.92923576
Dab2ip	10.83621092
Dach1	10.14396954
Dact2	10.69943786
Dact3	7.147468846
Dad1	11.2907116
Daf2	7.078756096
Dag1	13.47403555
Dagla	8.860755444
Daglb	9.657842031
Dak	13.11620261
Dalrd3	11.52479709
Dancr	7.636087478
Dand5	7.683115422
Dao	13.24182753
Dap	11.53978627
Dap3	11.68136937
Dapk1	10.26864063
Dapk2	8.911028651
Dapk3	9.628756539
Dapp1	7.780097781
Dars	10.11418572
Dars2	9.967548835
Daxx	10.26094533
Dazap1	10.03307729
Dazap2	14.39237655
Dazl	6.579185087
Dbf4	7.870171711
Dbh	6.202330781
Dbhos	6.403028132
Dbi	14.49784616
Dbn1	10.12441555
Dbndd1	6.750951435
Dbndd2	9.796211118
Dbnl	11.17130566
Dbp	10.60690047
Dbr1	9.484969745
Dbt	12.82011346
Dcaf10	10.56145749
Dcaf11	12.38579566
Dcaf12	11.44401162
Dcaf12l1	6.389891153
Dcaf13	10.12208353
Dcaf15	10.22899873
Dcaf17	8.265615812
Dcaf4	8.018871689
Dcaf5	11.2910597
Dcaf6	11.62005737
Dcaf7	11.84833864
Dcaf8	13.46477628
Dcakd	9.403028132
Dcbld1	10.20233078
Dcbld2	10.44571794
Dcc	8.599765964
Dcdc2a	9.604318997
Dcdc2c	8.440022339
Dchs1	8.891129093
Dck	8.545632527
Dclk1	8.436311912
Dclk2	6.797841159
Dclk3	11.58899762
Dclre1a	9.136241591
Dclre1b	10.03296387
Dclre1c	8.417121717
Dcn	12.52441867
Dcp1a	10.09769129
Dcp1b	8.943596513
Dcp2	10.7997997
Dcps	9.941985463
Dcst1	6.265524608
Dctd	7.102025876
Dctn1	12.45518692
Dctn2	12.66062292
Dctn3	10.4404755
Dctn4	11.05435944
Dctn5	10.95960883
Dctn6	10.69083044
Dctpp1	9.355410111
Dcun1d1	11.11467881
Dcun1d2	9.992788156
Dcun1d3	10.91758244
Dcun1d4	11.06763876
Dcun1d5	10.25518266
Dcxr	13.0230813
Dda1	10.768328
Ddah1	13.34325591
Ddah2	9.563353159
Ddb1	14.15461566
Ddb2	9.330998445
Ddc	12.46308662
Ddhd1	9.93420403
Ddhd2	10.80157751
Ddi2	10.04613467
Ddit3	9.008238021
Ddit4	11.51616141
Ddit4l	9.453654205
Ddn	9.591568811
Ddo	10.02193796
Ddost	12.40682893
Ddr1	13.2626772
Ddr2	9.207703954
Ddrgk1	12.86267265
Ddt	12.85584432
Ddx1	12.25193554
Ddx10	10.04613467
Ddx11	8.570869819
Ddx17	13.31290954
Ddx18	10.42164381
Ddx19a	10.34569496
Ddx19b	7.633901512
Ddx20	9.876022201
Ddx21	11.51128102
Ddx23	11.5797032
Ddx24	11.71763869
Ddx25	10.54669294
Ddx26b	10.89696154
Ddx27	10.9176013
Ddx28	8.864162046
Ddx31	8.379415574
Ddx39	10.33345828
Ddx39b	12.52781533
Ddx3x	14.28709951
Ddx3y	7.628094687
Ddx41	10.86245975
Ddx42	11.91102865
Ddx43	8.636087478
Ddx46	12.16380207
Ddx47	11.05956908
Ddx49	10.18880964
Ddx5	15.34660854
Ddx50	11.74634365
Ddx51	9.796237483
Ddx52	10.89696154
Ddx54	11.53818771
Ddx55	9.564661022
Ddx56	10.6390734
Ddx58	11.23163861
Ddx59	9.581256437
Ddx6	12.97826449
Ddx60	8.59567321
Deaf1	10.46812146
Deb1	9.32606615
Decr1	12.20266719
Decr2	11.90773106
Dedd	10.85730432
Dedd2	10.39480762
Def6	8.599765964
Def8	12.16172408
Defb1	13.08552117
Defb21	6.458169686
Defb29	10.54563253
Defb36	3.943596513
Degs1	13.03578734
Degs2	9.287241948
Dek	11.83884719
Dennd1a	11.1467697
Dennd1b	10.52318023
Dennd1c	8.88778565
Dennd2a	9.037108399
Dennd2c	8.321116934
Dennd2d	9.606540136
Dennd3	11.25712743
Dennd4a	10.28471817
Dennd4b	9.847048025
Dennd4c	11.42106569
Dennd5a	12.2693838
Dennd5b	11.11566679
Dennd6a	10.61254929
Dennd6b	9.611975022
Denr	10.96437808
Depdc1b	8.42164381
Depdc5	10.24064977
Depdc7	10.02041211
Deptor	12.37000879
Dera	11.00352033
Derl1	12.46519695
Derl2	10.90109538
Derl3	7.449124546
Des	8.732431347
Desi1	10.69561868
Desi2	10.35903649
Det1	8.14186614
Dexi	9.369861268
Dffa	8.194961685
Dffb	7.981731642
Dfna5	8.280899834
Dfnb59	5.864162046
Dgat1	10.66567215
Dgat2	13.29642817
Dgcr14	9.752779899
Dgcr2	12.35070898
Dgcr6	10.87837382
Dgcr8	10.11780887
Dgka	10.38535504
Dgkb	8.440022339
Dgkd	11.73009953
Dgke	8.330998445
Dgkg	9.343255911
Dgkh	8.622142016
Dgki	7.891129093
Dgkk	7.055104828
Dgkq	11.10634748
Dgkz	11.58431714
Dguok	9.614215505
Dhcr24	13.87148027
Dhcr7	9.9322812
Dhdds	11.38001062
Dhdh	9.618041023
Dhfr	10.96913161
Dhh	7.713670419
Dhodh	9.726828641
Dhps	9.249983757
Dhrs1	11.75095144
Dhrs11	9.803353133
Dhrs13	7.75829341
Dhrs3	13.19670059
Dhrs4	11.39199391
Dhrs7	9.969131605
Dhrs7b	9.97307556
Dhrsx	9.632096618
Dhtkd1	12.26003968
Dhx15	12.17267679
Dhx16	11.29232467
Dhx29	9.812198624
Dhx30	11.41216218
Dhx32	10.63528851
Dhx33	10.2603629
Dhx34	9.859034962
Dhx35	9.667364817
Dhx36	11.18813025
Dhx37	9.787293282
Dhx38	10.9887711
Dhx40	12.56434
Dhx57	10.2182703
Dhx58	8.808666933
Dhx8	10.5424466
Dhx9	12.93106356
Diablo	10.94359651
Diap1	11.68554496
Diap2	10.27707136
Diap3	6.562506346
Dicer1	11.79221945
Dido1	10.87880109
Diexf	9.369861268
Dimt1	8.335913936
Dio1	8.624081625
Dio3	5.891129093
Dio3os	8.524258876
Dip2a	10.71461428
Dip2b	10.0190368
Dip2c	10.71744217
Dirc2	10.80157751
Dis3	9.750951435
Dis3l	10.23420824
Dis3l2	10.53284637
Disp1	7.964298522
Dixdc1	9.667623051
Dkc1	10.04913093
Dkk1	6.675400402
Dkk2	9.05212097
Dkk3	11.69178936
Dlat	12.31272644
Dlc1	10.80086755
Dld	13.32714653
Dlec1	10.35541011
Dleu2	8.17516058
Dleu7	7.335913936
Dlg1	11.8836328
Dlg2	7.415856202
Dlg3	10.63042992
Dlg4	8.646015238
Dlg5	12.0007547
Dlgap2	7.345694957
Dlgap3	6.721204092
Dlgap4	10.57543492
Dlgap5	6.864162046
Dll1	9.372255783
Dll4	8.524258876
Dlst	13.65968103
Dlx3	6.644036231
Dmap1	9.56040788
Dmbt1	8.153049879
Dmc1	7.78722186
Dmd	10.73986794
Dmgdh	12.20971374
Dmkn	7.513585003
Dmpk	8.740515575
Dmrt2	8.260362903
Dmrtc1b	9.280899834
Dmrtc1c1	6.345694957
Dmrtc1c2	6.345694957
Dmrtc2	10.15583232
Dmtf1	10.30166174
Dmtn	12.60774843
Dmwd	10.51994588
Dmxl1	12.33315103
Dmxl2	12.18914922
Dna2	9.391270161
Dnaaf1	6.736154433
Dnaaf2	8.484969745
Dnaaf3	6.32606615
Dnah1	7.690830443
Dnah10	9.07287953
Dnah11	8.920876437
Dnah17	9.455913712
Dnah2	8.943596513
Dnah5	8.790877619
Dnah6	8.772866212
Dnah7a	8.412365996
Dnah7b	9.14186614
Dnah8	10.07435092
Dnah9	7.81572169
Dnaic1	8.640067329
Dnaic2	6.365060281
Dnaja1	13.03200203
Dnaja2	12.68626685
Dnaja3	12.33329576
Dnaja4	9.984864531
Dnajb1	10.76377548
Dnajb11	11.43464506
Dnajb12	11.19761278
Dnajb14	9.306166592
Dnajb2	9.490135818
Dnajb4	10.78563312
Dnajb5	8.956420553
Dnajb6	11.15568343
Dnajb9	11.67248881
Dnajc1	10.6172995
Dnajc10	12.55488484
Dnajc11	11.3155287
Dnajc12	11.72265035
Dnajc13	13.03049095
Dnajc14	11.67927341
Dnajc15	10.24084034
Dnajc16	10.83581404
Dnajc17	8.449124546
Dnajc18	10.72214304
Dnajc19	10.83714556
Dnajc2	10.71555753
Dnajc21	11.15026206
Dnajc22	11.11065618
Dnajc24	8.518677386
Dnajc25	8.702295629
Dnajc27	9.147468846
Dnajc28	9.827984055
Dnajc3	13.05305409
Dnajc30	10.60078734
Dnajc4	9.487180773
Dnajc5	12.93587557
Dnajc6	10.11601857
Dnajc7	12.63708347
Dnajc8	11.39127016
Dnajc9	10.16414759
Dnal1	9.702295629
Dnal4	10.14326886
Dnali1	6.440022339
Dnase1	12.61879748
Dnase1l1	10.1215719
Dnase1l2	6.891129093
Dnase1l3	6.306166592
Dnase2a	9.611975022
Dnd1	6.42164381
Dner	6.562506346
Dnlz	10.02186237
Dnm1	9.864162046
Dnm1l	11.91021335
Dnm2	11.81030244
Dnm3	8.124881553
Dnm3os	7.32606615
Dnmbp	10.24998376
Dnmt1	10.67539438
Dnmt3a	11.39357095
Dnmt3b	8.326785811
Dnpep	11.25549877
Dnph1	9.467158469
Dnttip1	10.02650587
Dnttip2	10.62307661
Doc2a	7.891129093
Doc2b	6.42164381
Doc2g	8.280899834
Dock1	11.57034852
Dock10	8.970704853
Dock11	9.139056607
Dock2	8.91431872
Dock3	8.515619958
Dock4	10.44116326
Dock5	11.69609663
Dock6	11.14186614
Dock7	11.72025833
Dock8	12.29390432
Dock9	13.27314021
Dohh	10.59567321
Dok1	8.502722762
Dok2	7.234273674
Dok3	7.975445379
Dok4	9.657842031
Dok7	6.202330781
Dolk	9.734294091
Dolpp1	9.623033998
Donson	9.850487109
Dopey1	10.57918509
Dopey2	10.41817162
Dos	9.072446772
Dot1l	10.71744217
Dpagt1	9.864162046
Dpcd	9.537121027
Dpep1	12.94500471
Dpep2	7.519945883
Dpf2	11.5133778
Dpf3	7.211442544
Dph1	9.202330781
Dph2	8.717442173
Dph3	9.603799836
Dph5	8.558306357
Dph6	10.09479431
Dph7	9.707994234
Dpm1	11.4434424
Dpm2	9.986428429
Dpm3	9.646016595
Dpp10	7.728698628
Dpp3	11.47051488
Dpp4	12.05753848
Dpp6	7.910931288
Dpp7	10.72120409
Dpp8	12.1586094
Dpp9	11.05286751
Dpt	6.528559014
Dpy19l1	9.683136051
Dpy19l2	6.403028132
Dpy19l3	9.724956227
Dpy19l4	9.707994234
Dpy30	10.06883262
Dpyd	12.72682864
Dpys	7.667601975
Dpysl2	8.659803547
Dpysl3	9.705381033
Dpysl5	6.721204092
Dqx1	10.12208353
Dr1	11.3535935
Dram1	8.675400402
Dram2	12.43525488
Drap1	11.87117209
Draxin	7.545632527
Drd3	6.644036231
Drg1	11.23887348
Drg2	11.13553698
Drosha	11.35691838
Drp2	6.611975022
Dsc2	8.340812735
Dscam	7.078756096
Dscaml1	8.506928998
Dscr3	10.95960883
Dse	8.583324817
Dsel	8.049130927
Dsg1a	7.943596513
Dsg1b	6.365060281
Dsg2	11.19084591
Dsg4	7.651941429
Dsn1	8.698484015
Dsp	11.08460882
Dst	12.75540881
Dstn	13.73905642
Dstyk	11.34752154
Dtd1	10.20904413
Dtd2	9.169664593
Dtl	5.562506346
Dtna	8.768432346
Dtnb	10.61675856
Dtnbp1	12.34569496
Dtwd1	8.355410111
Dtwd2	8.23331221
Dtx2	8.577118005
Dtx3	11.28916017
Dtx3l	10.29989127
Dtx4	10.31366113
Dtymk	8.828566022
Duox1	7.772866212
Duox2	8.829728548
Dus1l	10.98094736
Dus2	8.607916805
Dus3l	10.70134367
Dus4l	7.822742118
Dusp1	12.31863594
Dusp10	7.28598871
Dusp11	12.35813075
Dusp12	9.191524026
Dusp13	9.125686179
Dusp14	9.760123081
Dusp15	8.244766048
Dusp16	9.125309122
Dusp18	8.884434441
Dusp19	7.706097199
Dusp2	7.42164381
Dusp22	9.330536159
Dusp23	7.493793596
Dusp28	9.834946258
Dusp3	11.63309537
Dusp4	9.453654205
Dusp5	6.403028132
Dusp6	11.3535935
Dusp7	10.87179761
Dusp8	8.249983757
Dusp9	8.379415574
Dut	9.059439767
Dvl1	12.37882028
Dvl2	9.644036231
Dvl3	10.92821841
DXBay18	7.37464633
Dxo	10.14676139
Dydc1	6.440022339
Dym	10.62408162
Dync1h1	14.2796248
Dync1i2	12.42627611
Dync1li1	11.10562811
Dync1li2	12.02992233
Dync2h1	10.61602185
Dync2li1	10.57607247
Dynll1	11.17584611
Dynll2	13.6964508
Dynlrb1	10.9457862
Dynlt1a	8.728698628
Dynlt1b	8.330998445
Dynlt1c	7.644036231
Dynlt1f	7.849341203
Dynlt3	11.89071159
Dyrk1a	11.35872071
Dyrk1b	9.48765975
Dyrk2	10.18472846
Dyrk3	6.736154433
Dysf	10.47609159
Dytn	7.265524608
Dyx1c1	7.327958742
Dzank1	9.891129093
Dzip1	8.350560712
Dzip1l	10.51994588
Dzip3	8.478109005
E030024N20Rik	12.8796034
E030030I06Rik	7.124926278
E130008D07Rik	7.202330781
E130012A19Rik	7.651941429
E130102H24Rik	9.446854373
E130201H02Rik	10.71272594
E130215H24Rik	6.345694957
E130307A14Rik	7.296112928
E130308A19Rik	8.783471197
E130309D02Rik	9.950022782
E130309F12Rik	7.124926278
E130311K13Rik	8.01888464
E130317F20Rik	6.780097781
E230008N13Rik	8.228998732
E230016K23Rik	6.579185087
E230025N22Rik	6.904425916
E230029C05Rik	6.765598211
E2f1	7.713591322
E2f2	7.244766048
E2f3	8.315730273
E2f4	10.81660111
E2f5	10.49818536
E2f6	10.24148809
E2f7	6.659803547
E2f8	6.384169104
E330009J07Rik	7.843600723
E330014E10Rik	6.440022339
E330020D12Rik	8.524258876
E330023G01Rik	7.836681309
E330033B04Rik	7.255182664
E430018J23Rik	8.061054095
E430025E21Rik	11.6637186
E4f1	10.18745053
Eaf1	11.46042214
Eaf2	9.306948578
Eapp	10.47274815
Ears2	7.994222586
Ebag9	10.47609159
Ebf1	7.692061584
Ebf2	6.384169104
Ebf3	6.74309749
Ebf4	6.780097781
Ebi3	5.562506346
Ebna1bp2	11.17790074
Ebp	11.40185664
Ebpl	9.034087047
Ecd	10.6946623
Ece1	12.49736293
Ece2	7.562581547
Ech1	13.75210108
Echdc1	8.907840594
Echdc2	11.97469806
Echdc3	10.40419868
Echs1	13.75657598
Eci1	12.10598784
Eci2	12.2279054
Eci3	10.83059948
Ecm1	14.06535214
Ecm2	7.528559014
Ecscr	7.628094687
Ecsit	11.18190548
Ect2	8.335796707
Ect2l	6.690830443
Eda	7.041219098
Eda2r	6.393352046
Edaradd	7.365060281
Edc3	10.11780887
Edc4	11.27834865
Eddm3b	6.384169104
Edem1	12.44287295
Edem2	10.85048711
Edem3	12.13094859
Edf1	12.12172779
Edn1	9.099137596
Edn3	9.164147588
Ednra	6.836681309
Ednrb	9.41716332
Edrf1	10.84187398
Eea1	11.76240691
Eed	10.52963205
Eef1a1	18.02608418
Eef1b2	13.64391237
Eef1d	11.94969783
Eef1e1	8.801577508
Eef1g	13.55488484
Eef2	16.60740872
Eef2k	8.838587458
Eefsec	10.12634555
Eepd1	8.031059354
Efcab12	7.147468846
Efcab14	11.39833644
Efcab2	9.301148518
Efcab4a	9.226354011
Efcab5	7.519945883
Efcab6	7.377580062
Efcab7	7.713670419
Efcc1	7.255182664
Efemp1	8.991109974
Efemp2	8.980154955
Efhb	6.930657457
Efhc2	7.355410111
Efhd1	12.70372239
Efhd2	11.82142839
Efna1	10.79367674
Efna4	8.169664593
Efna5	8.558281831
Efnb1	10.83146988
Efnb2	10.00042774
Efnb3	6.545632527
Efr3a	11.91308582
Efr3b	7.644036231
Efs	6.644036231
Eftud1	10.26809855
Eftud2	11.3760962
Egf	16.06635519
Egfem1	6.891129093
Egfl6	9.273232703
Egfl7	10.56935832
Egfl8	6.891129093
Egflam	9.26375949
Egfr	10.18860239
Egln1	11.86331115
Egln2	11.73289726
Egln3	9.831469882
Egr1	9.000427736
Egr2	4.223704432
Ehbp1	9.714451039
Ehbp1l1	9.859343545
Ehd1	12.23690393
Ehd2	9.896129774
Ehd3	10.61703179
Ehd4	10.95721828
Ehf	11.09116488
Ehhadh	13.74218403
Ehmt1	10.81466446
Ehmt2	12.77430232
Ei24	12.69990587
Eid1	11.06475997
Eid2	8.136241591
Eid2b	8.75829341
Eif1	14.1359774
Eif1a	11.31739385
Eif1ad	10.6754004
Eif1ax	10.84704802
Eif1b	10.75095144
Eif2a	11.43716608
Eif2ak1	11.65243407
Eif2ak2	10.582291
Eif2ak3	11.37165753
Eif2ak4	10.24514591
Eif2b1	10.34203484
Eif2b2	10.56564833
Eif2b3	9.075937489
Eif2b4	10.63369679
Eif2b5	11.33468663
Eif2d	10.66686389
Eif2s1	10.74542033
Eif2s2	11.98055505
Eif2s3x	13.26455819
Eif2s3y	7.255182664
Eif3a	13.63894911
Eif3b	12.55013392
Eif3c	13.09823382
Eif3d	11.92291962
Eif3e	12.53712103
Eif3f	13.01888464
Eif3g	11.66616012
Eif3h	12.81704063
Eif3i	12.36385753
Eif3j1	9.707994234
Eif3j2	9.694662304
Eif3k	12.03139672
Eif3l	12.28884333
Eif3m	12.51832518
Eif4a1	13.22231127
Eif4a2	12.86453916
Eif4a3	11.19693752
Eif4b	14.74409201
Eif4e	11.73103271
Eif4e2	10.65763152
Eif4e3	9.819236175
Eif4ebp1	9.519945883
Eif4ebp2	12.00622092
Eif4ebp3	12.75508589
Eif4enif1	11.09768013
Eif4g1	13.85091431
Eif4g2	15.32036128
Eif4g3	12.80509864
Eif4h	13.45181575
Eif5	13.69936458
Eif5a	13.72296087
Eif5a2	8.739867936
Eif5b	12.48938842
Eif6	12.07618804
Elac1	9.558306357
Elac2	9.870951211
Elane	3.836681309
Elavl1	11.11566679
Elavl3	5.562506346
Elf1	11.50514634
Elf2	10.88602583
Elf3	10.42565089
Elf4	9.273232703
Elfn1	6.223704432
Elk1	9.293588526
Elk3	10.06243624
Elk4	9.119235166
Ell	10.5424466
Ell2	11.46491652
Ell3	9.150262061
Elmo1	6.94267584
Elmo2	11.03678425
Elmo3	11.2163929
Elmod1	7.169664593
Elmod2	10.06916259
Elmod3	10.40419868
Elmsan1	10.43373098
Eln	9.449124546
Elof1	10.94761628
Elovl1	11.56607363
Elovl2	10.94761628
Elovl4	7.412365996
Elovl5	11.94158242
Elovl6	11.07948899
Elovl7	12.49571664
Elp2	11.52102534
Elp3	11.35090337
Elp4	9.426260438
Elp5	10.1791386
Elp6	7.37464633
Eltd1	11.19355647
Emb	11.34630407
Emc1	10.81748
Emc10	11.94158242
Emc2	11.05659445
Emc3	11.96000687
Emc4	11.07140664
Emc6	11.40326726
Emc7	11.93187544
Emc8	10.69561868
Emc9	8.663718597
Emcn	10.86262564
Emd	10.45704214
Eme2	8.920876437
Emg1	10.48718077
Emid1	7.306166592
Emilin1	10.11495205
Emilin2	7.750951435
Eml1	9.523173378
Eml2	11.0062184
Eml3	11.05659445
Eml4	10.55051318
Eml5	10.41932994
Eml6	9.226354011
Emp1	10.96426566
Emp2	9.605883408
Emp3	8.442740613
Emr1	9.671516968
Emr4	7.213057188
Emx1	10.79087762
Emx2	10.94922106
Emx2os	8.213057188
Enah	11.72939583
Enc1	9.306166592
Endod1	9.696574425
Endog	9.519945883
Endou	8.858967287
Endov	9.838414276
Eng	11.87411634
Engase	9.127763437
Enho	7.191524026
Enkd1	7.897792823
Eno1	13.44472284
Eno1b	14.30585347
Eno2	7.75829341
Eno3	9.256040589
Enoph1	7.698441702
Enox1	7.421525235
Enox2	9.361755267
Enpep	12.58564821
Enpp1	11.17310204
Enpp2	13.79290342
Enpp3	11.14396971
Enpp4	11.2486811
Enpp5	13.1974048
Enpp6	11.08095365
Ensa	10.81496175
Enthd2	9.700391081
Entpd1	10.91267462
Entpd2	9.303659737
Entpd4	7.603847141
Entpd5	14.3263394
Entpd6	9.906079435
Entpd7	9.05212097
Entpd8	9.803353133
Eny2	11.91185187
Eogt	9.848768591
Ep300	12.38713213
Ep400	11.94379607
Epas1	13.2946935
Epb4.1	12.59797227
Epb4.1l1	12.03994299
Epb4.1l2	10.59867285
Epb4.1l3	12.30240467
Epb4.1l4a	9.686988376
Epb4.1l4b	10.93309239
Epb4.1l5	12.12820622
Epb4.2	6.943596513
Epc1	9.662381267
Epc2	11.0860683
Epcam	12.3086691
Epdr1	6.476091594
Epg5	10.84187398
Epha1	11.2203856
Epha10	6.42164381
Epha2	9.628094687
Epha3	7.519945883
Epha4	8.369861268
Epha6	6.675400402
Epha7	7.171563178
Ephb1	6.829577021
Ephb2	8.912673686
Ephb3	9.139056607
Ephb4	12.02365201
Ephb6	8.306166592
Ephx1	11.39067974
Ephx2	11.98798909
Ephx3	7.28598871
Epm2a	8.632096618
Epm2aip1	11.62408162
Epn1	13.10771231
Epn2	10.93848304
Epn3	10.95242527
Epo	7.579185087
Epor	7.870951211
Eppk1	6.579185087
Eprs	12.54616283
Eps15	12.32680075
Eps15l1	10.26001579
Eps8	12.84745364
Eps8l1	7.987977114
Eps8l2	12.64477919
Eps8l3	7.59567321
Epsti1	7.924601854
Ept1	10.4536542
Eral1	9.822742118
Erap1	11.63608748
Erbb2	12.62583871
Erbb2ip	13.55332409
Erbb3	12.36114768
Erbb4	8.75829341
Erc1	9.239876879
Erc2	8.384169104
Ercc1	8.644123335
Ercc2	10.39480762
Ercc3	10.57295313
Ercc4	10.12208353
Ercc5	10.38890702
Ercc6	10.44571794
Ercc6l	5.136241591
Ercc6l2	9.605359443
Ercc8	8.169664593
Erdr1	9.575033444
Erf	11.65587784
Erg	8.717442173
Ergic1	12.54775258
Ergic2	10.38164029
Ergic3	12.54881144
Erh	10.66762305
Eri1	9.528559014
Eri2	8.398336436
Eri3	10.42398547
Erich1	8.316150681
Erich2	7.611975022
Erich4	11.15583232
Erlec1	11.69705206
Erlin1	10.86671156
Erlin2	12.57399366
Ermard	8.983107571
Ermp1	11.87433385
Ern1	10.36986127
Ern2	6.969131605
Ero1l	11.3086691
Ero1lb	10.19016747
Erp29	12.10706649
Erp44	11.46939694
Errfi1	15.22341434
Esam	10.29611293
Esco1	10.51128102
Esco2	5.969131605
Esd	13.78482176
Esf1	9.987990632
Esm1	8.541383054
Espl1	8.316150681
Espn	8.48463204
Esr1	7.975445379
Esrp1	10.32104026
Esrp2	10.7573777
Esrra	11.86501244
Esrrb	11.57421805
Esrrg	11.31583003
Esyt1	10.72495623
Esyt2	12.28281027
Etaa1	9.037108399
Etf1	12.66493987
Etfa	13.79434147
Etfb	13.33030305
Etfdh	12.27483339
Ethe1	11.72026453
Etl4	10.72572525
Etnk1	14.27155007
Etnk2	9.066978929
Etnppl	9.706092204
Etohi1	8.632096618
Ets1	10.71232489
Ets2	11.35601514
Etv1	9.870873697
Etv3	10.41120112
Etv4	8.54986952
Etv5	11.15444177
Etv6	11.6124815
Eva1a	11.29863292
Eva1b	10.15722153
Eva1c	7.678645785
Evc	11.96913161
Evc2	10.55620177
Evi2a	6.528559014
Evi2a-evi2b	7.904425916
Evi2b	7.393629434
Evi5	12.98231958
Evi5l	8.826239562
Evl	8.326582034
Evpl	10.29989127
Ewsr1	12.53957293
Exd1	7.113521514
Exd2	10.22370443
Exoc1	10.846726
Exoc2	10.85220358
Exoc3	10.71932436
Exoc3l	7.493793596
Exoc3l4	9.500519797
Exoc4	9.686988376
Exoc5	11.33222889
Exoc6	11.49159269
Exoc6b	9.958015573
Exoc7	10.85640372
Exoc8	9.874333851
Exog	7.113521514
Exosc1	9.163066679
Exosc10	10.98642843
Exosc2	10.1724152
Exosc3	9.458169686
Exosc4	9.877708577
Exosc5	9.641032902
Exosc6	8.583324817
Exosc7	10.33958959
Exosc8	8.684496229
Exosc9	9.953225214
Exph5	10.42856322
Ext1	11.66616012
Ext2	11.55567514
Extl1	8.280899834
Extl2	10.00698067
Extl3	11.42971324
Eya1	6.27546632
Eya2	7.685026521
Eya3	10.78806137
Eya4	7.545632527
Ezh1	12.34569496
Ezh2	8.931878575
Ezr	14.6950808
F10	7.101286837
F11r	13.06235223
F13a1	7.666272885
F13b	12.60333762
F2r	11.79489938
F2rl1	10.72308138
F3	9.444580621
F420014N23Rik	7.245825851
F5	6.864162046
F630028O10Rik	6.043132187
F7	6.440022339
F8	9.427776056
F830016B08Rik	7.943596513
F8a	9.064019553
Fa2h	8.783700017
Faah	11.65882312
Fabp1	6.545632527
Fabp3	11.04987902
Fabp4	10.7573777
Fabp5	7.689131153
Fabp7	8.616021855
Fabp9	6.59567321
Fadd	9.449124546
Fads1	12.37046027
Fads2	11.76514274
Fads3	12.70752021
Fads6	8.694662304
Faf1	11.31303807
Faf2	11.40653692
Fah	14.63832749
Fahd1	11.98955115
Fahd2a	11.33222889
Faim	8.895852386
Fam101a	6.59567321
Fam101b	10.70324696
Fam102a	12.29011025
Fam102b	10.55092683
Fam103a1	11.40185664
Fam104a	10.56460176
Fam105a	8.981800914
Fam107a	12.53872076
Fam107b	12.82994633
Fam109a	9.962790078
Fam110a	8.337364542
Fam110b	6.917601304
Fam110c	9.709888778
Fam111a	7.943596513
Fam114a1	8.877708577
Fam114a2	11.16108752
Fam115a	9.840145164
Fam115c	8.311167273
Fam117a	9.469396941
Fam117b	11.96517142
Fam118a	9.18609014
Fam118b	9.469777284
Fam120a	13.57944417
Fam120aos	11.27771015
Fam120b	10.05434152
Fam120c	10.13059503
Fam122a	9.333458284
Fam122b	7.40951352
Fam124a	7.275792943
Fam126a	10.14326886
Fam126b	11.66127294
Fam129a	8.829728548
Fam129b	11.36506028
Fam129c	8.012758538
Fam131a	8.321116934
Fam131c	5.891129093
Fam132a	11.34447595
Fam132b	7.296112928
Fam133b	11.0772892
Fam134a	13.02136596
Fam134b	14.04051878
Fam134c	9.752256448
Fam135a	11.07066963
Fam135b	6.458169686
Fam136a	10.34203484
Fam13a	12.724722
Fam13b	10.49269356
Fam13c	7.979436899
Fam149a	11.63109718
Fam149b	10.17369092
Fam151a	10.70799423
Fam151b	8.860755444
Fam160a1	9.877708577
Fam160a2	10.7487173
Fam160b1	10.71178084
Fam160b2	10.768328
Fam161a	8.169664593
Fam161b	7.570869819
Fam162a	10.58642184
Fam163a	8.570869819
Fam167a	5.690830443
Fam167b	9.345694957
Fam168a	11.57347349
Fam168b	12.99032484
Fam169a	8.069929229
Fam169b	9.700391081
Fam171a1	11.05882599
Fam171a2	8.506928998
Fam171b	5.917601304
Fam172a	10.03288378
Fam173a	10.35023741
Fam173b	8.484969745
Fam174a	10.79801969
Fam174b	9.792666454
Fam175a	9.102025876
Fam175b	11.01275854
Fam178a	11.18063571
Fam179a	6.440022339
Fam179b	11.08314787
Fam181a	4.891129093
Fam184a	9.471631946
Fam184b	6.32606615
Fam185a	8.659803547
Fam187b	8.016932762
Fam188a	10.94922106
Fam188b	9.226681794
Fam189a2	8.260362903
Fam189b	8.202330781
Fam192a	10.78190002
Fam193a	10.67151697
Fam193b	12.07655519
Fam195a	10.72120409
Fam195b	11.40185664
Fam198b	7.090437901
Fam199x	10.34569496
Fam19a5	8.400650865
Fam203a	8.724956227
Fam204a	9.407704619
Fam206a	9.433157798
Fam207a	10.98329894
Fam208a	10.60048271
Fam208b	10.65980355
Fam20a	8.484969745
Fam20b	12.87031608
Fam20c	11.44173338
Fam21	12.23328609
Fam210a	12.19963667
Fam210b	10.62608955
Fam212b	6.06756027
Fam213a	13.02155665
Fam213b	9.414691049
Fam214a	11.39758503
Fam214b	10.59833187
Fam216a	9.721204092
Fam217a	7.043132187
Fam219a	9.497078246
Fam219aos	7.476091594
Fam219b	9.694588709
Fam220a	9.394807144
Fam221a	6.603639887
Fam222a	8.124926278
Fam222b	9.739867936
Fam227a	8.444580621
