0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABHD5	6.80352675802861	6.81602121052091	6.79482328119667	5.63573315658615	5.34221455200701	5.18188605520508	4.98538627565272	5.25619316596088	5.40977284493232	5.2281379413736	5.89421599772866	5.65621784245003	5.17485465052778	5.34322026069778	5.19446869139115	5.18479760739967	4.88214359833182	6.89872181125446	6.09272234942147	6.4265906337564	6.56619920256624	6.90122401871109	6.97675524539517	6.74731005710484	6.96360325690655	6.44902882336703	7.09098646296439	6.64442116673776	6.97594782081712	6.28251956562241	6.54266718272726	5.72295057113691	5.67535122774037	6.57146554023369	6.54842686464803	6.03195236036119	7.06611128647503
ABI2	8.1212104323749	8.25533130755448	8.31808734581701	8.14414862380702	7.52853138721997	7.50495300089043	6.6295015798261	7.78862486653145	7.71726098092919	7.93827540129493	8.14756408078424	8.08572224084541	7.48005997168898	7.52866536932924	7.52463661612763	7.44242920120115	6.81318588684179	7.99745307622494	7.35156927420418	6.7812139342819	7.63319642839349	8.1155299611778	8.13370562426604	7.80453057873783	6.65757591452774	6.64234607385485	7.0568551139412	6.42140412434836	7.19725940776653	7.48424456691283	6.92025222210215	6.36018047453889	6.57680181532793	7.18928657323186	7.56191365476418	6.79070863710752	7.98640865637717
ABO	5.94222195580584	6.66318434586032	6.60707465365118	6.17547540045539	6.28059673263687	5.24426320476585	5.58908615168894	6.18272412360988	5.62351451368485	5.88899632049204	6.35155644379287	5.79820409686925	5.9392134187621	5.58608013410769	5.96696053751998	5.86903517765655	5.45996328487139	5.64611790214769	5.4126573161152	6.04710635246876	5.82356175349103	5.82925251655723	5.64611790214769	6.29169661049979	5.20437132862961	5.72828417278568	5.3216893852693	4.72068270796443	5.10252764823061	5.16359853694766	5.18772941368146	4.21942875393699	4.37870066490724	5.5400172296695	5.44435303387053	5.49112451509852	5.96370784761692
ACADVL	11.3170094686241	11.4392297265887	11.6146480048106	11.1773132940628	10.7838687423668	10.871577233469	10.493438346965	11.2551796249586	11.3735432038208	11.0772737600126	11.4952891939565	11.2426203039852	10.9936500345903	11.0117603774725	10.7147569399691	10.5867177262507	10.7640685331921	11.8614573891952	11.081288343616	10.8325734974139	11.3070223267255	11.6627025969008	11.6778274629171	11.2437752284424	10.0092271481692	10.3662727853259	9.26591680072968	9.45270655254014	9.21177932080981	10.5947542542079	9.68175183318959	10.1451258708242	9.9202771905763	10.6053612518947	11.5144683001051	10.8415655770107	11.7841267688528
ACBD4	8.24805658284289	8.83058007034732	8.78401882895506	7.63888370667015	7.35811072423488	6.38362167287939	6.70547279544026	7.31384990500093	7.30762953875988	7.12053327059958	7.74128675966416	7.31349955478891	6.89713547719804	7.01090895792856	7.09328467526593	7.09586139154831	6.67386999430313	7.55183789847671	6.82169684817553	6.7034537790792	7.02534779411578	7.33579978377386	7.56201247991485	7.08781361461188	6.77249912233832	6.68992240668919	6.62168795579581	6.31933884386638	6.90932220911848	7.17394840270588	6.70762916212542	6.2664851258088	6.01219579426878	7.61245667070029	7.11958206169291	6.72608322503935	7.16663168829373
ACIN1	7.22489538917001	7.87584790784096	7.71462242095247	7.47019375189825	7.05039730885724	6.36095748296459	7.10220353136546	7.38318011090905	7.3853231674843	7.17211683538208	7.31595699064409	7.23572945491234	6.84351513662492	7.16024008881683	6.59776278202629	6.64698961581265	6.15204440327411	7.41698385856134	6.21441135000445	6.91745911302539	6.40975883957392	6.94102269777827	7.11452895888877	6.58816211989722	5.94393361304873	5.91255146199764	6.00920723633155	5.50497623376513	5.83782167932488	6.01126525489821	6.02647788183584	5.04531965277671	5.01450353584914	6.58536896765788	7.33277009968055	6.6409205497723	7.08105136310768
ACO2	11.0030037144914	11.027592472205	11.4711660748068	11.0714266160982	9.98145590102104	9.47946549930493	9.51989241582401	11.0266378843306	10.7915222329548	10.6817262536405	11.0803484783127	10.7035599852212	10.6768333121847	10.1755966011657	10.4245071306783	10.0927619657635	10.298411140913	10.8328547502676	10.3713889196521	10.1953874722873	10.9352085539262	11.5653219521443	11.6430539280312	11.2312698369818	10.3454680238974	10.4457462329669	10.2654648935005	10.1269386645867	10.1417837094556	10.4457462329669	10.1487276849369	9.18911936524097	9.54376149423479	9.7089986014693	10.7336517892713	9.91352913272451	11.3562853349821
ACP2	8.96412232045329	8.97059708729845	9.08848423168247	8.89361551133074	8.8537921466015	8.58363631769051	8.32377658919258	9.42999066816755	8.76459013324916	8.7893060724585	9.54778740910986	9.46392474560466	8.76088572858388	8.34706593898668	8.57416628338125	8.35960490871314	8.43654713922772	9.56588044838114	8.72261229392011	8.75287720113174	8.8572088036852	9.5359035255755	9.65040960109642	9.38470107079032	8.03679232665688	8.57842363531472	7.33568135898172	7.53008772973979	7.38846243312877	8.62715648233673	7.7463052804083	7.74028524955192	7.72025925154897	9.01123729844401	9.19711084148867	8.5238341773794	9.24211716268836
ACP5	9.38273478945161	9.37363217242192	9.77422894775302	8.93803699311163	7.11027905927656	6.32008592260844	7.09925122717429	9.13064459682291	8.44838813594702	8.25318509246759	9.17112359715465	7.89274277161796	8.16912634487245	7.01268920544726	7.35814947437626	7.09317807051219	7.60295532033262	8.1434449708681	6.61801672857341	6.60102210094436	7.2388316582748	8.46971476359558	9.22512572699594	8.38900295582469	7.02185990249027	6.56203476523091	6.18304896242938	5.57813969581468	6.47398171618407	8.18566170227864	7.0239731195457	6.93432902491719	5.97621861993939	7.80432843655332	6.66814673424444	6.63963336180203	8.72784390712446
ACSL1	10.2005587688785	9.82859793526427	10.531413066546	10.0179366368068	8.53527592405092	9.25199215636134	8.25778928280503	9.48329453980733	9.69169719000209	9.16480225059839	10.3917349298986	10.1521101033284	9.5403178982468	9.04649384085494	9.32931769596527	9.03303780024107	9.05155350083322	9.95745277614197	8.68160501435988	9.07122545378039	9.45057613116021	10.4577431828163	10.5285930492042	9.96705998769421	10.0209278836487	9.69713298036972	9.77920597411957	9.54449555001789	10.2558995054793	9.0556854104515	9.10026060018283	8.05943307486892	7.96342831220658	8.66285478535076	9.21230850585541	8.51266815099059	10.357571878084
ACSM3	8.28721776335773	7.74805386221784	8.39579247258072	7.26791514797536	5.79922510450003	5.29946817520246	5.49318535291483	7.25535320336774	7.07884504436567	7.07524986407859	7.21293845801812	6.18305438414756	7.26791514797536	5.99565259957763	6.6101072383017	6.37033622823057	6.40439852027106	6.0808173409689	5.36466119782769	5.0865891046178	5.12033312969435	6.79526004206137	7.91954290724291	6.59613645123809	6.17865419397976	5.7985018686961	5.14637990340942	4.2552817712329	5.47731220587027	5.63503206978571	4.65238812670576	4.85245022805754	4.99567256823333	5.53406671910186	5.4430190120932	5.05100087093986	6.32649885247688
ACSM5	7.74929437099249	7.82518472193468	7.64135843735205	7.72354996825408	7.31330111952998	6.14192718748141	6.47086169433341	7.76567912734085	7.32084096563596	7.17450745764085	7.41391202492641	7.13839646466669	7.36412963355818	6.71862036731792	7.10491411462626	6.75457438810477	7.00432348652087	6.20531590867949	5.48458831782611	5.20813370731715	5.52377541441112	6.65676099880189	7.08827138013509	6.1609817343004	5.90704327334346	5.86198398956786	5.68521054994116	5.05383573412641	5.74565789955393	6.25929913136387	5.43532980638617	5.45423496907147	5.27167667502909	5.84977095672733	5.56163097352067	5.43693298133263	5.92523700860809
ACTA2	9.74583047892879	9.63537527625167	9.90810490949817	8.37677660623555	8.02121135577751	9.07784285119549	9.69294883737025	9.49545406846617	10.0039965685369	9.08839986864759	10.980813554177	9.3536150882498	9.28365606301977	8.77544214164936	9.06265136213263	8.6190859725193	8.92529263033148	11.9207878695737	11.5351047024109	9.26165472528082	12.4943418021016	10.7451282048912	10.0522024778538	9.37417063252124	9.81916128686641	10.3644514253499	9.73469199875553	11.483794254094	11.5282435790276	11.8134647967138	11.1805421433735	9.49306815242621	10.4377723794184	10.0652116083855	10.7697226824731	9.48536608180362	9.56623940666168
ACTG2	6.39300207668085	6.59521821909115	6.46103947949161	5.41152573129541	5.03621735813786	4.93139819874429	4.63359214741404	5.06667318805618	5.31135223627454	5.18120666956117	5.49576304841429	5.43745810835261	4.92430626196475	4.92074790052176	4.93052329225196	4.78821184288656	4.55813727436183	5.63631836185928	5.13375047031637	4.79696326789814	5.13785025886028	5.60208211220912	5.445264330356	5.02278046366678	4.81726252305456	4.71639326674245	5.00675175724031	4.63607430232572	5.1694422941068	4.87234446592853	4.80854307479676	3.73084457185656	4.3823364540308	5.08465493137702	5.23009754143269	4.77471780244961	5.07586803307871
ACTR10	11.2540364851528	11.2913075268673	11.7886836605207	11.3006197427853	10.2313077216438	10.1128849972864	9.69585740958894	10.7190131888299	10.8318845156009	10.8711942191024	11.2941411959197	11.2220212338171	10.5506422204346	10.760625280853	10.6207332175399	10.2781946684183	10.2429202739344	10.4434391216707	9.91226143148836	10.1347099240373	10.3350182997642	10.554291765996	10.9667071688283	10.476340729666	10.4289012805407	10.5217958781548	11.1628510899507	10.1392672954185	11.1993592491278	9.83286696596171	10.6463648343129	8.94832993407016	9.16737001020718	9.3628743076321	10.3332835586195	9.81943147505273	10.7422230644262
ACTR8	7.93740143486363	8.25488973837075	8.57571531134028	7.46941253184246	7.59047557295737	6.93866050478043	6.88664042688171	7.57998356998764	7.48373905616521	7.54810871450072	7.97417972120807	7.74063446780528	7.38966380310745	7.30748682799399	7.38666458674579	6.96038229525007	7.14360347515908	7.24898061956943	7.15769031184694	7.07009945614537	7.68715772673976	7.92279772621216	8.10757931316879	7.75977156421553	7.64191984914116	7.7435737785375	7.90688112967116	6.89330852972689	8.03763530375846	7.56625119546117	7.3415970923788	5.58391165344592	5.9973203435007	6.89028438692863	7.61986887492819	6.73664389380761	7.64073306622955
ACVR1	9.55972799026249	9.63381136987925	10.2510813610975	9.75180667986168	8.01575252602383	7.90030773744705	7.80129877415837	8.48897563289357	8.518289750849	8.21365015582321	9.15775870695865	9.16069029827261	8.51007258966764	8.50949499244393	8.78302757819693	8.2520010584364	7.79664839030269	9.30049777322965	8.05283208138599	8.17755723893025	8.4367015702314	9.23715401415106	9.61215876736964	8.83237965539036	8.91523412290119	9.43244747608761	9.50790222652475	8.97719725549311	9.72299457494518	8.4191061683888	8.63872533205643	6.99258727702178	7.78593349069902	8.32978897155987	8.85864479127608	7.9980013548439	9.22727747179813
ADAM17	8.99110187917863	8.90607167735733	9.53530108736898	8.25196107862491	7.62460042289933	7.21068544264088	6.67755727582259	7.77723325527639	7.48057567513349	7.85349063907157	8.42865685514013	7.94349482887659	7.7308313493505	7.87577891156826	7.87435791043896	7.28698774696619	7.24567937685688	6.50050161850467	6.8162193266706	6.50985743583188	7.1957018305611	7.23357687949071	7.41675454432773	7.02387419369769	5.97053528214131	6.65000469766551	5.95482671061941	5.31873669364712	6.0555421658802	6.16987446061169	5.65320980992414	5.23206426054597	6.12592957441133	5.87475225872539	6.6869015298304	5.7097856905999	6.29024492223335
ADAM2	4.66092112470099	4.87375034566208	4.83198677865543	4.34284019548878	3.71359286991257	3.91392302072631	3.48520925987152	3.76165729723333	4.14622109053695	3.82570467874972	4.28191597718496	4.28933777790923	3.43172620766006	3.89613524307384	3.58598070748319	3.5308703754738	3.38923740044392	4.1360221118536	3.87214020260122	3.5284113969556	3.7381359904494	4.41599713533557	4.27730716393261	3.52516357904494	3.4910052909933	3.48914688755451	3.63964674897488	3.5242333916914	3.9209830705711	3.97384402974778	3.37241108896525	3.42515215974754	3.58694971310769	3.7494593405494	4.12553953530767	3.52523230963433	3.74335989019155
ADAM28	8.58050366848314	8.38955093126729	8.63103411141503	8.31359468057465	7.00292271783423	5.13435003741504	5.41034829771972	6.4429022215708	6.55301282479194	6.40820414634419	7.75416451092962	6.60081325540293	6.50620803019877	5.49596966207882	6.91149254926219	6.00235357984654	5.15602678926099	5.42005441298466	5.05532433500948	4.86962861276077	5.11124238628884	6.56679368086066	6.35838216395328	5.87645687232711	6.56245112139916	5.63350516897749	5.36658088583111	5.15935592491653	6.10577575567365	5.99816036649444	4.90467479706613	5.75916590296322	4.74544309962124	4.97730545574058	5.51955791241537	4.1743190757744	5.47778381640682
ADAMTS1	10.092124932307	8.82743712103998	10.4425693273972	10.6982235585445	7.91804950685656	10.634551039818	8.60981442075532	9.07722066735155	8.92767631701546	8.60191619145695	9.71650525888015	8.44732072816973	7.29919446711745	7.87506034853182	8.13513010268959	7.41401049443365	7.65186197416564	10.2700771633949	10.7441141797818	9.76124702601486	10.3849391195398	10.1618256990424	10.5192846258244	9.18007815272389	10.9401029039297	8.50761538440188	11.1579968731288	10.016985177601	10.3523512862691	9.37887115665444	10.043756873309	6.84028736531848	8.32663515943541	8.84290373702156	9.38289653028992	9.30080624382436	8.95049292624656
ADAMTS2	7.07284523423181	7.57279331574873	7.31457292784411	5.6569878964273	5.50905550200707	5.20748536741349	5.21280862182706	5.47431889738545	5.60225514996641	5.48397408551276	5.872553526006	5.4566190403612	5.01538992164437	5.23812855721862	5.13749775198095	5.16825947742271	5.06703303306147	5.6348276469993	5.23112875803753	4.61334547682734	5.24617974842971	5.86925131775929	5.90084252406942	5.37017260184842	5.10088575425154	4.86281818808756	5.42797054418483	4.63465885632392	5.44665322469727	5.3363657646594	5.02778939825099	4.42155040404775	4.77474139867419	5.46622425816152	5.49509060136404	4.75325759548714	5.16518839486771
ADAMTS7	5.84213334338724	5.71124982183481	6.19402588750589	4.79889047945395	4.6058726688558	4.3045053741303	4.42307407320777	4.66113005006536	4.50118114534678	4.70503773736511	5.17761572706589	5.02569332021544	4.51571058611057	4.64767484893616	4.34917009506253	4.49781769800195	4.23291778628693	5.45347686907844	4.81241923490157	4.89442739516263	4.85517505814968	5.35753404886202	5.70112889795382	4.96898495816652	5.07113803205127	4.78042622422691	4.75460685952024	4.65655995938384	5.06123944680723	4.71961481133813	4.71277078810797	3.9745449868068	4.29074887715939	5.35700577104434	5.11327001931861	4.70138613019965	4.86429359888905
ADAP2	6.96467780147658	7.45364065741026	7.62002899143133	6.61642338684357	6.97605948565902	5.58056610533929	6.32884492067718	6.8382389038551	6.36071249237734	6.60302456359978	7.26129755977653	6.8598301054339	5.97648560998819	6.200317091571	5.84398848790601	5.80212371022228	5.73568241824335	6.87803115595438	6.88366158096243	6.82698016366769	6.95552324419241	7.13919998573786	6.92871607257556	6.60445201519485	7.23989962526687	5.91269742546156	6.2331882866556	6.05606289701172	6.64510894255767	6.60614404573885	6.21514076839361	5.48004815469773	5.15716210242908	6.11913111202517	6.22091652987237	6.15376300633249	6.88237808077804
ADGRA2	8.10515397999936	8.55460446274207	8.18678810886054	7.28620443372486	6.40321494750854	6.41345037041515	5.6487107432043	6.54209020108838	6.86868988074978	6.7086272085159	7.57833668248958	7.2700885703462	6.57735014180377	6.83765912133025	6.40596116599818	6.13939496461051	6.39188968061162	7.91724787035103	7.1002195211953	6.86422696190946	6.77344812980672	7.3739535054171	7.7732524621099	7.17515660632453	6.43357210430305	6.57372814315422	8.03950610991398	6.46001332758851	7.37674348893588	7.4381226353563	7.26423200802958	6.02654017890612	6.40645987537588	7.15234491424703	6.84403336639983	6.75047557186345	6.70025401494052
ADGRB1	5.73639977821009	5.94651738669758	6.18320231617825	5.44857553909555	5.48206631273696	5.09055157180157	5.05990888309716	5.40185654843831	5.35731000452178	5.28257694773161	5.69008657579504	5.44162461163087	4.95461472031516	4.93198578752266	5.07311340558878	5.04724330713769	5.09588900439472	5.20194610918276	4.96263040927844	4.87568814330199	4.86835189668512	5.49294119737626	5.61818837446312	5.35233270852241	4.40332199867197	4.72780851491145	4.74150153038045	4.42956844919813	4.64226109821122	4.8550624418434	4.4165400231616	3.74592378893669	4.09215773127254	5.28194204703751	5.34022881067636	4.69053436959637	4.97325955231018
ADGRE2	6.30359797102608	6.75737922706767	6.41170068774426	5.36971788090934	4.54835017740071	4.67203594741717	4.16618235851888	4.61489286737285	4.98240599723391	4.76273202916371	5.4197139478813	5.19365720771535	4.42310736620432	4.69652333765428	4.42654582258523	4.32629996722889	4.18901581064013	4.95278360236815	4.75446941655304	4.50602751958125	5.39550794437831	5.15813224892862	5.05086188241096	4.34448807383627	4.37998225159053	4.07727980615059	4.31626362544006	4.46972093259701	4.91186941282602	4.5892706235393	4.10315690446404	3.80868436063498	4.33054628924	4.29417811957008	4.83915738315741	3.95972255811834	4.41362229123354
ADH1B	5.24782974225605	5.79137489434975	6.51137422861308	5.9135464062835	5.6202417107889	5.73867602415431	6.34887465302554	7.16965738357213	7.21337499901133	7.55731824625225	7.37854193184373	7.6490736510027	7.57086799410441	5.76763634966044	6.39477114325066	6.31802452364767	6.6159766520348	5.87534420204823	5.38578804836326	5.76714034777048	5.36354456039433	6.27695122782087	7.23554681689232	6.04538414864128	6.70733677707805	5.16538534425449	7.6953925064541	4.84934549554218	6.41861153868706	5.34618171805543	4.71987744805688	5.13570423337317	5.22664538606555	5.77208901618013	5.79645625063919	5.34853452084758	6.54734555759697
ADI1	12.0048332598483	12.2203306289218	12.5128942447651	11.9923016895315	11.2728014965016	9.99766201680552	10.6068373583207	11.0694455878599	11.6446741402971	11.7628766741127	11.871196214328	11.6304401136996	11.176708898393	11.6459581189252	11.7013598956398	10.7259606559301	10.6129819899513	11.6768189604753	10.498463299558	10.2851808214048	10.7936487595714	11.4991252278982	11.0688897208238	11.7955554004223	10.5991811299478	10.7620357077882	10.7435996030344	10.5035658342997	11.2133968071028	11.0036503622369	10.3682797012308	8.11697954280196	9.44874054819169	10.8229108462497	10.6639989840569	10.3104661812545	10.9568260760157
ADIPOQ	4.89265516593199	5.69390635776068	5.34029644988344	4.33097004647484	3.59940249583717	3.87885868030733	3.17948310502708	3.8474955226539	4.19710734454662	3.88842782163968	4.45484218178157	4.32893249659905	3.59419699218818	4.00374625580739	3.52417923613199	3.58521939395012	3.42171088331246	4.08847061249093	4.00071477814851	3.50471464761462	3.71302078248201	4.46962996801987	4.6235899855731	3.70389541294299	3.61717821254407	3.64559706088614	3.75161314613495	3.59584425449019	4.21531615445114	4.10268735635899	3.48718489928711	3.31632934133283	3.70819519060714	3.8155328783055	4.02968425021639	3.45269391428663	3.71807371600266
ADORA1	9.74403861988286	10.4218468545903	10.2901521017424	9.03616537107752	8.38984771510025	8.85478685507086	8.84379710596215	9.37819734129296	8.64928867138827	8.78744369513522	8.97627313793278	8.86591577855808	7.74584662927388	8.55607796764045	7.9153661986264	8.57251491401832	7.84370884933625	9.79434343146602	9.82232988396301	9.4983736299724	9.56500519038446	10.2264733458512	10.745813321529	9.77271565358596	9.03937593451622	9.8081822721956	9.18371620796035	9.59893650580517	9.01251746709561	9.66037136855666	7.79469970262872	8.17664956674085	10.2239228827653	7.99611056555389	10.7935683045605	10.231958633855	10.4643177440839
ADRA1B	4.91211197713895	5.07443250959608	4.95027874540172	4.48647249657193	3.89934031443125	4.00910919445503	3.72070603985656	4.09457044256416	4.20243204224498	4.37016811043247	4.37960088381611	4.39497557658752	4.06490902363096	4.04360541293788	4.03648936117117	3.98339838228113	3.86965574422592	4.30343393951186	3.97991234692608	3.92883875303271	4.01598620521502	4.55469659562463	5.00671926598987	4.06895133338081	3.89382477831023	3.86981678254858	4.00212453578432	3.56412387591151	4.20406940453827	4.20347122029963	3.91843560771729	3.5378381883997	3.52148614916431	3.95823974390712	4.31586186962844	3.77354091955552	4.25071804285774
ADSS	9.3360562434292	8.96115437308315	9.57799015687725	8.99111581140787	7.85837597451202	7.62163938175208	6.83952596790378	8.18691841200437	8.71823956626456	8.28768068856491	9.08301864613775	8.68185655202818	8.18658554921513	8.80367140936973	8.18761647431552	7.87932067426297	7.5234673531961	7.42944370813236	7.10860426944192	7.27025516949549	7.54757582606699	7.87293314620475	8.4823733649211	7.72212532827155	6.91777768649459	7.22093543421365	7.88574274711205	6.61246433706937	7.95822680397336	6.57540262573178	7.38695154330296	5.66200948053881	5.89723166705108	6.37871766379974	7.31243230614617	6.76194747732908	7.76701406904003
AEBP1	8.35933294047777	8.00456310422808	8.4641829654081	7.78769321245188	7.53042598664259	7.55054790088635	7.92529501545012	7.9789034044065	8.17385178883226	8.13146455904722	8.73923674814527	8.76232554024393	7.17005385478203	7.45332554326031	7.89716303940787	7.98481808484603	7.86618563851137	8.54571883331281	7.8578680819164	8.20636972537925	7.48682843359232	8.49571254496217	8.43896272700117	7.99369385526984	7.19829104438795	6.93589952858829	7.21568096496178	5.68682483973326	6.40602611517484	6.99137012736702	6.56922982969246	7.04310293403956	7.00626701765059	8.15911853550694	7.53913229553588	8.31587033644039	8.11424936332022
AES	8.54053152481205	8.77220175791649	9.1729694755083	7.42598730679372	7.18054100547786	6.94160588804116	6.99002394173284	7.63724982204689	7.03575252145063	7.37432406064355	7.87102262987275	7.63541388280235	6.84014831327049	6.95032044642989	6.86907587874014	6.82698140264701	6.53726026594689	8.15211348550808	7.46159060434708	7.13382309056901	7.94785836745188	7.69636543249923	8.01601309462206	7.42589885633033	6.78875831069741	6.78511304804958	7.58763493138465	6.65659070267597	7.42782313954359	6.94222556741842	7.08240986586307	6.3362742114899	6.49823740831035	7.82103359466636	7.58881719781231	7.27288198712118	7.89231220211241
AFDN-AS1	6.12793986506896	6.53308613332284	6.57713733066836	5.73294573642743	5.21565893176955	5.23484059425375	4.94296963959949	5.01195086144937	5.65767113096345	5.21562719408926	5.86757146708813	5.62448635475363	5.31831365863241	5.40151890853924	5.16616982684252	5.46605138249109	4.94105175431951	5.53735235085275	4.67672786379354	5.05115731537952	5.02768579004729	5.43228358233719	5.89164001991937	5.48130315104204	5.10122718103948	4.74414375909221	4.93858074857794	4.56136343291482	5.48235066826648	5.67532305926994	4.79968469472778	4.09653872828173	4.73190195059921	5.55446832126518	5.03971193166438	4.70342738123653	5.00320517063551
