0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
ABHD5	6.80352675802861	6.81602121052091	6.79482328119667	5.63573315658615	5.34221455200701	5.18188605520508	4.98538627565272	5.25619316596088	5.40977284493232	5.2281379413736	5.89421599772866	5.65621784245003	5.17485465052778	5.34322026069778	5.19446869139115	5.18479760739967	4.88214359833182	6.67294576482425	6.88446870310146	6.71896928335361	6.56894000927626	6.04721213746778	6.0534796767822	6.84713491192011	6.96298259699726	6.67423800537129	6.83316565683665	7.14275753872281	6.8250159943815	5.25594479529439
ABI2	8.1212104323749	8.25533130755448	8.31808734581701	8.14414862380702	7.52853138721997	7.50495300089043	6.6295015798261	7.78862486653145	7.71726098092919	7.93827540129493	8.14756408078424	8.08572224084541	7.48005997168898	7.52866536932924	7.52463661612763	7.44242920120115	6.81318588684179	8.25608157722687	6.52369510742531	6.96763187459622	7.20603673697202	7.14143637923267	6.80930724344161	8.11929420281582	8.14042117781321	7.73668074373889	7.69652466741427	8.3566278721622	7.94679776899948	6.00104709877311
ABO	5.94222195580584	6.66318434586032	6.60707465365118	6.17547540045539	6.28059673263687	5.24426320476585	5.58908615168894	6.18272412360988	5.62351451368485	5.88899632049204	6.35155644379287	5.79820409686925	5.9392134187621	5.58608013410769	5.96696053751998	5.86903517765655	5.45996328487139	5.79346347704887	5.09135064729972	4.99310683829973	5.70679308973901	5.69411860985222	4.77091914652785	5.64611790214769	5.68971296557963	5.54604302620217	5.76712289128406	6.23900992973739	6.04661008147354	4.41336672490588
ACADVL	11.3170094686241	11.4392297265887	11.6146480048106	11.1773132940628	10.7838687423668	10.871577233469	10.493438346965	11.2551796249586	11.3735432038208	11.0772737600126	11.4952891939565	11.2426203039852	10.9936500345903	11.0117603774725	10.7147569399691	10.5867177262507	10.7640685331921	11.7910926150101	8.6007680353155	9.83345283196624	11.0522795279805	11.1537842644854	10.6235524336184	11.5971137013655	11.5545869819021	11.2393896005842	11.2288883977569	12.010674918129	11.2597469556431	10.0692529278123
ACBD4	8.24805658284289	8.83058007034732	8.78401882895506	7.63888370667015	7.35811072423488	6.38362167287939	6.70547279544026	7.31384990500093	7.30762953875988	7.12053327059958	7.74128675966416	7.31349955478891	6.89713547719804	7.01090895792856	7.09328467526593	7.09586139154831	6.67386999430313	7.59096848509829	6.66642992866371	6.51738671905031	7.09324851464344	7.12414464585723	6.74363986786859	7.60283289103316	7.65237947732177	7.46890418060201	7.25331427408391	8.0909789584627	7.65256878671419	6.23648586656662
ACIN1	7.22489538917001	7.87584790784096	7.71462242095247	7.47019375189825	7.05039730885724	6.36095748296459	7.10220353136546	7.38318011090905	7.3853231674843	7.17211683538208	7.31595699064409	7.23572945491234	6.84351513662492	7.16024008881683	6.59776278202629	6.64698961581265	6.15204440327411	7.1655368965943	5.43992606096568	5.52353180086664	6.83218919606135	6.44708891196512	6.08289110425938	8.2368439420949	7.90621920579745	7.94440233590307	6.4963385412404	7.5671656713558	7.0899741270984	5.35049687969924
ACP2	8.96412232045329	8.97059708729845	9.08848423168247	8.89361551133074	8.8537921466015	8.58363631769051	8.32377658919258	9.42999066816755	8.76459013324916	8.7893060724585	9.54778740910986	9.46392474560466	8.76088572858388	8.34706593898668	8.57416628338125	8.35960490871314	8.43654713922772	9.49349143396741	6.89296683274983	7.86056887443731	8.81383129926947	8.82982534346946	8.08289481071045	9.11532639557054	9.48350242983886	8.95087501646705	9.18934708875965	9.67005094626035	9.58820685734533	7.60227803794007
ACP5	9.38273478945161	9.37363217242192	9.77422894775302	8.93803699311163	7.11027905927656	6.32008592260844	7.09925122717429	9.13064459682291	8.44838813594702	8.25318509246759	9.17112359715465	7.89274277161796	8.16912634487245	7.01268920544726	7.35814947437626	7.09317807051219	7.60295532033262	8.67103964160461	7.43215765673133	6.62860794345862	8.22641752256057	8.07996555572026	6.77541152298268	7.30832360540226	8.84878549882077	7.72203252342	8.92298459578492	10.485618024032	9.11592203937834	7.37398028100855
ACSL1	10.2005587688785	9.82859793526427	10.531413066546	10.0179366368068	8.53527592405092	9.25199215636134	8.25778928280503	9.48329453980733	9.69169719000209	9.16480225059839	10.3917349298986	10.1521101033284	9.5403178982468	9.04649384085494	9.32931769596527	9.03303780024107	9.05155350083322	9.79316395162382	10.5583737808661	9.05753283360379	9.20985689029941	9.06490276582803	8.24641921011328	9.05990087090482	10.1027881250994	9.33311941004566	9.91504891459874	10.8721992737056	9.63678059604805	8.33842265652338
ACSM3	8.28721776335773	7.74805386221784	8.39579247258072	7.26791514797536	5.79922510450003	5.29946817520246	5.49318535291483	7.25535320336774	7.07884504436567	7.07524986407859	7.21293845801812	6.18305438414756	7.26791514797536	5.99565259957763	6.6101072383017	6.37033622823057	6.40439852027106	6.67164699124694	5.59398679675099	4.97631178775053	4.88480024272844	6.54409138705006	5.4189564785338	5.55792698860577	7.10004482604819	7.14811906559388	6.50323786625598	8.56069886299444	7.3451551327315	4.89773072336698
ACSM5	7.74929437099249	7.82518472193468	7.64135843735205	7.72354996825408	7.31330111952998	6.14192718748141	6.47086169433341	7.76567912734085	7.32084096563596	7.17450745764085	7.41391202492641	7.13839646466669	7.36412963355818	6.71862036731792	7.10491411462626	6.75457438810477	7.00432348652087	6.56232396671035	5.64346451784159	5.02465344690909	5.67375171547043	5.99792463600705	5.42544611441462	5.76582818146496	6.72093713516807	6.13588333763382	6.24143684162403	7.49722512930172	6.94072296261175	5.42545999990481
ACTA2	9.74583047892879	9.63537527625167	9.90810490949817	8.37677660623555	8.02121135577751	9.07784285119549	9.69294883737025	9.49545406846617	10.0039965685369	9.08839986864759	10.980813554177	9.3536150882498	9.28365606301977	8.77544214164936	9.06265136213263	8.6190859725193	8.92529263033148	11.3639302963388	10.8348585292395	10.7237648118121	11.1848246415926	10.6192355218094	10.0803380464808	10.9516985594943	10.7352290725265	10.8785411920165	10.1839759327216	11.5265348340493	10.2246634179891	8.28502182623535
ACTG2	6.39300207668085	6.59521821909115	6.46103947949161	5.41152573129541	5.03621735813786	4.93139819874429	4.63359214741404	5.06667318805618	5.31135223627454	5.18120666956117	5.49576304841429	5.43745810835261	4.92430626196475	4.92074790052176	4.93052329225196	4.78821184288656	4.55813727436183	5.48510881540099	5.10709363393587	4.75206524992782	5.32577403678459	5.13330827696568	4.65840076083312	5.27745591067083	5.65217984518455	5.14440473812353	5.54802037635474	5.69241612954843	5.18685637930613	3.87125584121349
ACTR10	11.2540364851528	11.2913075268673	11.7886836605207	11.3006197427853	10.2313077216438	10.1128849972864	9.69585740958894	10.7190131888299	10.8318845156009	10.8711942191024	11.2941411959197	11.2220212338171	10.5506422204346	10.760625280853	10.6207332175399	10.2781946684183	10.2429202739344	10.8030292200368	11.0672659549845	10.195923826916	10.2302692413691	9.86029067316851	9.63489628904654	10.8731938378932	10.7155929679843	10.2281865781037	10.1237142720217	10.8607337364486	10.3475108922826	8.96182468972281
ACTR8	7.93740143486363	8.25488973837075	8.57571531134028	7.46941253184246	7.59047557295737	6.93866050478043	6.88664042688171	7.57998356998764	7.48373905616521	7.54810871450072	7.97417972120807	7.74063446780528	7.38966380310745	7.30748682799399	7.38666458674579	6.96038229525007	7.14360347515908	8.15349787146852	8.2223617309285	6.90353496454014	7.44470185426817	7.55992733331121	6.92018196586613	7.44544168964799	7.68114348987659	7.11488983305456	7.37815841205503	8.33923690011602	7.82846045991499	6.81132358760993
ACVR1	9.55972799026249	9.63381136987925	10.2510813610975	9.75180667986168	8.01575252602383	7.90030773744705	7.80129877415837	8.48897563289357	8.518289750849	8.21365015582321	9.15775870695865	9.16069029827261	8.51007258966764	8.50949499244393	8.78302757819693	8.2520010584364	7.79664839030269	9.42014005832547	9.72964124934541	8.72958252998641	8.12408362501929	8.36101472523299	7.78029943731689	8.99830181289336	9.09827060259808	8.57777323623011	8.94198929597573	9.65710757619735	8.71733447021964	7.40359418406774
ADAM2	4.66092112470099	4.87375034566208	4.83198677865543	4.34284019548878	3.71359286991257	3.91392302072631	3.48520925987152	3.76165729723333	4.14622109053695	3.82570467874972	4.28191597718496	4.28933777790923	3.43172620766006	3.89613524307384	3.58598070748319	3.5308703754738	3.38923740044392	4.27571066355543	3.72121762334328	3.33108615896625	3.78987426099301	4.04874096511705	3.82202613494326	3.91165635789961	4.43146124422559	3.65194513391967	4.23137482519802	4.53166106009012	3.64215894286444	3.31008451173481
ADAM28	8.58050366848314	8.38955093126729	8.63103411141503	8.31359468057465	7.00292271783423	5.13435003741504	5.41034829771972	6.4429022215708	6.55301282479194	6.40820414634419	7.75416451092962	6.60081325540293	6.50620803019877	5.49596966207882	6.91149254926219	6.00235357984654	5.15602678926099	6.7985843342064	5.18096177183064	5.5318588053119	5.1488337122269	6.20952605433113	6.53014101235007	5.89187878627113	6.59397406534573	6.04133799245411	6.3461471721872	6.62959863266958	6.81578663352256	6.33544038451508
ADAMTS2	7.07284523423181	7.57279331574873	7.31457292784411	5.6569878964273	5.50905550200707	5.20748536741349	5.21280862182706	5.47431889738545	5.60225514996641	5.48397408551276	5.872553526006	5.4566190403612	5.01538992164437	5.23812855721862	5.13749775198095	5.16825947742271	5.06703303306147	5.94837859905833	4.97152004356433	4.91579199026148	5.20592410379847	5.34191105156201	4.86600926979111	5.20142432121881	5.86517376893703	5.80228771298864	5.61177159976693	6.02394439331376	5.65959423905952	4.46281023146528
ADAMTS7	5.84213334338724	5.71124982183481	6.19402588750589	4.79889047945395	4.6058726688558	4.3045053741303	4.42307407320777	4.66113005006536	4.50118114534678	4.70503773736511	5.17761572706589	5.02569332021544	4.51571058611057	4.64767484893616	4.34917009506253	4.49781769800195	4.23291778628693	5.30699167412808	4.72899324130331	4.55350513496699	5.35926356863381	5.07793328657398	4.35462677480808	5.41507865454616	5.36368729325916	5.78645001306916	5.34865610569939	5.72280987994513	5.94231079156908	4.05262257938102
ADAP2	6.96467780147658	7.45364065741026	7.62002899143133	6.61642338684357	6.97605948565902	5.58056610533929	6.32884492067718	6.8382389038551	6.36071249237734	6.60302456359978	7.26129755977653	6.8598301054339	5.97648560998819	6.200317091571	5.84398848790601	5.80212371022228	5.73568241824335	8.22721094889968	6.42690141724462	7.02738118813463	6.90230561726535	6.53174010892649	7.11487679699202	6.31280392680643	7.13157495459054	7.16653665768428	7.60353493813089	7.82022154719153	7.0450464694985	5.5267050314874
ADGRA2	8.10515397999936	8.55460446274207	8.18678810886054	7.28620443372486	6.40321494750854	6.41345037041515	5.6487107432043	6.54209020108838	6.86868988074978	6.7086272085159	7.57833668248958	7.2700885703462	6.57735014180377	6.83765912133025	6.40596116599818	6.13939496461051	6.39188968061162	8.10461819951692	5.98304359369816	7.29145476693113	7.54600441326713	7.36495430994409	6.51049181097725	8.12462435602363	7.66859335082307	7.94040578862277	7.4223239192283	7.94029213116362	7.71632135903963	5.47274970261241
ADGRB1	5.73639977821009	5.94651738669758	6.18320231617825	5.44857553909555	5.48206631273696	5.09055157180157	5.05990888309716	5.40185654843831	5.35731000452178	5.28257694773161	5.69008657579504	5.44162461163087	4.95461472031516	4.93198578752266	5.07311340558878	5.04724330713769	5.09588900439472	5.40131265593575	4.41311685147841	4.55523407423102	4.62114393299785	4.97268500965379	4.39201430904948	5.31175434132976	5.31648897988006	5.37515826953864	5.18473415208026	5.59332414859859	5.34309342376281	4.08506935647189
ADGRE2	6.30359797102608	6.75737922706767	6.41170068774426	5.36971788090934	4.54835017740071	4.67203594741717	4.16618235851888	4.61489286737285	4.98240599723391	4.76273202916371	5.4197139478813	5.19365720771535	4.42310736620432	4.69652333765428	4.42654582258523	4.32629996722889	4.18901581064013	5.74383383656714	4.28964936279881	4.62078202987745	4.79830550050797	4.73661495601013	4.54898296180322	4.43232895338428	4.91643009803441	4.72805800773661	5.19707809408125	5.31061585708573	4.74082469504852	3.61719088843313
ADH1B	5.24782974225605	5.79137489434975	6.51137422861308	5.9135464062835	5.6202417107889	5.73867602415431	6.34887465302554	7.16965738357213	7.21337499901133	7.55731824625225	7.37854193184373	7.6490736510027	7.57086799410441	5.76763634966044	6.39477114325066	6.31802452364767	6.6159766520348	9.89262235406637	6.66828223382027	5.4028338731322	6.2827609957017	8.21025009962607	6.86198521073907	5.72100198383064	8.36780486567758	7.0808721420344	6.38397856769053	7.30145875739059	7.02637235218237	5.44936102782321
ADIPOQ	4.89265516593199	5.69390635776068	5.34029644988344	4.33097004647484	3.59940249583717	3.87885868030733	3.17948310502708	3.8474955226539	4.19710734454662	3.88842782163968	4.45484218178157	4.32893249659905	3.59419699218818	4.00374625580739	3.52417923613199	3.58521939395012	3.42171088331246	4.4152466383139	3.51572202434724	3.5133609677581	3.73352725417845	4.07045790410065	3.80148696851807	3.74190317641287	4.49410763953541	3.9222597193672	4.36520365251597	4.66920318943039	4.04546789282015	3.17613856257946
ADORA1	9.74403861988286	10.4218468545903	10.2901521017424	9.03616537107752	8.38984771510025	8.85478685507086	8.84379710596215	9.37819734129296	8.64928867138827	8.78744369513522	8.97627313793278	8.86591577855808	7.74584662927388	8.55607796764045	7.9153661986264	8.57251491401832	7.84370884933625	9.12606869551869	8.28127093762267	8.10410515265728	9.49661957572563	8.86849849825924	8.57512513837494	10.2015570104689	9.0811202817498	8.89220081888153	9.54668711935515	10.0436911084258	8.7139027505492	8.60095176467444
ADRA1B	4.91211197713895	5.07443250959608	4.95027874540172	4.48647249657193	3.89934031443125	4.00910919445503	3.72070603985656	4.09457044256416	4.20243204224498	4.37016811043247	4.37960088381611	4.39497557658752	4.06490902363096	4.04360541293788	4.03648936117117	3.98339838228113	3.86965574422592	4.55553297774154	4.06467637191414	3.57436109854539	4.1243471957328	4.19059126708865	3.77625183865751	4.18669901037225	4.7483971551295	4.36650804989176	4.51900205654768	4.85877063917827	4.2487832753418	3.45301998754001
ADSS	9.3360562434292	8.96115437308315	9.57799015687725	8.99111581140787	7.85837597451202	7.62163938175208	6.83952596790378	8.18691841200437	8.71823956626456	8.28768068856491	9.08301864613775	8.68185655202818	8.18658554921513	8.80367140936973	8.18761647431552	7.87932067426297	7.5234673531961	8.28519601140778	7.78688999614216	7.16640262786948	7.1863886694504	6.57774252692114	6.46596069772462	7.95741509412415	7.88669972787871	7.3623317903864	7.53124152265227	8.42683692581339	7.50874732295068	5.52145016244659
AEBP1	8.35933294047777	8.00456310422808	8.4641829654081	7.78769321245188	7.53042598664259	7.55054790088635	7.92529501545012	7.9789034044065	8.17385178883226	8.13146455904722	8.73923674814527	8.76232554024393	7.17005385478203	7.45332554326031	7.89716303940787	7.98481808484603	7.86618563851137	9.60617171287511	6.17265206771666	6.76052616964738	8.49589398236567	9.13114196176184	8.91928085397608	8.50176486092733	8.60942105684544	9.05198975479485	10.5389714357598	8.98309303916057	8.14924018154695	7.04206531469009
AES	8.54053152481205	8.77220175791649	9.1729694755083	7.42598730679372	7.18054100547786	6.94160588804116	6.99002394173284	7.63724982204689	7.03575252145063	7.37432406064355	7.87102262987275	7.63541388280235	6.84014831327049	6.95032044642989	6.86907587874014	6.82698140264701	6.53726026594689	8.08634350856428	6.73727580079275	6.78601939353948	7.74988042284111	7.35820406964785	6.64880691063018	8.20736060307599	8.07611526959034	8.22845909968017	7.56241218338416	8.27975213692842	7.65089475422586	5.99783585640171
AFDN-AS1	6.12793986506896	6.53308613332284	6.57713733066836	5.73294573642743	5.21565893176955	5.23484059425375	4.94296963959949	5.01195086144937	5.65767113096345	5.21562719408926	5.86757146708813	5.62448635475363	5.31831365863241	5.40151890853924	5.16616982684252	5.46605138249109	4.94105175431951	6.10172213813894	5.07159547923813	4.89470865214918	4.93832319015677	5.32411487053186	5.22790910791663	5.6224647928839	6.1209148127908	5.95840864866438	5.78723691838597	6.33807309424856	5.5667358856589	4.5723260476003
AFP	5.80930995965414	6.06283823943938	6.13383837630849	5.1503845682324	4.75515521830967	4.52740407919692	4.24604295019236	4.87034355298059	4.96711708766218	4.95615997137871	5.06324182068366	5.0026077356332	4.81882168247529	4.79098045701661	4.69274817673306	4.71957291393687	4.33611360562917	5.32562113176446	4.65923858513984	4.14673346290026	4.63143325672917	4.7990192718808	4.54572741902843	4.87672399018839	5.28580095562682	5.17750309179289	5.36856589509692	5.82006877464612	5.2598216757789	3.61577672025759
AGA	7.00069836347696	7.48608753151103	7.8482425548815	6.59516578731478	6.58386291313419	6.28698479487754	6.58299835464263	6.79603120738183	7.04202111723515	6.7432364409615	7.21307488342988	6.82861426468433	6.50333935036458	6.46840205525331	6.98871165236176	6.17712772801499	6.3443905294402	6.82942209905026	7.77644299980724	6.81264072667033	6.37547999101989	6.58246573311325	6.95418532287092	6.60093270682273	6.77080768309726	6.27637428530436	7.07985423714419	6.65537293281504	6.3009593256997	5.94496324433686
AGT	8.68586268806484	8.91154528494315	9.6522376260194	8.89714292043322	7.4415274313141	7.57089317130894	5.93106881212562	8.04827292954613	7.06452844012733	7.86351323732147	9.2707832656965	9.28195011833359	8.50687795162078	7.34542438046405	6.4940812707045	6.21544694721689	6.38231904127034	8.27137833574643	7.4749899122713	5.76313217561556	6.4303144800953	8.49040835448774	5.88326337804526	6.68401166926504	7.57035927826295	7.70936795419372	6.92772384579857	9.58739882972772	8.06015671074856	6.86222009185202
AGTPBP1	7.1004979945193	7.43258511391284	7.89998314242287	6.40329205528688	5.77903717750715	5.57304291127644	5.42289087247811	5.92357132530347	6.21581134773901	5.99129585952295	6.98507703335111	6.53967219311715	5.80880619524837	6.30555245669024	5.90949834285715	6.08555691531027	5.588896130244	6.59909708877812	6.53899293920405	6.05986977546538	5.52718160524144	5.20357192478827	5.47850956097202	6.02543609868477	6.27130226108254	6.105050151935	6.56749942630142	7.06338832238955	6.26564749338087	4.67377446477641
AGTR2	5.33576344774941	5.68649619295708	5.59180642544636	5.02495748043086	3.89205528163097	4.48205066691414	3.68567443753592	4.12047670241502	4.66367628451149	4.35986784300046	5.12010036481502	4.78112149897832	4.02394625314388	4.35832922153676	4.07877325777405	4.21445201142655	3.64184789765117	4.55457534652732	3.83018839095092	3.66296316329953	3.96877744628099	4.10340261955463	4.10305908244114	4.10118497654921	4.4919242707503	4.03132256097076	4.3605232217437	4.90882840456536	3.74988282570778	3.44183432903138
AHDC1	6.43610057624735	6.61424678935344	6.63434917268862	5.16288932694151	5.23365790280096	4.57475452290751	4.2914948498514	5.01143119652049	4.89474571473634	4.98493650227253	5.37665984989813	5.32567706865228	4.87568669920164	4.85947693423106	4.82882320270907	4.76442038037381	4.63451710010751	5.22858512139832	4.51893430756405	4.65029437904483	5.06092864645522	4.74519564707048	4.57337798407923	5.01505552227175	5.05165424092446	4.90332015153363	5.02357885403679	5.51759826153443	5.1938149449467	3.95809433384183
AK4	10.7787284191864	10.1707091900622	10.7535018987343	10.0958153981692	8.60756528887522	8.15405076192847	7.91320222585813	9.86346609792334	9.59061253459944	9.38298801773949	9.93831361545342	10.6133586680614	9.68187436699339	8.70042345457134	8.84190014437723	8.35800247121949	8.84713227499395	8.69194583002082	9.1858162787003	6.74524519678972	7.60798740707341	9.32557693934536	6.27887489445013	8.2619516846149	9.46621320115158	9.00194113498533	8.27826521521154	10.8168469893507	10.2550773623629	6.31230975103994
AKAP3	6.7146706168054	7.22180794056387	7.47698998948562	5.71087543587449	5.81216520192845	5.2426343946858	5.24310021049287	5.66226576079926	5.80215087749467	5.929209026678	6.21397647517401	6.16984939165421	5.70092623868098	5.69484030126626	5.2708056586531	5.63121830383855	5.30047660129179	6.34734238987627	4.8464628282742	5.361556357936	5.60045871994597	5.73212262376768	5.1426547381461	5.93815549444876	6.14714594346154	6.02616323814439	5.66386278462787	6.70252353235562	6.08491802580475	4.6703322343671
AKR1B1	10.5831083466847	10.3848005612443	10.8716166178923	10.2424121101641	10.0481978701308	9.76252350035235	9.94737063929911	10.1270882757504	10.3981514303879	10.2765304116221	10.4079762287707	11.1774188564635	10.6038860384376	10.2869018154739	10.2509374546681	10.0791266166988	9.73174131435771	11.5059374171687	9.14314570006872	9.93057158744226	10.4659990496092	10.6379197804478	9.58532170853536	11.1955302213672	10.856903095273	10.5013173481937	10.7994472017844	10.8106133812231	10.6668645807329	8.89366040880046
AKR1B10	7.87751632982862	6.7342994948963	8.38734004899466	5.69569772868032	5.12428259137204	5.17587905174197	4.71115099008503	5.30041664267472	5.59558544108054	5.39443623116327	6.62482338326226	5.89807033037093	7.34635994369042	5.77098339319507	6.23526070706924	5.23775529420524	5.44169967905968	5.88306619569238	4.93867212621939	4.8420196279055	5.02658990639008	7.55749235226572	5.12860906411184	5.54653928093046	7.03133802708571	5.89573364859556	5.60531541525817	5.94303426456968	6.68513494600643	5.65899570286221
AKR1C3	10.4512289117243	10.3861315718788	10.8471546455639	10.3066606235015	9.12512928128818	9.10576263483745	9.24625405521272	10.282319801579	10.0040506534535	10.1239318378804	10.2786108195091	10.6861105149482	10.1649008859601	9.18180537296058	9.51399817402242	9.05903183825985	9.44966332853114	10.6476866043538	10.498436628022	8.76344717415047	9.63674623050601	10.5014259618099	8.72260301755475	9.3079928188661	10.6839368792348	10.1646522246654	9.84298030018802	11.7348490678605	11.039119591861	9.08913624942821
AKR1C4	5.39509206568433	5.41076569526121	5.74418427250338	4.67663792206907	4.13329777805699	4.05098698391398	3.57292636320257	4.35883424249245	4.52731949833156	4.2389087071663	4.72296760436032	4.68938900472512	4.15629393421131	4.23475262358009	4.28988519150964	4.0688092077305	3.53190693933204	4.96811943581565	4.2989064086576	3.89246347568429	4.41088002431385	4.63456086412731	4.16094155272166	4.33206230322542	5.12448598276672	4.35754592604166	4.86207185503984	5.55230693861938	4.65052662120942	3.56704940703147
AKR7A2	10.3026699913966	9.91757982220266	10.4202858937253	9.91637714332464	9.67606197910219	8.827782265412	8.98687567801565	9.85109512051354	9.49443301900229	9.60335454683736	10.2349713977283	9.67538312026634	9.60490417267207	9.7057543076653	9.33927810226032	9.13656386133956	9.260240011378	10.0884619196977	6.62371834646794	7.65893012252702	9.14657890405089	9.93906970095775	8.20560371599928	10.1797230506599	10.1729059312119	9.57438272725525	9.62821468078931	10.9374383759101	10.2475227562302	8.1146455702016
AKT1	9.53143448496449	9.80326609150479	9.90186306027511	9.5252283776105	8.65854585327523	8.54814166844813	8.27873483802521	9.0224670784681	9.21600121030829	9.03433145447679	9.41222349166082	9.27195576333976	8.86359814094632	9.12348894439515	9.03315172701705	8.77243854775184	8.94014542904718	9.44139572804509	9.17365579430379	8.50243436333694	8.70604056428495	8.5251579335385	8.41633361097926	9.53230436397267	9.54507201887523	9.66896333343602	8.96233718687755	9.45405655357985	8.97721843326223	7.29502342108247
ALAS2	7.26290226586774	7.47640711902659	7.76987949481254	6.29837631647756	5.907053260278	6.05731837450471	5.39679027512403	6.26050458559981	6.21387464896102	6.30573671293859	6.36024243991712	6.1388515465441	5.65500009678341	5.8498053317842	5.76675874745145	5.79514121079922	5.6032235024906	7.267421999563	6.23031989775212	5.93031820879485	6.70992072232876	6.37589440389833	6.11007867084229	6.76180627818038	6.70231724909035	6.57814641882777	6.70214668401757	7.00918376146893	6.98755085105193	6.13535160976893
