0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABHD5	6.80352675802861	6.81602121052091	6.79482328119667	5.63573315658615	5.34221455200701	5.18188605520508	4.98538627565272	5.25619316596088	5.40977284493232	5.2281379413736	5.89421599772866	5.65621784245003	5.17485465052778	5.34322026069778	5.19446869139115	5.18479760739967	4.88214359833182	5.22246324922593	5.60485685689675	5.48608769731918	6.3087891461974	6.931430317328	7.25450517721326	6.92627707408008	7.39889074683873	7.8753523456382	7.78561311419443	8.39899906996612	8.31393868886202	8.23461270912433	8.06803606092002	5.089840814956	4.46912556951743	4.86029787977586	5.08154699881325
ABI2	8.1212104323749	8.25533130755448	8.31808734581701	8.14414862380702	7.52853138721997	7.50495300089043	6.6295015798261	7.78862486653145	7.71726098092919	7.93827540129493	8.14756408078424	8.08572224084541	7.48005997168898	7.52866536932924	7.52463661612763	7.44242920120115	6.81318588684179	6.97467827349373	7.08465412531873	6.97880334963161	7.12549311602998	7.86154040728541	7.89080390014952	8.12635239507922	8.38278641907221	9.24932456132377	9.10790003652749	9.35134985422798	9.55489495327383	9.16685006288789	9.30387628984193	8.23017005243966	8.02480075076266	8.27276301575065	8.57173929980095
ABO	5.94222195580584	6.66318434586032	6.60707465365118	6.17547540045539	6.28059673263687	5.24426320476585	5.58908615168894	6.18272412360988	5.62351451368485	5.88899632049204	6.35155644379287	5.79820409686925	5.9392134187621	5.58608013410769	5.96696053751998	5.86903517765655	5.45996328487139	5.18116730563931	5.0844349536464	5.18241913980804	4.90812624732443	6.53669728799489	6.36454013495901	5.97649738302837	6.69178700596114	7.9622032673165	7.3773470132156	7.38888003558597	7.90173491469091	7.63162557026381	7.76023643359111	6.12498795883314	6.3898949847969	6.22351759331265	6.48117398480268
ACADVL	11.3170094686241	11.4392297265887	11.6146480048106	11.1773132940628	10.7838687423668	10.871577233469	10.493438346965	11.2551796249586	11.3735432038208	11.0772737600126	11.4952891939565	11.2426203039852	10.9936500345903	11.0117603774725	10.7147569399691	10.5867177262507	10.7640685331921	9.58758055110344	9.81569636615677	10.3897678118332	9.91934276459804	10.7687935236622	10.9300588449522	11.3878792504323	11.7545090230331	11.5868918338137	11.5565503598142	11.8318097983069	12.3781299856117	12.3395024784892	12.3566741896922	11.3205581308113	10.7967336823153	10.8713231053284	11.6404219737053
ACBD4	8.24805658284289	8.83058007034732	8.78401882895506	7.63888370667015	7.35811072423488	6.38362167287939	6.70547279544026	7.31384990500093	7.30762953875988	7.12053327059958	7.74128675966416	7.31349955478891	6.89713547719804	7.01090895792856	7.09328467526593	7.09586139154831	6.67386999430313	6.60722581273388	6.87742513740924	6.64676948552563	6.95001131479609	7.77669279167944	8.08135160097055	8.00154511404649	8.403865722256	9.3320936495203	9.16480924673203	9.40044952105783	9.21662099496652	9.39354010901676	9.78118117600361	8.09774746977092	7.83438872134522	8.09608678977577	8.48243468661835
ACIN1	7.22489538917001	7.87584790784096	7.71462242095247	7.47019375189825	7.05039730885724	6.36095748296459	7.10220353136546	7.38318011090905	7.3853231674843	7.17211683538208	7.31595699064409	7.23572945491234	6.84351513662492	7.16024008881683	6.59776278202629	6.64698961581265	6.15204440327411	5.35654345148998	5.57222363597419	5.5204666121211	5.41399218366476	6.70673481943985	6.84799557910113	6.87110629690958	7.26430388885963	7.90803752252271	7.45286105821812	8.25390397188808	8.28041963081617	8.385619175392	8.19414145520894	7.10665507274218	6.78163787059635	7.25044202678901	7.50865524905219
ACO2	11.0030037144914	11.027592472205	11.4711660748068	11.0714266160982	9.98145590102104	9.47946549930493	9.51989241582401	11.0266378843306	10.7915222329548	10.6817262536405	11.0803484783127	10.7035599852212	10.6768333121847	10.1755966011657	10.4245071306783	10.0927619657635	10.298411140913	7.89720183443963	8.25379789670311	8.8500317049641	8.57936450898582	10.3377941166081	10.560062326721	10.9111161114539	11.3447640647189	11.0333277076226	10.7433160503613	11.1515667929813	11.8129443223903	11.8967618987945	11.4471584744301	10.9390307471994	10.3099886641996	10.4191789886203	11.2861892368636
ACP2	8.96412232045329	8.97059708729845	9.08848423168247	8.89361551133074	8.8537921466015	8.58363631769051	8.32377658919258	9.42999066816755	8.76459013324916	8.7893060724585	9.54778740910986	9.46392474560466	8.76088572858388	8.34706593898668	8.57416628338125	8.35960490871314	8.43654713922772	7.36874861909536	7.37835767821371	7.69662587837969	7.53069784192019	8.71319689132192	8.71297210908806	8.84911665547495	8.76568582579892	9.4209747239859	9.55919282863342	9.55191656295237	10.2363404425239	9.81818941922858	9.30562521558432	8.91717652713734	8.65397342729567	8.54741640038053	8.64635435421942
ACP5	9.38273478945161	9.37363217242192	9.77422894775302	8.93803699311163	7.11027905927656	6.32008592260844	7.09925122717429	9.13064459682291	8.44838813594702	8.25318509246759	9.17112359715465	7.89274277161796	8.16912634487245	7.01268920544726	7.35814947437626	7.09317807051219	7.60295532033262	6.27231110444799	6.53300719916941	7.33919227793164	6.40466818899129	8.71917943436759	8.33746142061129	8.80752716925006	9.5073365622183	10.0389583615749	9.66962036266093	9.4234456663144	10.3526086987953	10.622713929246	10.2642132531451	9.0648116335896	8.96037635932491	8.3523636637454	9.70510691733975
ACSL1	10.2005587688785	9.82859793526427	10.531413066546	10.0179366368068	8.53527592405092	9.25199215636134	8.25778928280503	9.48329453980733	9.69169719000209	9.16480225059839	10.3917349298986	10.1521101033284	9.5403178982468	9.04649384085494	9.32931769596527	9.03303780024107	9.05155350083322	8.67809036821499	7.74722007885254	9.51185263377184	8.69330162017618	10.259588611226	9.90580940506489	10.4157982615829	10.824773208842	11.0428967854458	10.7463824945524	10.5149798755635	11.4820542524656	11.4514892067839	10.9440833026641	9.61559668565442	9.2656512958489	9.05822607197338	10.0759446923413
ACSM3	8.28721776335773	7.74805386221784	8.39579247258072	7.26791514797536	5.79922510450003	5.29946817520246	5.49318535291483	7.25535320336774	7.07884504436567	7.07524986407859	7.21293845801812	6.18305438414756	7.26791514797536	5.99565259957763	6.6101072383017	6.37033622823057	6.40439852027106	4.97277989857655	5.04848411256057	5.12413830238839	5.12273635768526	6.52907922237585	6.97844234424743	7.17605695951831	7.96219602340053	8.04785976409244	7.49309998600792	7.25397805680309	8.16322155101025	8.40454850478351	7.67190499749084	7.6553704133331	7.19958387074668	7.71407985125763	8.67121357373147
ACSM5	7.74929437099249	7.82518472193468	7.64135843735205	7.72354996825408	7.31330111952998	6.14192718748141	6.47086169433341	7.76567912734085	7.32084096563596	7.17450745764085	7.41391202492641	7.13839646466669	7.36412963355818	6.71862036731792	7.10491411462626	6.75457438810477	7.00432348652087	6.13971904110746	5.97599183544914	6.11891617152452	6.17149303077052	7.24571064667859	7.32977243352096	7.2431334404544	8.55422892043997	8.59209967098081	7.88666522535497	7.89199902643352	8.13960270505037	9.11370857578941	8.15325734804892	8.02664672972684	8.0919757699518	8.13334620349298	8.80793712562985
ACTA2	9.74583047892879	9.63537527625167	9.90810490949817	8.37677660623555	8.02121135577751	9.07784285119549	9.69294883737025	9.49545406846617	10.0039965685369	9.08839986864759	10.980813554177	9.3536150882498	9.28365606301977	8.77544214164936	9.06265136213263	8.6190859725193	8.92529263033148	8.60678354140703	8.89532126764909	9.21826511534499	9.39681556239672	9.03291623475672	9.32304871864842	10.2368157574284	9.90358030101105	9.97473313348056	9.94831048311069	12.116172445349	11.8494077392478	10.7772124114877	9.90001273062417	10.298641900567	9.11119202418012	9.29628642752421	10.0931614324821
ACTG2	6.39300207668085	6.59521821909115	6.46103947949161	5.41152573129541	5.03621735813786	4.93139819874429	4.63359214741404	5.06667318805618	5.31135223627454	5.18120666956117	5.49576304841429	5.43745810835261	4.92430626196475	4.92074790052176	4.93052329225196	4.78821184288656	4.55813727436183	5.20380775559082	4.78760230614204	4.8904107402673	5.02254954384569	5.25673546793539	5.66736870073163	5.73176156991031	6.02125401181786	6.89819949198888	6.86655192930406	7.1832440197136	7.18548382859673	7.12293876597314	6.83610559815916	5.9268133051286	5.61634414186427	5.76631003151453	6.02125401181786
ACTR10	11.2540364851528	11.2913075268673	11.7886836605207	11.3006197427853	10.2313077216438	10.1128849972864	9.69585740958894	10.7190131888299	10.8318845156009	10.8711942191024	11.2941411959197	11.2220212338171	10.5506422204346	10.760625280853	10.6207332175399	10.2781946684183	10.2429202739344	9.00936606061094	9.0125866291738	10.1023464197312	9.50740044221178	10.4256762643749	10.8035458474923	10.5742562900158	11.1363527613391	11.4999500074364	11.3742340373466	12.1252716743475	12.0275229638803	11.6760866346934	11.107552419714	10.7062333080634	10.4432496210659	10.8606711147084	11.192883998076
ACTR8	7.93740143486363	8.25488973837075	8.57571531134028	7.46941253184246	7.59047557295737	6.93866050478043	6.88664042688171	7.57998356998764	7.48373905616521	7.54810871450072	7.97417972120807	7.74063446780528	7.38966380310745	7.30748682799399	7.38666458674579	6.96038229525007	7.14360347515908	7.10311674655842	7.15085773396349	7.221600526595	7.20921643897672	7.8896483620607	7.91928126745429	7.65752492350361	8.34055092410915	9.01769128809329	8.45927265826633	8.93910041062879	9.05980303832425	9.07855056477423	8.72740592851138	7.78216249837997	7.83635522842273	7.7017567782485	8.34055092410915
ACVR1	9.55972799026249	9.63381136987925	10.2510813610975	9.75180667986168	8.01575252602383	7.90030773744705	7.80129877415837	8.48897563289357	8.518289750849	8.21365015582321	9.15775870695865	9.16069029827261	8.51007258966764	8.50949499244393	8.78302757819693	8.2520010584364	7.79664839030269	7.75355370714376	7.75012057835549	9.2676693699339	8.4854337880482	8.69300167493225	9.13256005137901	9.50197928837554	10.0332961531259	10.373034774911	10.0398783854607	11.0016464438493	10.9759329678586	10.7350427107749	10.0261523966728	9.41796533408415	8.6209546050775	9.0202979100838	9.99169457886344
ADAM17	8.99110187917863	8.90607167735733	9.53530108736898	8.25196107862491	7.62460042289933	7.21068544264088	6.67755727582259	7.77723325527639	7.48057567513349	7.85349063907157	8.42865685514013	7.94349482887659	7.7308313493505	7.87577891156826	7.87435791043896	7.28698774696619	7.24567937685688	5.54679576559337	5.45603392280318	5.77978916924061	5.91438792483957	6.44370160599868	6.71614303686467	6.6790283711613	6.90902840353031	7.25827536061658	7.24756497472398	8.18505796850177	7.54551478972296	7.54312974673686	6.96577917204575	8.43632944236716	7.7436794240071	8.49118069763512	8.7138280266884
ADAM2	4.66092112470099	4.87375034566208	4.83198677865543	4.34284019548878	3.71359286991257	3.91392302072631	3.48520925987152	3.76165729723333	4.14622109053695	3.82570467874972	4.28191597718496	4.28933777790923	3.43172620766006	3.89613524307384	3.58598070748319	3.5308703754738	3.38923740044392	3.71846155811958	3.56429939403102	3.70518802689148	3.83183788408658	3.99638039147105	4.19024864621188	4.37288551966138	4.31378519195237	5.01370550954086	5.17986960266139	5.40614032187709	5.5319503442998	5.56676096750503	5.50799622964528	4.55126947849279	4.28331334219938	4.27649387920898	4.44082305874889
ADAM28	8.58050366848314	8.38955093126729	8.63103411141503	8.31359468057465	7.00292271783423	5.13435003741504	5.41034829771972	6.4429022215708	6.55301282479194	6.40820414634419	7.75416451092962	6.60081325540293	6.50620803019877	5.49596966207882	6.91149254926219	6.00235357984654	5.15602678926099	5.99710543621486	5.66519525212671	6.06442609865255	5.39327873118789	6.55084771352008	7.79952654577598	7.83581195397999	7.35453547619797	8.16057311907179	8.36115356483051	7.72608823692966	8.96221767423648	8.21798036490873	8.03199817714639	7.56347773371116	6.24783449615439	7.64826093190375	7.50324785827457
ADAMTS1	10.092124932307	8.82743712103998	10.4425693273972	10.6982235585445	7.91804950685656	10.634551039818	8.60981442075532	9.07722066735155	8.92767631701546	8.60191619145695	9.71650525888015	8.44732072816973	7.29919446711745	7.87506034853182	8.13513010268959	7.41401049443365	7.65186197416564	9.14620368885561	8.07097067898548	9.55636600485661	7.68349470396272	9.02084049367791	8.90485983218981	9.98591644876418	8.83556484289758	10.0922628229526	9.72670404722338	11.5972435651555	11.4834511235555	9.79121581745359	9.49435823388567	9.83656517668368	9.05052490151654	9.04043591883141	8.97260915331474
ADAMTS2	7.07284523423181	7.57279331574873	7.31457292784411	5.6569878964273	5.50905550200707	5.20748536741349	5.21280862182706	5.47431889738545	5.60225514996641	5.48397408551276	5.872553526006	5.4566190403612	5.01538992164437	5.23812855721862	5.13749775198095	5.16825947742271	5.06703303306147	5.4422886398536	5.05048232821591	5.44332239576738	5.47591260135868	5.99844553887698	6.36718222211077	6.22132657914357	6.30628627183972	7.42895592166257	6.98608904456702	7.37882366300556	7.3589185092314	7.57392821561461	7.38376355293	6.64397232349521	6.42788949094639	6.7274508202537	6.78997335669395
ADAMTS7	5.84213334338724	5.71124982183481	6.19402588750589	4.79889047945395	4.6058726688558	4.3045053741303	4.42307407320777	4.66113005006536	4.50118114534678	4.70503773736511	5.17761572706589	5.02569332021544	4.51571058611057	4.64767484893616	4.34917009506253	4.49781769800195	4.23291778628693	5.36453785086602	5.15246644904369	5.43988614420636	5.21958577850607	5.98071201290133	6.05124693606418	6.27417478025861	6.10362126303213	7.49523142960372	7.22328391677942	7.23372461307465	7.42624357663756	7.15436819168599	7.47532739028832	6.48751270514067	6.07143683874623	6.44801565107179	6.359934662691
ADAP2	6.96467780147658	7.45364065741026	7.62002899143133	6.61642338684357	6.97605948565902	5.58056610533929	6.32884492067718	6.8382389038551	6.36071249237734	6.60302456359978	7.26129755977653	6.8598301054339	5.97648560998819	6.200317091571	5.84398848790601	5.80212371022228	5.73568241824335	6.17527653158336	6.53414001951073	6.59883348344324	6.58379374446009	7.42764970061191	7.24055606147763	7.35702751020717	7.68409953101133	8.89692391035216	7.6010992676679	8.18613178369255	8.8589828943357	8.40045116061149	8.71490599363768	7.58536447605679	7.16866829178498	7.46775188468515	7.74295035263709
ADGRA2	8.10515397999936	8.55460446274207	8.18678810886054	7.28620443372486	6.40321494750854	6.41345037041515	5.6487107432043	6.54209020108838	6.86868988074978	6.7086272085159	7.57833668248958	7.2700885703462	6.57735014180377	6.83765912133025	6.40596116599818	6.13939496461051	6.39188968061162	7.03341319181841	7.38615177203479	7.43633267028925	7.81089881807705	7.49946463410184	8.30498432470828	7.77974227577215	8.01750887981186	9.17936566012826	8.69362324669538	9.88229087190389	9.52729331035323	9.43043083555195	9.14650320507719	6.40613505502858	6.16397287206831	6.43934178621319	6.4907528212033
ADGRB1	5.73639977821009	5.94651738669758	6.18320231617825	5.44857553909555	5.48206631273696	5.09055157180157	5.05990888309716	5.40185654843831	5.35731000452178	5.28257694773161	5.69008657579504	5.44162461163087	4.95461472031516	4.93198578752266	5.07311340558878	5.04724330713769	5.09588900439472	4.97194241038522	5.0930367270579	5.0291217424647	4.8397760840389	5.58968390831157	5.70999022021512	5.71543074161588	5.88938803455093	7.0548064110198	6.63802173281558	7.18086521847929	7.18355141577746	7.19897049972992	7.02774501652262	5.89553163680217	5.58968390831157	5.85440208544641	5.91176434584881
ADGRE2	6.30359797102608	6.75737922706767	6.41170068774426	5.36971788090934	4.54835017740071	4.67203594741717	4.16618235851888	4.61489286737285	4.98240599723391	4.76273202916371	5.4197139478813	5.19365720771535	4.42310736620432	4.69652333765428	4.42654582258523	4.32629996722889	4.18901581064013	4.70702216551817	4.20355337306036	4.65377739756468	4.52977054042276	4.91598608832664	4.80408546536773	5.19960006618523	5.35719693848025	6.12266511593404	5.90934822159431	6.40207604298037	6.71970501594582	6.20017902120873	6.17995749748145	5.47292706993633	5.25259838425625	5.097351119846	5.55083986322664
ADH1B	5.24782974225605	5.79137489434975	6.51137422861308	5.9135464062835	5.6202417107889	5.73867602415431	6.34887465302554	7.16965738357213	7.21337499901133	7.55731824625225	7.37854193184373	7.6490736510027	7.57086799410441	5.76763634966044	6.39477114325066	6.31802452364767	6.6159766520348	5.76478129405667	5.80347965505838	5.54403444910514	5.66238651111816	6.47279467220308	6.84387205024994	7.25791181585585	7.21628437131602	8.0221101760038	7.27919837011496	7.27753173195029	8.62679442793169	7.75813018375005	7.00281480272521	5.28126891570074	4.97045485212564	5.79029807030574	5.49052803012566
ADI1	12.0048332598483	12.2203306289218	12.5128942447651	11.9923016895315	11.2728014965016	9.99766201680552	10.6068373583207	11.0694455878599	11.6446741402971	11.7628766741127	11.871196214328	11.6304401136996	11.176708898393	11.6459581189252	11.7013598956398	10.7259606559301	10.6129819899513	10.3357683045073	10.3887215767686	11.4709627014083	10.8371865268127	11.35540212224	11.9096921185366	11.8189728254757	12.7529361759958	12.1898058172834	12.313721917982	12.4275697392862	12.8603797615602	13.0516151329035	12.7310200710756	11.6615111071184	11.2652398711467	11.9096921185366	12.6395455555999
ADIPOQ	4.89265516593199	5.69390635776068	5.34029644988344	4.33097004647484	3.59940249583717	3.87885868030733	3.17948310502708	3.8474955226539	4.19710734454662	3.88842782163968	4.45484218178157	4.32893249659905	3.59419699218818	4.00374625580739	3.52417923613199	3.58521939395012	3.42171088331246	3.66944505146538	3.70485178352535	3.78713967785484	3.98295588681568	4.58933069110592	4.54899728601637	4.44369507538707	4.40158868321161	5.06936069254079	5.35275670129746	5.61670742088839	5.41760376436361	5.59174987912585	5.61230267390548	4.52548429003939	4.49745318225417	4.50700254872332	4.48122604380168
ADORA1	9.74403861988286	10.4218468545903	10.2901521017424	9.03616537107752	8.38984771510025	8.85478685507086	8.84379710596215	9.37819734129296	8.64928867138827	8.78744369513522	8.97627313793278	8.86591577855808	7.74584662927388	8.55607796764045	7.9153661986264	8.57251491401832	7.84370884933625	8.87942932984602	8.51179198576609	9.62136858548425	8.288978080126	10.1636978700185	10.5894762230169	11.170040475464	9.81200546050798	10.8820547827155	11.3690795670428	11.4033623485378	12.0557298278046	10.6761285901612	11.3097210084955	11.2268162945422	10.3436730061105	10.5930146485532	9.99711621772593
ADRA1B	4.91211197713895	5.07443250959608	4.95027874540172	4.48647249657193	3.89934031443125	4.00910919445503	3.72070603985656	4.09457044256416	4.20243204224498	4.37016811043247	4.37960088381611	4.39497557658752	4.06490902363096	4.04360541293788	4.03648936117117	3.98339838228113	3.86965574422592	3.80051453444234	3.89828606693122	3.82084833934688	3.95070833024857	4.28923098043811	4.53726643859245	4.56036993822461	4.37298410857939	5.32647498452897	5.64367011298084	5.840647066776	5.84436284814919	5.99218861191897	5.67849691896671	4.88933227793312	4.61480552531958	4.7161817782189	4.651060022804
ADSS	9.3360562434292	8.96115437308315	9.57799015687725	8.99111581140787	7.85837597451202	7.62163938175208	6.83952596790378	8.18691841200437	8.71823956626456	8.28768068856491	9.08301864613775	8.68185655202818	8.18658554921513	8.80367140936973	8.18761647431552	7.87932067426297	7.5234673531961	6.52171701255356	6.31483916797905	8.10981662425253	6.83297599147962	8.13899837235261	8.54006563374064	8.52492414097975	9.05014590576141	9.22035970617592	9.21259243092804	9.97557706846114	10.0549453636923	9.5021026607019	9.46151185825939	8.76347347717119	8.36823941701534	8.70946596166402	9.13429619124049
AEBP1	8.35933294047777	8.00456310422808	8.4641829654081	7.78769321245188	7.53042598664259	7.55054790088635	7.92529501545012	7.9789034044065	8.17385178883226	8.13146455904722	8.73923674814527	8.76232554024393	7.17005385478203	7.45332554326031	7.89716303940787	7.98481808484603	7.86618563851137	7.18099213953387	7.11740319116213	7.40255425114969	7.22059016616704	7.63104891026037	7.98551573665496	8.59847824252825	8.17434402013752	8.74478004206787	8.35958894986048	9.65545170529429	9.93703941654741	8.59254696743967	9.5682283056025	8.53260689610631	7.9050563500978	7.96344259519525	8.24649861914656
AES	8.54053152481205	8.77220175791649	9.1729694755083	7.42598730679372	7.18054100547786	6.94160588804116	6.99002394173284	7.63724982204689	7.03575252145063	7.37432406064355	7.87102262987275	7.63541388280235	6.84014831327049	6.95032044642989	6.86907587874014	6.82698140264701	6.53726026594689	6.82611712963002	6.61479093850403	6.93659037237004	7.17831520293609	7.94056222413494	8.25924767685595	8.3394716665165	8.43620149732911	9.28349840920613	8.85669804148309	9.77837310480112	9.43434187035804	9.2919623044413	8.97230238740656	8.35437087622078	7.98462107947978	8.49559066547248	8.58143826157947
AFDN-AS1	6.12793986506896	6.53308613332284	6.57713733066836	5.73294573642743	5.21565893176955	5.23484059425375	4.94296963959949	5.01195086144937	5.65767113096345	5.21562719408926	5.86757146708813	5.62448635475363	5.31831365863241	5.40151890853924	5.16616982684252	5.46605138249109	4.94105175431951	5.56062303620727	5.64886313882852	5.16842139634516	5.00332728424189	5.6886803621259	6.22919136884848	5.82978560715819	6.99952103452618	7.22351260335221	6.79441840713005	6.69929951839009	7.05933780355555	7.4882194893603	6.9274532243203	5.84979686187884	5.89974514425252	6.09947242639243	6.93819140355356
AFP	5.80930995965414	6.06283823943938	6.13383837630849	5.1503845682324	4.75515521830967	4.52740407919692	4.24604295019236	4.87034355298059	4.96711708766218	4.95615997137871	5.06324182068366	5.0026077356332	4.81882168247529	4.79098045701661	4.69274817673306	4.71957291393687	4.33611360562917	4.86354704612951	4.69768002797235	4.96347399994515	4.8424235742607	5.36934132229826	5.87504397673628	5.58285764245207	6.02306318588117	6.64526365656423	6.4402888866793	6.88993024564808	7.0185608069985	7.03796166840069	6.85796847245223	5.85949374326001	5.70682430823372	5.87504397673628	5.9391881997471
AGA	7.00069836347696	7.48608753151103	7.8482425548815	6.59516578731478	6.58386291313419	6.28698479487754	6.58299835464263	6.79603120738183	7.04202111723515	6.7432364409615	7.21307488342988	6.82861426468433	6.50333935036458	6.46840205525331	6.98871165236176	6.17712772801499	6.3443905294402	4.31018184679505	5.20945700649266	5.83329875052473	5.33818231914261	6.25447682791672	6.76911148731474	7.16379158551752	6.99556178895131	7.2863106355205	7.02030873439751	7.58669758002207	8.41072370590217	6.86364775746239	6.57908333565901	9.0559696972619	8.36407945165618	8.99699799624534	9.11822846743725
AGPAT3	7.70559344213359	7.82495567989395	8.01391698178852	6.79619235983716	6.3840212435807	5.92022698337921	5.88373369115534	6.91533556008089	6.53191300989006	6.78074598359738	7.07239656880864	6.63044349350166	6.19601386862859	6.03297542830198	6.26970578037669	6.37188917056715	5.88729308751073	5.74164837991411	5.80470007339957	6.03617602330243	5.79490557343682	6.77348966966315	6.96723417485902	7.21195733828611	7.50248392061533	8.11386510992957	7.77016599441002	7.93981795573394	8.44180402228967	8.20813084981777	7.74967001906217	7.79987811554031	7.39039822113893	7.62875621778193	8.20505419260774
