0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ABHD5	6.80352675802861	6.81602121052091	6.79482328119667	5.63573315658615	5.34221455200701	5.18188605520508	4.98538627565272	5.25619316596088	5.40977284493232	5.2281379413736	5.89421599772866	5.65621784245003	5.17485465052778	5.34322026069778	5.19446869139115	5.18479760739967	4.88214359833182	5.53220652904782	5.88686273624757	5.12960471917424	5.37457847822449	6.57981258260601	4.96348797125697	6.20530668926706	5.14105130230669	5.63086467020274	5.92111270096672	5.82995871345381	5.56020517651132	4.90958417130777	5.67564321110488	5.27798330589122	5.90668045478617	5.56836785241658	5.6149607947987	5.46127681251041	5.1722350697337	5.50034622143677	5.43629335328674	4.72954007203015	5.13199916585086	5.71398882235066	4.89030812071984	5.33775907024483	5.31198029887089	5.49867270462202	5.70348726448748	5.39652460861394	5.88959222767004
ABI2	8.1212104323749	8.25533130755448	8.31808734581701	8.14414862380702	7.52853138721997	7.50495300089043	6.6295015798261	7.78862486653145	7.71726098092919	7.93827540129493	8.14756408078424	8.08572224084541	7.48005997168898	7.52866536932924	7.52463661612763	7.44242920120115	6.81318588684179	7.64163265046952	8.04073439354255	6.70342098502999	7.35042926868691	7.4099003567377	7.08474050689489	8.38590089447272	7.28835135424144	8.0535409192462	8.04777458276114	8.08249128969749	7.72148790757364	7.04622704412273	8.07257202201285	7.85633539828622	7.71912980584317	7.37883611172332	7.73000487070745	7.3394137398233	7.26984215929043	7.59170334601818	7.00310086791804	7.07957230704207	7.25488450477186	7.53105089952424	6.53025086487771	7.71876527680345	8.03528270972315	8.1901383695054	8.31633731057446	7.45831314594952	7.96445168108437
ABO	5.94222195580584	6.66318434586032	6.60707465365118	6.17547540045539	6.28059673263687	5.24426320476585	5.58908615168894	6.18272412360988	5.62351451368485	5.88899632049204	6.35155644379287	5.79820409686925	5.9392134187621	5.58608013410769	5.96696053751998	5.86903517765655	5.45996328487139	6.40589171354896	6.03175733074377	5.56169457411707	6.0301660232366	6.36224852400988	5.95281784866623	6.25941899343714	6.0895286908083	6.13623644511057	6.35754097160855	6.04247656724643	5.89662586303471	5.93249730542614	5.88083738058469	6.43789621377199	6.42936485047816	5.93622077874387	5.72579408814185	5.15092275877308	5.0847193371167	5.97535584719474	5.65587809942673	5.13912854372535	5.67879800348769	5.43524710008739	5.24741746961089	6.49454404027611	6.04874388910373	6.28152222000173	6.03631499472011	5.90152318154386	5.89635792807488
ACADVL	11.3170094686241	11.4392297265887	11.6146480048106	11.1773132940628	10.7838687423668	10.871577233469	10.493438346965	11.2551796249586	11.3735432038208	11.0772737600126	11.4952891939565	11.2426203039852	10.9936500345903	11.0117603774725	10.7147569399691	10.5867177262507	10.7640685331921	11.3568410400929	11.1797282084629	8.89435170408465	11.1235374888639	9.14199431232844	10.9497934354461	11.4660130915484	10.6523851000806	11.4532962865872	11.5196571962212	11.642942458472	11.4482855144765	10.7252199191801	11.4488125150754	11.5459241592198	11.6298578652187	8.51779915759901	10.6556873355226	10.0579320581094	10.4443132002102	11.0372116003145	9.56390931228619	10.5657341804506	10.4135126829113	10.9481396733204	10.3767054800218	11.3205982319578	11.2988652853178	10.7934193238458	11.5380736302308	11.0701064837153	11.0158781309238
ACBD4	8.24805658284289	8.83058007034732	8.78401882895506	7.63888370667015	7.35811072423488	6.38362167287939	6.70547279544026	7.31384990500093	7.30762953875988	7.12053327059958	7.74128675966416	7.31349955478891	6.89713547719804	7.01090895792856	7.09328467526593	7.09586139154831	6.67386999430313	6.97898831243046	7.1886933932205	6.08571962216832	6.67634848048298	6.61233016736819	6.36008470828918	7.34075591477118	6.34693169965106	6.98221879422775	7.46433592703484	7.16584703616004	7.08333875368789	6.50261624682218	6.95967375555139	7.28072680712256	7.40863322652056	6.70573829194317	7.03726392300071	6.48365576756584	6.6193065155352	6.91819655255685	6.46723197605862	6.73634222255145	7.03743977922257	6.95777408639339	6.19303614128442	7.07257994672338	7.43571927795091	7.26445744366245	7.03035966732458	6.94434800128568	6.78774740461634
ACIN1	7.22489538917001	7.87584790784096	7.71462242095247	7.47019375189825	7.05039730885724	6.36095748296459	7.10220353136546	7.38318011090905	7.3853231674843	7.17211683538208	7.31595699064409	7.23572945491234	6.84351513662492	7.16024008881683	6.59776278202629	6.64698961581265	6.15204440327411	7.09680825608136	7.28820478818246	5.38638330388653	6.82563515145527	6.16784132628046	6.93214325308131	7.35924959591063	7.02075214459096	7.03039485247766	7.4346711260356	6.78033604590215	7.22307299467481	6.63425332001062	6.90974248513195	7.03734745030454	7.29968787542915	5.88669320970674	6.3044524751791	6.20808837351959	5.81192662967552	6.76819197911491	5.8141496139594	6.01416611094839	6.46012301698039	6.53137720504695	5.85201229496082	7.28632529832512	7.55156095086287	7.74357667666725	7.66669825833831	7.38612779137414	6.89560747723777
ACO2	11.0030037144914	11.027592472205	11.4711660748068	11.0714266160982	9.98145590102104	9.47946549930493	9.51989241582401	11.0266378843306	10.7915222329548	10.6817262536405	11.0803484783127	10.7035599852212	10.6768333121847	10.1755966011657	10.4245071306783	10.0927619657635	10.298411140913	10.3689811244549	10.2562696872879	9.87506785802905	10.3748820272445	9.92487990716454	9.62862126950313	10.3998508295769	9.96145713738843	10.4932304479505	10.8652555306998	10.0959770098547	10.799513872049	9.94970373367386	10.1580421387828	10.7317751230876	9.79145903429036	9.98538195200684	10.1834826988995	10.3360666444841	9.84762106047402	9.96328979980989	9.9936232942493	10.3207759998635	10.0847970701315	10.1436584091902	9.29866810412571	10.1412311086407	10.8798418510117	10.3608086456192	10.3222401909308	10.5168436840944	10.1121940594334
ACP2	8.96412232045329	8.97059708729845	9.08848423168247	8.89361551133074	8.8537921466015	8.58363631769051	8.32377658919258	9.42999066816755	8.76459013324916	8.7893060724585	9.54778740910986	9.46392474560466	8.76088572858388	8.34706593898668	8.57416628338125	8.35960490871314	8.43654713922772	9.16258974701355	9.44412626590687	7.70297777173776	9.38162168380211	7.95894205709113	8.69205376014498	10.1157170011087	9.35451565649103	9.52789656455562	9.60133831392881	9.77300779384877	9.30695551251653	8.75834324149909	8.77529579111185	9.41846195261913	9.33030424956527	7.55299264828083	8.51247889942397	8.3190608674918	8.17723063275622	9.35250942178603	7.93865324623851	7.89349189459443	9.04093622591946	9.71429417348402	8.3244076368357	9.95268398956775	9.45443562672536	9.03723029655931	9.89810063431178	9.08568726648485	9.40617247627247
ACP5	9.38273478945161	9.37363217242192	9.77422894775302	8.93803699311163	7.11027905927656	6.32008592260844	7.09925122717429	9.13064459682291	8.44838813594702	8.25318509246759	9.17112359715465	7.89274277161796	8.16912634487245	7.01268920544726	7.35814947437626	7.09317807051219	7.60295532033262	7.3299471506907	8.53813125413566	6.32826223818634	7.64113751933329	7.97841086701493	7.48586265603712	9.37583342302308	7.55991189441182	9.23522447863019	9.00630617698019	9.44390040385538	8.70568933135557	7.31907489361783	8.1644656108437	9.29683278238754	7.60474401716122	8.63632835911322	8.08678416680986	8.79197594670757	6.45492875292482	7.38350726440002	8.13908102640181	8.64202206919567	7.88537572639758	7.78668699307002	7.26268271593351	8.69417782985813	9.15467691276496	8.60468256270092	9.03757299872795	7.75936004454972	8.79197594670757
ACSL1	10.2005587688785	9.82859793526427	10.531413066546	10.0179366368068	8.53527592405092	9.25199215636134	8.25778928280503	9.48329453980733	9.69169719000209	9.16480225059839	10.3917349298986	10.1521101033284	9.5403178982468	9.04649384085494	9.32931769596527	9.03303780024107	9.05155350083322	9.22773443552404	9.91409100921874	9.15712643546279	9.019304205095	10.7177278573	8.78510318765001	9.53145703697587	9.17021278068472	9.7676533052262	9.67718076712572	9.50024134377052	9.59423069925807	8.83512918192139	9.40597559581517	9.62219461577726	8.28852513807929	10.3908596826888	9.86771182781604	10.4724640747815	8.87952415170965	8.96685292886348	9.70157659190926	9.16439468675423	9.2155326866017	8.98262964533259	8.76779247951469	10.0792774747375	10.0633198662948	9.37652568272215	9.63908367872461	9.46586397182572	9.62713115010147
ACSM3	8.28721776335773	7.74805386221784	8.39579247258072	7.26791514797536	5.79922510450003	5.29946817520246	5.49318535291483	7.25535320336774	7.07884504436567	7.07524986407859	7.21293845801812	6.18305438414756	7.26791514797536	5.99565259957763	6.6101072383017	6.37033622823057	6.40439852027106	5.59310138666924	6.52873705204091	5.16443233199052	6.18750239516527	5.69331704441371	5.21653367368208	6.88682588135932	4.74531643442057	5.62434667095674	7.01383415671586	5.8242260631742	6.72966670074519	5.37041222575515	6.44435386917606	7.73942123456054	4.97510631220413	6.73356943665544	7.19558337833159	6.36561434271315	5.76768998336466	5.42670259881596	5.00263188784253	6.83487998717539	5.63797359785463	5.49020241566764	4.26080943545281	5.27542186003529	6.61747680412991	6.7275864986928	5.87450055418507	6.00889704512794	5.66565679350533
ACSM5	7.74929437099249	7.82518472193468	7.64135843735205	7.72354996825408	7.31330111952998	6.14192718748141	6.47086169433341	7.76567912734085	7.32084096563596	7.17450745764085	7.41391202492641	7.13839646466669	7.36412963355818	6.71862036731792	7.10491411462626	6.75457438810477	7.00432348652087	6.64561971940566	6.80724155585063	6.76230887611639	7.00348113769258	6.90390201112484	6.11289801474887	7.60620704230807	6.11321898406144	6.54110419981358	7.97414303886413	6.85746053493898	7.23359130181009	6.87061395661012	6.59371045824835	7.66538051120648	7.10748812406535	7.61341979018188	7.4520983759594	7.01414178273206	6.42588662682544	6.96944946631661	5.97665638014192	7.98147053046014	6.80419327492218	6.85005571066607	5.96884514717968	6.83241469307289	7.67177570186613	6.91494773888228	6.73102508383387	7.31168900866745	6.5819868910647
ACTA2	9.74583047892879	9.63537527625167	9.90810490949817	8.37677660623555	8.02121135577751	9.07784285119549	9.69294883737025	9.49545406846617	10.0039965685369	9.08839986864759	10.980813554177	9.3536150882498	9.28365606301977	8.77544214164936	9.06265136213263	8.6190859725193	8.92529263033148	9.40994454653631	9.56565173467515	11.7382469292527	10.1492220668616	12.6555409038237	9.66160715785328	11.6214509711699	9.72060566137908	11.8668002607467	10.7996162210174	11.9176492325603	9.43186487275918	10.1342023045396	10.5503483207451	11.4594805491528	7.53094120883378	9.89147711538212	11.0127234901685	11.7317957405746	9.52749946628106	10.3487402234201	11.3683500089978	9.83673680833276	11.5430097492212	9.48932756621251	10.0779927774931	11.5112062003703	9.95570800097405	10.8597763380345	11.6772459264082	9.88634167988781	12.0616161813417
ACTG2	6.39300207668085	6.59521821909115	6.46103947949161	5.41152573129541	5.03621735813786	4.93139819874429	4.63359214741404	5.06667318805618	5.31135223627454	5.18120666956117	5.49576304841429	5.43745810835261	4.92430626196475	4.92074790052176	4.93052329225196	4.78821184288656	4.55813727436183	4.82501817524503	5.4176162054121	4.86026961933945	5.21819257535173	5.23381197055093	4.48815409814437	5.72997418047648	4.88597648397315	5.23856401953472	5.50839404529234	5.49217519577097	5.08781375511371	4.81694370759149	5.47860110724551	5.37647742074996	5.05537418348984	5.05491104368113	4.82424849731122	4.86338277848942	4.90495661001331	4.91279874509165	5.18652533918257	4.63944431977551	4.75380744508644	5.10320584759821	4.3249749319053	5.18118852268971	5.05709473717434	5.64427657374228	5.29701106234695	4.91687407532814	5.22300160971486
ACTR10	11.2540364851528	11.2913075268673	11.7886836605207	11.3006197427853	10.2313077216438	10.1128849972864	9.69585740958894	10.7190131888299	10.8318845156009	10.8711942191024	11.2941411959197	11.2220212338171	10.5506422204346	10.760625280853	10.6207332175399	10.2781946684183	10.2429202739344	11.3659309972686	11.3901630878502	10.4137730775424	10.4527398001397	11.8239934508844	10.3221777545805	10.7868142879134	10.124936620508	10.8527937320123	10.5836546486224	10.5270330253674	10.9080087214134	10.2399057708458	10.8679969675552	10.5332252510855	10.712201899308	11.1029566294491	11.2263837133287	10.8558627234758	10.3166909126145	10.524402594334	10.748510836618	10.1352225604554	10.4169793551785	10.6236594351025	10.2744452695511	10.9321729158957	11.0021382101153	10.586326046259	11.1247065613225	11.0181003126721	10.9942083550489
ACTR8	7.93740143486363	8.25488973837075	8.57571531134028	7.46941253184246	7.59047557295737	6.93866050478043	6.88664042688171	7.57998356998764	7.48373905616521	7.54810871450072	7.97417972120807	7.74063446780528	7.38966380310745	7.30748682799399	7.38666458674579	6.96038229525007	7.14360347515908	7.54672254963949	7.9395770636101	7.52426816758692	7.52740812759029	8.19810468974802	7.09395419598392	8.25250366277739	7.12427753658805	7.52953228374565	7.91024823945403	7.58220612972476	7.80473883550386	7.18518063124738	7.78924285170703	7.71902245096812	7.6790828016048	7.84528440787524	7.61727763631305	7.33627067102296	7.38576772887126	7.80162544001705	7.65268017449394	6.81361119611379	7.60729360166938	7.47825195012351	6.8207512976059	7.86712486919611	7.59042670588538	7.44912023488756	7.72081989518857	7.23105480131224	7.63217424554714
ACVR1	9.55972799026249	9.63381136987925	10.2510813610975	9.75180667986168	8.01575252602383	7.90030773744705	7.80129877415837	8.48897563289357	8.518289750849	8.21365015582321	9.15775870695865	9.16069029827261	8.51007258966764	8.50949499244393	8.78302757819693	8.2520010584364	7.79664839030269	9.2520003146377	8.92565997057729	8.31545299882341	8.40555398766668	10.2528889688529	8.27311759850376	9.00045482792303	8.02170974224566	8.49749669406341	8.59668102134317	8.46305783793032	8.62876318182018	7.64458889637667	8.7359714847888	8.56655510573357	8.44480881983735	9.81717597915433	9.21170628375347	8.81773678666966	8.34487187546247	8.3883638827025	8.69238485648663	8.47001759726453	8.92819725757233	8.31901129707709	8.03704249964664	9.29141457359419	8.65744610249486	8.94045398475094	8.93306059149143	9.17705038368257	8.84592261653277
ADAM17	8.99110187917863	8.90607167735733	9.53530108736898	8.25196107862491	7.62460042289933	7.21068544264088	6.67755727582259	7.77723325527639	7.48057567513349	7.85349063907157	8.42865685514013	7.94349482887659	7.7308313493505	7.87577891156826	7.87435791043896	7.28698774696619	7.24567937685688	8.5905593676588	9.12060437832417	7.60249864385934	8.1822575682124	8.94252529836674	7.39639663119751	8.47008893380438	8.57467883358611	8.79078115714872	8.10294246818178	7.98323817122266	8.1212319555101	7.73100056785199	7.80119862124168	8.14721138070863	8.03448335155598	8.40921313795047	8.23967924020054	7.94930361789889	7.8266215067131	8.4689851395473	8.4070994618979	6.46136528282932	8.14659473489971	7.67648887371584	7.57509901109976	8.41635531229517	8.0326052265443	7.62342559561095	8.6751145242964	8.45107564181117	8.71162447919479
ADAM2	4.66092112470099	4.87375034566208	4.83198677865543	4.34284019548878	3.71359286991257	3.91392302072631	3.48520925987152	3.76165729723333	4.14622109053695	3.82570467874972	4.28191597718496	4.28933777790923	3.43172620766006	3.89613524307384	3.58598070748319	3.5308703754738	3.38923740044392	3.66502936036933	4.04230942582335	3.49573082945041	3.91753479711057	3.54574892617696	3.31278836556588	4.57844446996152	3.5631592889741	4.24536293564689	4.32249683456803	4.41153611166206	3.8256059848571	3.57246363278685	4.21974085493258	3.82520745422715	3.95808063800149	4.06048822116297	3.71940217334746	4.05593743845675	3.96964715963362	3.88694719533263	4.04922150547071	3.42919913071539	3.7864443909832	4.29708354031616	3.47517114780572	3.94827806778758	4.01034162467382	4.26535850144861	4.23824810297086	3.61518866596943	3.89133187365162
ADAM28	8.58050366848314	8.38955093126729	8.63103411141503	8.31359468057465	7.00292271783423	5.13435003741504	5.41034829771972	6.4429022215708	6.55301282479194	6.40820414634419	7.75416451092962	6.60081325540293	6.50620803019877	5.49596966207882	6.91149254926219	6.00235357984654	5.15602678926099	6.74091906296725	6.49995157503075	5.06568498577175	7.38413570680834	5.4839644929454	6.44218953933154	8.16429220333124	6.38193221315772	5.39062882107781	6.88016355594226	5.41611738057195	6.42902811615274	5.94456184557876	5.5177001955523	6.22066314213135	5.61500754662925	6.56093549188844	6.80419803854062	5.85420264475285	7.06300735966492	5.57008494212429	4.94246142187331	5.6066059824059	6.72162797705877	6.39276285565084	4.81074099327004	5.38741476496421	6.79377926653247	8.11541443997483	6.65488179410144	6.31808447422022	6.11052166610012
ADAMTS1	10.092124932307	8.82743712103998	10.4425693273972	10.6982235585445	7.91804950685656	10.634551039818	8.60981442075532	9.07722066735155	8.92767631701546	8.60191619145695	9.71650525888015	8.44732072816973	7.29919446711745	7.87506034853182	8.13513010268959	7.41401049443365	7.65186197416564	10.872186717952	10.9796418941709	9.65669719867252	10.5314759613479	11.9300608848839	9.29408641410086	11.6898739519516	9.47525429748032	9.44997892231214	10.3717083124746	10.8681140115264	9.54046867154537	8.02181309941718	9.79577969216545	10.8924149916264	7.87512210524805	10.0561126676024	9.51934956073533	10.1306950520355	9.28997929653583	9.70431195927834	10.8445975088105	8.30589606191069	9.42410172554788	8.8739953142004	9.79113775581173	9.91133047382645	9.38052294520156	9.42654241964937	10.4953698384708	8.21726268213601	9.91118209194943
ADAMTS2	7.07284523423181	7.57279331574873	7.31457292784411	5.6569878964273	5.50905550200707	5.20748536741349	5.21280862182706	5.47431889738545	5.60225514996641	5.48397408551276	5.872553526006	5.4566190403612	5.01538992164437	5.23812855721862	5.13749775198095	5.16825947742271	5.06703303306147	5.25817415637268	5.57712064590395	4.73645229136504	5.51036672522041	5.44122734376808	4.56996606002101	6.03179233539826	4.99998450678391	5.61792464511151	6.16392444127435	5.89515822449565	5.48679981815301	5.11345717658989	5.60185341863258	5.79647744305124	5.42532055049264	5.37250003660415	5.13486319903534	5.10722571052118	5.31668344553566	5.57006637339058	5.37029474028961	4.84522914156498	5.30383992952771	5.45129840632564	4.85741731756969	5.81457970229578	5.84454178842818	5.54625339410794	5.78821552198594	5.29128434286894	5.39798171450919
ADAMTS7	5.84213334338724	5.71124982183481	6.19402588750589	4.79889047945395	4.6058726688558	4.3045053741303	4.42307407320777	4.66113005006536	4.50118114534678	4.70503773736511	5.17761572706589	5.02569332021544	4.51571058611057	4.64767484893616	4.34917009506253	4.49781769800195	4.23291778628693	4.78571006117781	4.78619110729453	4.33724577908594	4.63989080707664	4.34374288579301	4.20300026345766	5.21786913021991	4.33621810120506	4.68601573190455	5.2362633768855	4.99763145522963	4.5896226971719	4.48964668538718	4.86730386937321	5.01888118562766	4.94147246999239	4.82831083108731	4.6576497980109	4.49502667357092	4.42756417523141	4.50007857766426	4.59520275041706	3.99963150084152	4.21727720309998	4.69805586815939	4.00501848509535	4.60945101584095	5.04022822159175	4.8880102230996	4.89049483841499	4.53062015365366	4.53349779341795
ADAP2	6.96467780147658	7.45364065741026	7.62002899143133	6.61642338684357	6.97605948565902	5.58056610533929	6.32884492067718	6.8382389038551	6.36071249237734	6.60302456359978	7.26129755977653	6.8598301054339	5.97648560998819	6.200317091571	5.84398848790601	5.80212371022228	5.73568241824335	7.5606422220715	8.44224837751394	6.35698994083285	7.2368282769666	8.99564716616716	7.85959193075582	8.72082029275184	8.80215092518708	8.62162057593657	8.53208604056314	8.3764712105303	7.23073074535315	7.28069745401473	7.01216037836511	8.16843414313852	6.54949475247151	7.05672382257292	8.14424340138285	7.99124065307306	6.17097900100049	7.65676789398118	9.00160383790733	7.48546740995218	8.08955742485571	6.69243989970644	7.07650297464256	9.28218764382029	7.82859678580125	8.30155789026852	8.65392093677605	7.48340602048304	8.12734090594178
ADGRA2	8.10515397999936	8.55460446274207	8.18678810886054	7.28620443372486	6.40321494750854	6.41345037041515	5.6487107432043	6.54209020108838	6.86868988074978	6.7086272085159	7.57833668248958	7.2700885703462	6.57735014180377	6.83765912133025	6.40596116599818	6.13939496461051	6.39188968061162	6.71189813037902	7.58039774235295	6.31749410181925	7.62058928001353	7.04743848440161	7.006798203423	7.38154800784322	6.34489815250427	7.45812085247854	7.10628329643802	7.25945283106583	7.08655075722519	6.72293998646311	6.80467843761445	7.44534580646024	6.74877734369613	6.82657963937665	6.70524096172586	7.05291292836981	6.67154373497019	6.78442082166778	6.66419350543358	6.29832452582515	7.50072225300857	7.51401753450492	6.58103082183403	7.56407601928899	7.75109688746339	7.62312096599233	7.54748014710297	7.11282785223542	7.17397903536443
