0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
ABHD5	6.80352675802861	6.81602121052091	6.79482328119667	5.63573315658615	5.34221455200701	5.18188605520508	4.98538627565272	5.25619316596088	5.40977284493232	5.2281379413736	5.89421599772866	5.65621784245003	5.17485465052778	5.34322026069778	5.19446869139115	5.18479760739967	4.88214359833182	6.11253972183853	5.74376329010607	5.82869410577986	5.23657238359053	6.75622238843495	8.12558038102858	7.88328118714357	7.87542514653265	7.96059509677513	7.77593745727686
ABI2	8.1212104323749	8.25533130755448	8.31808734581701	8.14414862380702	7.52853138721997	7.50495300089043	6.6295015798261	7.78862486653145	7.71726098092919	7.93827540129493	8.14756408078424	8.08572224084541	7.48005997168898	7.52866536932924	7.52463661612763	7.44242920120115	6.81318588684179	7.13673307751653	6.84936038106582	6.93091995746094	6.11419511520827	8.35628920726235	9.28328664705089	9.0006839292814	9.31033759273523	9.04246130238541	9.19378503438033
ABO	5.94222195580584	6.66318434586032	6.60707465365118	6.17547540045539	6.28059673263687	5.24426320476585	5.58908615168894	6.18272412360988	5.62351451368485	5.88899632049204	6.35155644379287	5.79820409686925	5.9392134187621	5.58608013410769	5.96696053751998	5.86903517765655	5.45996328487139	4.83505167621671	5.49880553634447	4.83329385789482	4.68310034402291	7.1036035725411	7.62815571104089	7.34931375128698	7.26413644735594	7.74042181756573	7.64367999788872
ACADVL	11.3170094686241	11.4392297265887	11.6146480048106	11.1773132940628	10.7838687423668	10.871577233469	10.493438346965	11.2551796249586	11.3735432038208	11.0772737600126	11.4952891939565	11.2426203039852	10.9936500345903	11.0117603774725	10.7147569399691	10.5867177262507	10.7640685331921	10.3415570536376	9.70724475352233	10.1117357020569	9.5791752355511	11.462556567826	12.1987244864597	11.8435333006402	11.9959920726959	12.1620529735372	11.9350735705571
ACBD4	8.24805658284289	8.83058007034732	8.78401882895506	7.63888370667015	7.35811072423488	6.38362167287939	6.70547279544026	7.31384990500093	7.30762953875988	7.12053327059958	7.74128675966416	7.31349955478891	6.89713547719804	7.01090895792856	7.09328467526593	7.09586139154831	6.67386999430313	6.76160891925752	6.73675918910806	6.52748668354811	5.98463594586564	8.28356024088657	8.99656296297298	9.02166153984111	8.94096027152838	8.95069823139485	9.07014449204916
ACIN1	7.22489538917001	7.87584790784096	7.71462242095247	7.47019375189825	7.05039730885724	6.36095748296459	7.10220353136546	7.38318011090905	7.3853231674843	7.17211683538208	7.31595699064409	7.23572945491234	6.84351513662492	7.16024008881683	6.59776278202629	6.64698961581265	6.15204440327411	5.72017630101669	5.92736440615676	5.55751844015915	4.99567091748843	7.50725591870997	8.3966997440346	8.17353762530091	7.91359090890916	8.13782376827865	8.31603959093284
ACP2	8.96412232045329	8.97059708729845	9.08848423168247	8.89361551133074	8.8537921466015	8.58363631769051	8.32377658919258	9.42999066816755	8.76459013324916	8.7893060724585	9.54778740910986	9.46392474560466	8.76088572858388	8.34706593898668	8.57416628338125	8.35960490871314	8.43654713922772	7.8500987003925	7.39705565120737	7.99892213039764	7.21554531710164	8.84540046427153	9.79579070390276	9.80830929516159	9.96960669729898	9.86657263499687	9.21567296195456
ACP5	9.38273478945161	9.37363217242192	9.77422894775302	8.93803699311163	7.11027905927656	6.32008592260844	7.09925122717429	9.13064459682291	8.44838813594702	8.25318509246759	9.17112359715465	7.89274277161796	8.16912634487245	7.01268920544726	7.35814947437626	7.09317807051219	7.60295532033262	6.86710515145767	6.33712198268745	7.43497700503397	6.56295654125329	9.06449800120081	9.45760273737424	10.1531443864918	9.57456993332048	10.3726288520062	10.6517814830914
ACSL1	10.2005587688785	9.82859793526427	10.531413066546	10.0179366368068	8.53527592405092	9.25199215636134	8.25778928280503	9.48329453980733	9.69169719000209	9.16480225059839	10.3917349298986	10.1521101033284	9.5403178982468	9.04649384085494	9.32931769596527	9.03303780024107	9.05155350083322	9.03218855247427	8.13183204675428	8.87748117138998	8.39893182684339	9.80025489190559	11.0569472870581	10.7806345603643	11.0591690180849	10.7652490134725	11.4114309697627
ACSM3	8.28721776335773	7.74805386221784	8.39579247258072	7.26791514797536	5.79922510450003	5.29946817520246	5.49318535291483	7.25535320336774	7.07884504436567	7.07524986407859	7.21293845801812	6.18305438414756	7.26791514797536	5.99565259957763	6.6101072383017	6.37033622823057	6.40439852027106	5.11741616274623	4.56509468893686	5.25934593610403	4.70690071200695	6.49547096004794	7.15176363449968	7.47137039799238	7.16063329486037	8.17388225569209	8.01328629713886
ACSM5	7.74929437099249	7.82518472193468	7.64135843735205	7.72354996825408	7.31330111952998	6.14192718748141	6.47086169433341	7.76567912734085	7.32084096563596	7.17450745764085	7.41391202492641	7.13839646466669	7.36412963355818	6.71862036731792	7.10491411462626	6.75457438810477	7.00432348652087	5.90550653650266	5.78635351814452	5.98365098086754	5.55351888004027	7.22453033954704	7.49416298023807	8.09648655207067	7.74864704807502	7.63787630151028	8.28813391017327
ACTA2	9.74583047892879	9.63537527625167	9.90810490949817	8.37677660623555	8.02121135577751	9.07784285119549	9.69294883737025	9.49545406846617	10.0039965685369	9.08839986864759	10.980813554177	9.3536150882498	9.28365606301977	8.77544214164936	9.06265136213263	8.6190859725193	8.92529263033148	8.32737032292114	7.65629933948677	8.08020308455405	8.26549163534065	11.3347412328228	12.7873502401196	10.3812774542038	10.8986141010916	11.4221693802325	10.729112599215
ACTG2	6.39300207668085	6.59521821909115	6.46103947949161	5.41152573129541	5.03621735813786	4.93139819874429	4.63359214741404	5.06667318805618	5.31135223627454	5.18120666956117	5.49576304841429	5.43745810835261	4.92430626196475	4.92074790052176	4.93052329225196	4.78821184288656	4.55813727436183	4.91084285871433	4.86498130824974	5.09292634139547	4.55279217243704	6.49648857101252	6.95922979943071	6.81312135570194	7.07992719649612	6.50307906189815	6.97080801784774
ACTR10	11.2540364851528	11.2913075268673	11.7886836605207	11.3006197427853	10.2313077216438	10.1128849972864	9.69585740958894	10.7190131888299	10.8318845156009	10.8711942191024	11.2941411959197	11.2220212338171	10.5506422204346	10.760625280853	10.6207332175399	10.2781946684183	10.2429202739344	10.0440163692823	9.37622049597008	9.31625582316997	9.15971940950265	11.0044545789919	12.2033651490815	11.4328621433315	11.9622893307065	11.3190919639132	11.8844569157835
ACTR8	7.93740143486363	8.25488973837075	8.57571531134028	7.46941253184246	7.59047557295737	6.93866050478043	6.88664042688171	7.57998356998764	7.48373905616521	7.54810871450072	7.97417972120807	7.74063446780528	7.38966380310745	7.30748682799399	7.38666458674579	6.96038229525007	7.14360347515908	7.20727873044908	7.62249340444907	6.98805035748101	6.640613216601	8.02219690377297	9.10666060606128	8.73682273352202	8.73486912776308	8.93072070172114	8.89196832880391
ACVR1	9.55972799026249	9.63381136987925	10.2510813610975	9.75180667986168	8.01575252602383	7.90030773744705	7.80129877415837	8.48897563289357	8.518289750849	8.21365015582321	9.15775870695865	9.16069029827261	8.51007258966764	8.50949499244393	8.78302757819693	8.2520010584364	7.79664839030269	8.89681366102345	8.69442528789566	8.70061680078957	8.21558257350143	9.60902505329972	10.9005754730044	10.162531735975	11.1001569591382	10.1302868244344	10.4131532254406
ADAM2	4.66092112470099	4.87375034566208	4.83198677865543	4.34284019548878	3.71359286991257	3.91392302072631	3.48520925987152	3.76165729723333	4.14622109053695	3.82570467874972	4.28191597718496	4.28933777790923	3.43172620766006	3.89613524307384	3.58598070748319	3.5308703754738	3.38923740044392	3.86275774484215	3.80942337859187	3.68729546197898	3.54247268385277	4.66116355803156	5.72613981335739	5.4146659299781	5.25552194667781	4.80559396360909	5.40658483436892
ADAM28	8.58050366848314	8.38955093126729	8.63103411141503	8.31359468057465	7.00292271783423	5.13435003741504	5.41034829771972	6.4429022215708	6.55301282479194	6.40820414634419	7.75416451092962	6.60081325540293	6.50620803019877	5.49596966207882	6.91149254926219	6.00235357984654	5.15602678926099	5.46731585595793	5.26122577811407	4.83129529658233	5.47345221410459	6.98734842635501	7.53279888013017	7.50816896216351	6.99533190540857	8.36931765097286	8.14733739039416
ADAMTS2	7.07284523423181	7.57279331574873	7.31457292784411	5.6569878964273	5.50905550200707	5.20748536741349	5.21280862182706	5.47431889738545	5.60225514996641	5.48397408551276	5.872553526006	5.4566190403612	5.01538992164437	5.23812855721862	5.13749775198095	5.16825947742271	5.06703303306147	5.05513866614214	5.23325439043309	5.08087417795301	5.03148104874062	6.45090852643856	7.14456590615432	7.1585106504598	7.08263613947511	7.15741917290611	7.63128971627179
ADAMTS7	5.84213334338724	5.71124982183481	6.19402588750589	4.79889047945395	4.6058726688558	4.3045053741303	4.42307407320777	4.66113005006536	4.50118114534678	4.70503773736511	5.17761572706589	5.02569332021544	4.51571058611057	4.64767484893616	4.34917009506253	4.49781769800195	4.23291778628693	5.31199334400882	5.68447014624481	5.04660793214304	5.09419271536448	6.71696471914417	7.36442274233301	6.94525725401167	6.96771767147714	7.1233266869127	7.00343394357843
ADAP2	6.96467780147658	7.45364065741026	7.62002899143133	6.61642338684357	6.97605948565902	5.58056610533929	6.32884492067718	6.8382389038551	6.36071249237734	6.60302456359978	7.26129755977653	6.8598301054339	5.97648560998819	6.200317091571	5.84398848790601	5.80212371022228	5.73568241824335	6.68302162799633	6.15716984648807	5.49598578945743	5.94765480243382	7.54210170120101	8.99793015281183	8.36299454292126	8.08366943961325	8.34772855393608	8.21026543898049
ADGRB1	5.73639977821009	5.94651738669758	6.18320231617825	5.44857553909555	5.48206631273696	5.09055157180157	5.05990888309716	5.40185654843831	5.35731000452178	5.28257694773161	5.69008657579504	5.44162461163087	4.95461472031516	4.93198578752266	5.07311340558878	5.04724330713769	5.09588900439472	4.79625855279245	5.04147117533582	4.62418038045978	4.63252569824502	6.29786442658039	7.18178214677422	6.69947403121446	7.11955783128243	7.16847669039673	6.8391072853358
ADGRE2	6.30359797102608	6.75737922706767	6.41170068774426	5.36971788090934	4.54835017740071	4.67203594741717	4.16618235851888	4.61489286737285	4.98240599723391	4.76273202916371	5.4197139478813	5.19365720771535	4.42310736620432	4.69652333765428	4.42654582258523	4.32629996722889	4.18901581064013	4.44648672483686	4.32515136941861	4.55837911250076	3.81593784230212	5.4876927672715	7.1049157930966	6.29873568973901	6.31240875894926	5.89129228656989	6.16382638608003
ADH1B	5.24782974225605	5.79137489434975	6.51137422861308	5.9135464062835	5.6202417107889	5.73867602415431	6.34887465302554	7.16965738357213	7.21337499901133	7.55731824625225	7.37854193184373	7.6490736510027	7.57086799410441	5.76763634966044	6.39477114325066	6.31802452364767	6.6159766520348	5.37983819806043	5.35815809975335	5.85971627600058	5.56630795461615	6.67957526871003	7.98837107309222	7.15610851850368	7.20068186324236	8.50897717095182	8.97925448201956
ADIPOQ	4.89265516593199	5.69390635776068	5.34029644988344	4.33097004647484	3.59940249583717	3.87885868030733	3.17948310502708	3.8474955226539	4.19710734454662	3.88842782163968	4.45484218178157	4.32893249659905	3.59419699218818	4.00374625580739	3.52417923613199	3.58521939395012	3.42171088331246	4.11928624424268	3.97992812131507	4.04664360076262	3.67925149571454	4.73165796091804	5.39387557802304	5.39113110673578	5.49076407554387	5.02263373820288	5.6616317451569
ADORA1	9.74403861988286	10.4218468545903	10.2901521017424	9.03616537107752	8.38984771510025	8.85478685507086	8.84379710596215	9.37819734129296	8.64928867138827	8.78744369513522	8.97627313793278	8.86591577855808	7.74584662927388	8.55607796764045	7.9153661986264	8.57251491401832	7.84370884933625	8.72361283704381	7.99403568817402	8.14062887460224	7.96933802769427	10.6231218899533	11.9071850805281	10.9134660188061	11.839268548517	10.891825713877	10.8293669828902
ADRA1B	4.91211197713895	5.07443250959608	4.95027874540172	4.48647249657193	3.89934031443125	4.00910919445503	3.72070603985656	4.09457044256416	4.20243204224498	4.37016811043247	4.37960088381611	4.39497557658752	4.06490902363096	4.04360541293788	4.03648936117117	3.98339838228113	3.86965574422592	3.79173957738255	4.05367050916475	3.82291083761384	3.76354590844755	5.04763132642629	5.52114024135909	5.64310881659757	5.66525348522023	5.24437080845769	5.81040316423702
ADSS	9.3360562434292	8.96115437308315	9.57799015687725	8.99111581140787	7.85837597451202	7.62163938175208	6.83952596790378	8.18691841200437	8.71823956626456	8.28768068856491	9.08301864613775	8.68185655202818	8.18658554921513	8.80367140936973	8.18761647431552	7.87932067426297	7.5234673531961	8.10847831651725	7.33175399768323	6.98950540307908	6.22453478958159	9.06350120881065	9.9541154111197	9.32520521878787	9.65483682788439	9.32153320039905	9.56513194296922
AEBP1	8.35933294047777	8.00456310422808	8.4641829654081	7.78769321245188	7.53042598664259	7.55054790088635	7.92529501545012	7.9789034044065	8.17385178883226	8.13146455904722	8.73923674814527	8.76232554024393	7.17005385478203	7.45332554326031	7.89716303940787	7.98481808484603	7.86618563851137	6.85811502185444	6.92035878930858	6.73396485782151	7.53267944204454	8.83258722347475	9.6248163826308	8.42387648111467	9.28506832574945	9.97709212718159	9.31153332376024
AES	8.54053152481205	8.77220175791649	9.1729694755083	7.42598730679372	7.18054100547786	6.94160588804116	6.99002394173284	7.63724982204689	7.03575252145063	7.37432406064355	7.87102262987275	7.63541388280235	6.84014831327049	6.95032044642989	6.86907587874014	6.82698140264701	6.53726026594689	6.93396842518727	7.14173083419818	6.62612782200407	6.58248757263126	8.78402989895057	9.74354877771174	9.17195368039798	9.27365953849838	9.34997834441438	9.00997207941475
AFDN-AS1	6.12793986506896	6.53308613332284	6.57713733066836	5.73294573642743	5.21565893176955	5.23484059425375	4.94296963959949	5.01195086144937	5.65767113096345	5.21562719408926	5.86757146708813	5.62448635475363	5.31831365863241	5.40151890853924	5.16616982684252	5.46605138249109	4.94105175431951	5.37072478485402	5.2398787064854	5.10992310355138	4.85776529862439	6.04509677887135	6.89825880795155	7.27400926039678	6.948175368612	6.74680738510611	7.49094259226016
AFP	5.80930995965414	6.06283823943938	6.13383837630849	5.1503845682324	4.75515521830967	4.52740407919692	4.24604295019236	4.87034355298059	4.96711708766218	4.95615997137871	5.06324182068366	5.0026077356332	4.81882168247529	4.79098045701661	4.69274817673306	4.71957291393687	4.33611360562917	4.97044534683188	4.96167306411312	4.91311246955554	4.39683213980867	6.00401467702715	6.69615762624943	6.95120251259134	6.4704410198121	6.83200989179993	6.791142466007
AGPAT3	7.70559344213359	7.82495567989395	8.01391698178852	6.79619235983716	6.3840212435807	5.92022698337921	5.88373369115534	6.91533556008089	6.53191300989006	6.78074598359738	7.07239656880864	6.63044349350166	6.19601386862859	6.03297542830198	6.26970578037669	6.37188917056715	5.88729308751073	6.00779612285512	5.93406099643895	5.92102921222744	5.4189788983138	7.44720879813429	8.33954076412493	8.06733286645324	7.9095299945138	8.11446986671262	8.48295822281023
AGT	8.68586268806484	8.91154528494315	9.6522376260194	8.89714292043322	7.4415274313141	7.57089317130894	5.93106881212562	8.04827292954613	7.06452844012733	7.86351323732147	9.2707832656965	9.28195011833359	8.50687795162078	7.34542438046405	6.4940812707045	6.21544694721689	6.38231904127034	6.84237036449218	6.11131958816604	7.12107651033568	6.44779118748528	7.60617582622575	8.32212099829605	9.46117980936828	9.13625581118291	8.26068726365813	9.24687614577682
AGTPBP1	7.1004979945193	7.43258511391284	7.89998314242287	6.40329205528688	5.77903717750715	5.57304291127644	5.42289087247811	5.92357132530347	6.21581134773901	5.99129585952295	6.98507703335111	6.53967219311715	5.80880619524837	6.30555245669024	5.90949834285715	6.08555691531027	5.588896130244	5.85731770154451	5.43266318341392	5.96016515269438	4.76359052968722	6.44991332648959	8.43301788664811	7.43507727825484	7.89112695050944	6.84250575649095	7.57448313179656
AGTR2	5.33576344774941	5.68649619295708	5.59180642544636	5.02495748043086	3.89205528163097	4.48205066691414	3.68567443753592	4.12047670241502	4.66367628451149	4.35986784300046	5.12010036481502	4.78112149897832	4.02394625314388	4.35832922153676	4.07877325777405	4.21445201142655	3.64184789765117	3.94189920197281	4.01605761399373	4.08746077630625	3.75698269222639	4.864525465085	5.5928331812332	5.61458270658325	5.73176104875574	5.38960586935753	5.64664902770896
AHDC1	6.43610057624735	6.61424678935344	6.63434917268862	5.16288932694151	5.23365790280096	4.57475452290751	4.2914948498514	5.01143119652049	4.89474571473634	4.98493650227253	5.37665984989813	5.32567706865228	4.87568669920164	4.85947693423106	4.82882320270907	4.76442038037381	4.63451710010751	4.58441124498323	4.69041208008689	4.85064824145583	4.72555106148933	6.37633337612259	6.99086356401971	6.76929658110634	7.18236000870559	6.89501582849012	6.50355928476377
AK4	10.7787284191864	10.1707091900622	10.7535018987343	10.0958153981692	8.60756528887522	8.15405076192847	7.91320222585813	9.86346609792334	9.59061253459944	9.38298801773949	9.93831361545342	10.6133586680614	9.68187436699339	8.70042345457134	8.84190014437723	8.35800247121949	8.84713227499395	6.82995869886901	6.45815622550242	6.95491439032523	6.66212441879877	8.84656421532959	9.54435485843442	10.4075610628955	9.28960584812817	9.70641876159408	10.705398226147
AKAP3	6.7146706168054	7.22180794056387	7.47698998948562	5.71087543587449	5.81216520192845	5.2426343946858	5.24310021049287	5.66226576079926	5.80215087749467	5.929209026678	6.21397647517401	6.16984939165421	5.70092623868098	5.69484030126626	5.2708056586531	5.63121830383855	5.30047660129179	5.84956571421346	5.98147689445343	5.50832145983645	5.42866089191411	7.02218162532286	7.63109632592762	7.43714015262909	7.39272056411059	7.74361155530567	8.46488549206436
AKR1B1	10.5831083466847	10.3848005612443	10.8716166178923	10.2424121101641	10.0481978701308	9.76252350035235	9.94737063929911	10.1270882757504	10.3981514303879	10.2765304116221	10.4079762287707	11.1774188564635	10.6038860384376	10.2869018154739	10.2509374546681	10.0791266166988	9.73174131435771	9.60869080569068	9.08002222803675	8.99588645650033	8.66208248475559	10.9866412932756	12.1377425771287	11.5760071152331	11.4070508174595	11.7081825280354	11.2378380979723
AKR1B10	7.87751632982862	6.7342994948963	8.38734004899466	5.69569772868032	5.12428259137204	5.17587905174197	4.71115099008503	5.30041664267472	5.59558544108054	5.39443623116327	6.62482338326226	5.89807033037093	7.34635994369042	5.77098339319507	6.23526070706924	5.23775529420524	5.44169967905968	5.02771742797751	5.10879850601704	5.11284011711687	4.4329552040932	6.23173731609681	6.75998408257612	6.71445962703344	8.28862216084137	7.19889214411444	7.33007416347662
AKR1C3	10.4512289117243	10.3861315718788	10.8471546455639	10.3066606235015	9.12512928128818	9.10576263483745	9.24625405521272	10.282319801579	10.0040506534535	10.1239318378804	10.2786108195091	10.6861105149482	10.1649008859601	9.18180537296058	9.51399817402242	9.05903183825985	9.44966332853114	8.76399543782484	8.25601930685314	9.97874062749109	7.80368308733266	9.13392968972656	9.77036578558911	10.4388317220717	10.255670813287	10.9818920729717	11.102626107745
AKR1C4	5.39509206568433	5.41076569526121	5.74418427250338	4.67663792206907	4.13329777805699	4.05098698391398	3.57292636320257	4.35883424249245	4.52731949833156	4.2389087071663	4.72296760436032	4.68938900472512	4.15629393421131	4.23475262358009	4.28988519150964	4.0688092077305	3.53190693933204	4.38126444077259	4.45060089997518	4.44883386454548	3.82098380538784	5.47093419180041	6.07045137977318	6.12893498402421	5.96872026118249	5.90582638914603	6.14399230355069
AKR7A2	10.3026699913966	9.91757982220266	10.4202858937253	9.91637714332464	9.67606197910219	8.827782265412	8.98687567801565	9.85109512051354	9.49443301900229	9.60335454683736	10.2349713977283	9.67538312026634	9.60490417267207	9.7057543076653	9.33927810226032	9.13656386133956	9.260240011378	6.82131068632111	6.65298668932671	6.94405740109504	6.696092938808	9.16351050083174	10.5110293938226	10.7257931275709	10.1331032824838	10.8713687751159	10.5441127045194
AKT1	9.53143448496449	9.80326609150479	9.90186306027511	9.5252283776105	8.65854585327523	8.54814166844813	8.27873483802521	9.0224670784681	9.21600121030829	9.03433145447679	9.41222349166082	9.27195576333976	8.86359814094632	9.12348894439515	9.03315172701705	8.77243854775184	8.94014542904718	7.69440386804009	7.35049854632988	7.28025652593176	6.89966806358636	9.91853739678457	10.9479438797776	10.5370186862238	10.4441566917556	10.4340602736814	10.3571304330961
ALAS2	7.26290226586774	7.47640711902659	7.76987949481254	6.29837631647756	5.907053260278	6.05731837450471	5.39679027512403	6.26050458559981	6.21387464896102	6.30573671293859	6.36024243991712	6.1388515465441	5.65500009678341	5.8498053317842	5.76675874745145	5.79514121079922	5.6032235024906	6.17839744841148	6.20217451801308	6.44957726167532	5.74225314298396	7.70165682195707	8.16244211270761	7.94302582330769	8.51219644847043	8.20845111855667	7.9752595603306
ALDH1B1	7.74501814388195	7.33991147594979	8.46637276765659	6.73901646345638	5.88509167945714	6.24112336138557	6.03795108653213	8.02259749675185	6.77701951647005	7.41931229965013	7.66153674742645	7.54322939519565	7.31845358739245	6.19189461866031	6.82422151813171	6.74957461434818	6.65805520836354	5.36351239651557	5.1215435543767	5.34088732046183	5.33018955718105	7.08236488030277	7.70443381802659	7.5242447468154	7.51385857293918	7.68968824639275	8.64353282650123
ALDH1L1	10.3331857676742	10.104351048321	10.3154955150468	10.4439053712273	8.54842489904516	7.58274308601657	8.10249904776887	9.79715322602335	9.4436070159463	9.3738636383109	9.78109879084275	9.30713259443556	9.70934540148049	8.64518883456104	8.45999347262121	8.40668673510566	8.32303356712609	6.5956733790515	6.03599515805817	7.22124348804698	6.613180530227	8.53419100456503	8.99994248101172	10.0236890422082	8.86240231657506	10.0999409606344	10.4612205622689
ALDH2	12.5135047473522	12.1650994733686	12.6501499607471	12.4934712707359	11.3676262857765	10.7918685638875	10.9759413252744	11.9985198735269	12.0671312637813	11.852234507038	12.2125385400159	11.5251262566942	11.9824201197552	11.4570913511443	11.5939219332714	11.1714237554391	11.2800048607873	9.99590857480683	9.81850119187196	10.4784002668068	9.81588575018714	11.4744504981611	12.1110868884385	12.2106520627529	12.1688032505221	12.494743209778	12.6717911590221
ALOX5AP	7.53400779454707	8.16201433263502	7.78379236540228	6.25950798617111	5.8818927206654	6.63021792303149	5.39886212051241	6.2913149881924	6.45953070179303	6.37395701608869	6.69227176645556	6.92428165524059	5.70000082085835	5.55429979078451	5.8371270768876	6.03438344738604	5.23603615791431	5.41241655217659	5.56091362993462	5.55787131247615	5.15146241220557	6.9357356170178	8.33212451854941	7.38438395610184	7.67556089957479	7.70589956043771	7.81178832011761
ALX3	7.08823905460127	7.47874398486133	7.35998283072743	5.98204872965904	5.58999631453579	5.37805413602721	5.17011666486018	5.95422390873059	5.66959500330145	5.77993492076242	6.33193810727981	5.88468814889406	5.43908443197686	5.33876800516398	5.55485420895394	5.52876566825068	5.05138245266559	5.52972526705861	5.67803970294327	5.69422043738274	5.34839678576794	7.28017174148763	7.87234899717633	7.54965920121633	7.64254962022724	7.61797823728324	7.86822542586357
AMBN	6.64482723883309	6.95354760786859	6.78031081245427	6.11232440414985	4.84655044151997	5.17654094522296	4.37389239143304	5.14117446215539	5.32792758317217	4.9960315550285	6.15272704424691	5.9368798449648	4.92632424496928	5.5067790685025	4.858092656495	4.79003124429521	4.5306457259799	4.62002236780158	4.72071632049964	4.74253031099698	4.64817861973231	6.35816883366975	7.35345263670628	7.35010258164109	7.12597688240438	7.12066627441423	7.62434334047277
AMBP	6.57174096461846	7.38237080090027	7.12292516510249	5.89083698984847	6.00467256969365	5.36373982029653	5.6525240190677	6.90853616285999	5.99691401662858	6.35273528957005	6.74013329679442	6.12564586083534	5.84637819818442	5.49013929505424	5.69764999905872	5.47569712721264	5.50344750670332	5.02654043805498	5.04597956603726	4.89110797904139	4.54617580385434	6.33434560416941	7.2425403110157	7.13047623886442	7.08188548465513	7.97672095758247	7.10856029957866
