HBB, 0.32773014756643293
FOS, -0.16815516106424597
FOSB, -0.13720430831071306
NKG7, 0.11710971293181105
EGR1, -0.11151877898413484
CX3CR1, 0.10832055586928672
HLX, 0.10667701263942822
NR4A2, -0.10429339549957799
CD52, 0.10365672988010467
KIAA1462, 0.10217887894547878
FN1, 0.09989656029850746
HLA-DQA1, 0.09962906679352973
NR4A3, -0.09613169437041358
CYP26B1, 0.09355322804803387
GPM6B, 0.09355239828238765
GNLY, 0.09179975320851695
CSRP2, 0.08466094395336428
PTGIS, 0.08321584423791246
IGHM, 0.08309074890864827
EGR2, -0.08208656417468331
IGF1, -0.08126292463968537
TNFAIP3, -0.0796422795595232
REN, 0.07407833625689937
G0S2, -0.0740449530940048
ADORA1, 0.0739867170964491
ACTA2, 0.0704110360540569
HOMER3, 0.0703911732573787
DCLRE1C, 0.06778244279648514
ITGA8, 0.06725518930955635
MYOZ2, 0.06694385008319875
CRISPLD2, -0.06640383008691784
NR4A1, -0.06563559333875854
ISG20, 0.06481815781098903
GZMH, 0.06463349645791962
RGS2, -0.06447027712580493
APOD, 0.06368317242275963
NELL1, 0.06264385689475681
TPM4, 0.06235926541278696
HLA-DQB1, 0.06185880279657933
CD247, 0.06005401271840079
TACSTD2, -0.05913382871097954
IGKC, -0.059051740359588926
KCTD12, -0.0585774325210709
FKBP5, -0.05688315383492011
CDH12, 0.05632160439628726
BTN3A2, 0.054419489450028856
CCL4, 0.054201166388835875
CLDN3, -0.05413424219669532
HDAC5, 0.05406512120046763
CAMTA1, 0.05313059555535641
SLC17A3, -0.05263205713811041
MYO6, 0.0525773849281971
ENPP2, 0.05244013303731576
MARCO, 0.05234082974134888
CRIP1, 0.052033690722567805
HSD17B2, -0.05201911160083958
BHLHE40, -0.05187949361274707
RPL38, 0.05145434417124106
LTF, 0.05118539162559649
SRPX2, -0.05079254231592573
TCEAL2, -0.0505016282885418
ADAM28, 0.05027821932961975
IRS1, 0.049439541664881854
BMP2, 0.049286557150280165
TYROBP, 0.048552214035139915
EPN3, 0.048375875787892174
DDX3Y, 0.04789312144367858
IGFBP3, -0.04789269419956109
FCN1, 0.04776188588683247
GADD45A, 0.047634544439813374
CORO1A, 0.04706924786283739
RPL14, 0.04666879007424757
GPC3, -0.04653340492662412
UCP2, 0.0458138779317844
PEX6, -0.0455330237867813
NFIL3, -0.045242386211208976
CCND2, 0.04506976290887245
CPM, 0.045027373541080856
CD248, 0.04492843800544281
ACSL1, -0.044613473999888985
SLC22A18, -0.044405643024868234
PSAT1, -0.04404610770238303
CEBPA, 0.04385458749309155
APLNR, 0.04350849858063249
COL18A1, -0.043464710697508686
THBD, 0.04334168080572749
ARG2, -0.04331643514078329
PAPOLG, -0.04327348473105994
AGA, -0.043262275825632794
AREG, 0.043232913696691855
SLC16A1, -0.04295753064601473
PLTP, -0.04285114286089859
ARHGAP28, 0.04277187329541231
COL3A1, -0.04267587055325897
RHO, -0.042210885393139205
VNN1, -0.04206676303844318
ATP8A2, 0.04205083752848762
FGG, -0.04182715624459546
CTSH, -0.041675450290858236
OGFOD1, 0.04162177080016178
ARHGAP25, 0.04131814667362951
ST6GALNAC2, -0.041173396023293535
HCLS1, 0.04109827778827305
KDM3B, -0.04105140849670193
DNAJB1, -0.040907540741707264
ADAMTS1, 0.0408665585877558
B4GALT5, 0.04065476823170435
IL32, 0.040464685233359235
ZNF331, -0.040408850308683915
CALB1, 0.04032374894793156
SET, 0.040262709619332766
CCR10, 0.03973773569086161
STAP1, -0.03938188258362371
NNT, -0.03937865798139274
CTNNBIP1, -0.03924953311468003
TRPC6, 0.038857624699638396
GPR135, -0.03880572791007186
SLPI, -0.038776268320087987
ERBB4, -0.03868082811915891
HLA-E, 0.03838443134475766
RASGRP2, 0.03835089093892181
SLC7A7, -0.03833729152963196
FCHO1, 0.03831303557348036
TNFAIP8, 0.03814904195669929
GLRX2, 0.037991208851528964
IRF8, -0.037876918868202575
ITPR1, -0.03786102852971097
TYMS, 0.03783859504976846
PLG, -0.03765076687866402
ADH1B, -0.037323980699113975
PAPSS2, 0.03731732523161127
DPP4, 0.03719948636870783
CASP1, 0.03717249258959701
HHEX, 0.03705986363920309
ARHGAP35, -0.03704375530150182
SLC10A3, -0.03691740390692965
KANK3, 0.036915836653533186
AVPI1, -0.03682680530954312
COPG1, 0.036692775319892165
UFL1, 0.03657733947392342
TEAD1, -0.03655377101885957
MYO5C, -0.036478572286739036
PF4, 0.03635866013503605
SALL2, -0.036272146385834265
SURF2, 0.03625798380238464
IL17RB, 0.036232160741761145
CA2, -0.036171096580483855
TBX21, 0.03611964483662453
PPA1, -0.03598246587224619
ALDH2, -0.0358781275822177
CXCL10, 0.035805440576105164
THNSL2, -0.03574647712423668
RFTN1, 0.03563794209683542
ASMTL, -0.03563058043466336
KCNMB1, 0.03556808823082233
SELPLG, 0.03541564474465337
RPS6KB2, 0.03521972921978291
CBR3, 0.03508148567495693
WFDC1, 0.03505511550398629
KLRB1, 0.034833310788946505
LAMA3, -0.03476406016273522
ERMP1, -0.03471213970042705
HIC2, 0.03434440896570306
C1QB, 0.03430116173144381
CLC, 0.034234374035044195
GNL2, 0.03418217824294545
ICAM1, 0.03407200190400517
MINA, 0.03392658070327873
BPTF, 0.03390423813327019
NUAK1, 0.03390217878858446
IFIT3, 0.03388181344893822
TAF11, 0.033872140592254595
SERPINA1, -0.03374748393318511
KLF10, 0.03360345222916701
C1orf54, 0.03359129160219054
ANGPTL4, 0.03356150792832476
MOXD1, -0.03351775187742643
MLLT10, -0.03351608927205311
