EGR1, -0.17808428246804564
LDLR, -0.1696261246828004
RPL14, 0.16590730260230527
KIAA0930, -0.15391077871367537
MAP4K5, -0.1465380170339306
CEACAM1, -0.14537386615833145
HBB, 0.1324888136837488
FOSB, -0.1253188417828804
TGFBI, 0.11174891925791658
EDNRB, -0.11172177982978801
SBNO2, -0.10863085820203584
MDH2, 0.10400216694532487
DCLRE1C, 0.10210750651409645
RHO, -0.1011960516741058
NELL1, 0.09768746300596112
ZFX, -0.09637557999032194
LRTM1, 0.09448283986844014
NR4A2, -0.0919999293152883
MYOZ2, 0.09142090137114979
EPHX1, -0.0909627743209334
REN, 0.09032916281696059
IGKC, -0.08717180536324162
ITGA7, -0.08504144642998467
GPM6B, 0.0836518751815466
SMARCA2, -0.08259401838075087
MBOAT7, 0.08204394538231495
MYO6, 0.0771083410003039
DBN1, -0.07645665366023735
ALDH3B1, -0.07409821471127805
CRISPLD2, -0.07330576927449219
SLC16A1, -0.0723683600211252
ALDH3A2, -0.07201733059894706
THBD, 0.07131564166145403
IGLJ3, 0.0709866693311948
DNAJB1, 0.06734516196967166
HOMER3, 0.0671786723372388
ABHD5, 0.06691577333391065
MCM5, -0.06663897349213013
IGLC1, -0.06409309685530645
TRPC6, 0.06382453944108163
KDM3B, -0.06368135600180315
NFATC1, 0.0633909656614828
FOS, -0.06249744832238576
COL14A1, -0.06246488614802142
MYCNOS, 0.062192346564414226
ECM1, 0.061845197491523264
NR4A3, -0.06176686011878398
FTH1, 0.060778976891496785
LEPROTL1, -0.06007626209797675
PCIF1, 0.05982487710670836
ENOSF1, -0.05872012268169763
WDTC1, 0.05746679736465749
ADAM17, -0.05740365384734073
RAB11FIP2, -0.05672291484188381
MIA3, 0.0560862457243069
CXCL2, -0.055676830482351725
BMP2, 0.05552534253647924
IL17RB, 0.05527109220107032
SET, 0.05471999048594979
HLA-DRB4, -0.05432727335283448
RGS2, -0.054271763803272755
TFAP2C, -0.05422392740836913
CCNJL, 0.054075474407063034
SURF2, 0.05367513857192068
JUNB, -0.05245902400014699
BAG2, 0.05236090987605056
SELP, -0.052244808658242305
SH2D3A, 0.05138274129421455
MINA, -0.05136680541571916
IGFBP3, -0.05131972696489326
LTF, 0.0512719605524138
HDAC5, 0.05081731523311425
NLE1, -0.05053415850709368
DUSP10, 0.050326176183326604
SDHAF1, 0.04977998028663038
COL18A1, -0.04962560634669249
HRG, -0.04941666684452351
TAF11, 0.049263957022279266
CA12, 0.0490912772887795
CXCL9, -0.048767143718525585
NRN1, -0.04869532252169236
PKM, -0.0476217040556779
GALNT1, 0.047480149296854936
EAF2, -0.047467596873574526
KLK1, -0.04686795681884717
ESRRG, 0.0466626765662646
SRPX2, 0.046448586069668195
KIF16B, -0.046254879960627965
MYF5, 0.0460329284673359
TPM4, -0.04570703851184859
CD300A, 0.045428178756478456
USP11, -0.04538187783253963
IL36G, 0.04529360625273033
PLAA, 0.04521977772361168
MMP7, -0.04495721263125427
IQCG, 0.04484854436145615
EIF5A, -0.04469969497429931
TTC17, 0.044668527770595205
ACSM5, -0.04445728771563295
P3H1, -0.044301556790264526
CNIH1, 0.04374878635081014
NFIL3, -0.04364882778042522
RPS6KB2, 0.04358690929785114
NAA40, 0.043485801166917123
MRC2, 0.04330747272003263
NR4A1, -0.04273806382873368
TFRC, -0.04267240912221954
TIA1, -0.042446701714634646
AGT, 0.042355159663642825
PRPS2, 0.04222258157611562
MECP2, -0.042175714916968955
DUSP6, -0.04190645949273442
ENPP2, -0.04183790637701715
KCNA5, -0.04179779563230491
HEATR3, 0.04172757536391145
COLQ, 0.041516903108781776
BEX1, -0.041417575075022306
RAI14, -0.04129011093065655
CASP2, -0.04074202187187394
AVPI1, -0.040660955053863745
PAPOLG, 0.04023634420605872
RHOB, -0.03957486338656173
PAMR1, 0.03950063157544475
CASP1, 0.03937215081733368
SLC17A1, 0.03923543271633411
LGALS2, 0.03910776403773587
ERBB4, -0.038929911247152525
PECR, -0.03889827473902339
CCND2, 0.038833066375042226
ELK2AP, -0.038808499352259385
ZBTB39, -0.03861148236977742
GPHN, -0.03855094137489335
RNF13, 0.03842883321941172
KLF12, 0.037758106848440776
GPX3, -0.037717067898008695
LGALS1, 0.037571302334806995
UMOD, -0.03737762270442767
RC3H2, -0.037290418168592146
ISOC2, -0.03700806445189757
RAD23B, -0.036698900656062204
CFB, 0.03654530158339196
FAM69A, 0.03639803270598406
SLC22A6, 0.03638874718814735
COLGALT2, 0.03629878340281094
BHLHE40, -0.03605721513365983
PLPPR1, -0.03604436629972813
PTHLH, 0.03604129724619711
KRT19, -0.035953262010640245
PLAGL2, -0.03580597190106947
IVNS1ABP, 0.035702350650709896
GSTM3, -0.03554149846312718
GLRX, 0.03539299251390304
ATP8A2, 0.035017457617083046
RBM15B, -0.0346800589578562
CDKN1A, -0.03462666208391758
CALM1, -0.03462217401445203
AP2M1, -0.03458907853807403
EPM2A, -0.034588404385951836
IL18RAP, -0.03446351139630257
MPP2, -0.03434049004953603
ADAM28, -0.03428389687413157
CDH12, 0.03396131200100005
RBP4, 0.03384912597083827
GLB1L2, -0.033745591075682285
ARG2, -0.03366210034287619
APOD, -0.03365957840654399
CALB1, -0.033596250989135455
HLA-DRA, -0.03354809948468101
GPR183, -0.03313132394548357
PUS3, 0.03312291395421802
CAP1, -0.033086510624614374
ARC, -0.03304177665671988
CRIP1, 0.03296573354857268
TRIP10, -0.032909344454830444
SLC38A2, -0.03288899099074458
NYNRIN, -0.032789316232868584
ADI1, -0.03272620517615134
TNC, -0.03263365245586976
