Symbol	MMF_2_27_norm
1700066M21Rik	8.557557844
1700067K01Rik	6.218420459
1700067P10Rik	5.822491782
1700071K01Rik	9.487453605
1700073E17Rik	10.32275712
1700084J12Rik	7.693505342
1700088E04Rik	8.288809787
1700091H14Rik	5.329451771
1700094D03Rik	8.836659114
1700096K18Rik	8.22561596
1700097N02Rik	6.822491782
1700101I11Rik	6.966881692
1700112E06Rik	8.962581554
1700113A16Rik	8.927711095
1700123O12Rik	6.983955205
1700123O20Rik	10.39793151
1810009A15Rik	9.092006727
1810010H24Rik	8.058380046
1810011H11Rik	3.896492364
1810011O10Rik	10.404287
1810013L24Rik	11.37141506
1810014B01Rik	8.268051227
1810019D21Rik	10.68430378
1810021B22Rik	7.905481147
1810022K09Rik	10.06441223
1810026B05Rik	10.14061831
1810026J23Rik	11.45644298
1810030O07Rik	10.34109318
1810032O08Rik	8.984181506
1810034E14Rik	6.914414272
1810037I17Rik	10.68047278
1810041L15Rik	7.275003987
1810043G02Rik	10.38674157
1810043H04Rik	9.33943586
1810044D09Rik	7.923292423
1810055G02Rik	8.703847286
1810058I24Rik	10.8699455
1810065E05Rik	5.66202711
2010001E11Rik	6.129153121
2010002M12Rik	6.246989611
2010003K11Rik	6.329451771
2010012O05Rik	9.181894583
2010015L04Rik	7.921960847
2010107E04Rik	12.11129716
2010107G12Rik	7.189274113
2010107G23Rik	8.580188818
2010111I01Rik	8.613722096
2010300C02Rik	7.342748594
2010315B03Rik	10.40739211
2010320M18Rik	8.239900186
2200002D01Rik	7.098126225
2210011C24Rik	7.528760579
2210013O21Rik	8.254044369
2210015D19Rik	9.178190614
2210016F16Rik	10.77178096
2210016L21Rik	10.3608339
2210018M11Rik	9.493427506
2210039B01Rik	6.80338296
2210404O09Rik	7.859966488
2210408F21Rik	7.041077115
2210408I21Rik	8.438750414
2300009A05Rik	8.932116274
2310001H17Rik	9.166409782
2310003H01Rik	8.79373279
2310007B03Rik	7.762219768
2310009A05Rik	7.651379866
2310009B15Rik	7.878345017
2310010J17Rik	7.548017406
2310011J03Rik	10.00082902
2310014L17Rik	6.859966488
2310015A10Rik	9.675226608
2310022A10Rik	8.059594739
2310022B05Rik	11.52000811
2310030G06Rik	9.812969008
2310033P09Rik	8.505301607
2310035C23Rik	11.25313756
2310036O22Rik	11.2819234
2310039H08Rik	9.798565943
2310045N01Rik	9.525848984
2310047M10Rik	9.466347972
2310057J18Rik	8.528760579
2310057M21Rik	8.254044369
2310061I04Rik	10.52439098
2310061J03Rik	7.144419877
2310067B10Rik	12.41337425
2410002F23Rik	11.03604372
2410004B18Rik	8.144419877
2410004N09Rik	8.919713338
2410006H16Rik	9.563248956
2410015M20Rik	12.05535447
2410016O06Rik	8.401112756
2410017I17Rik	5.859966488
2410089E03Rik	10.52000811
2410127L17Rik	10.33777664
2410131K14Rik	9.80578545
2500004C02Rik	8.090264107
2510002D24Rik	9.683088726
2510003E04Rik	10.6352602
2510009E07Rik	10.2973718
2510039O18Rik	11.73317396
2510049J12Rik	8.401112756
2610001J05Rik	10.66467669
2610002J02Rik	9.447578648
2610002M06Rik	10.05232254
2610005L07Rik	11.14061831
2610008E11Rik	10.8448596
2610015P09Rik	9.185589066
2610018G03Rik	7.923292423
2610020H08Rik	8.017507765
2610027K06Rik	6.218420459
2610028H24Rik	7.596932082
2610034B18Rik	10.10204128
2610034M16Rik	6.246989611
2610044O15Rik8	9.054344533
2610203C20Rik	7.923292423
2610203C22Rik	7.574564269
2610301B20Rik	9.907719619
2610306M01Rik	8.042169819
2610318N02Rik	7.394743231
2610507B11Rik	14.53565216
2610507I01Rik	7.457207318
2610528J11Rik	11.27673695
2700029M09Rik	9.602470266
2700046A07Rik	5.896492364
2700046G09Rik	7.288809787
2700049A03Rik	8.850568565
2700054A10Rik	6.763169534
2700060E02Rik	12.23945594
2700062C07Rik	8.887447224
2700081O15Rik	8.329451771
2700089E24Rik	11.83724641
2700094K13Rik	7.847046485
2700097O09Rik	7.824985209
2700099C18Rik	7.574564269
2810001G20Rik	8.254044369
2810002D19Rik	7.342748594
2810004N23Rik	10.25755885
2810006K23Rik	8.487453605
2810008D09Rik	9.677852077
2810013P06Rik	10.53021418
2810021J22Rik	9.054344533
2810025M15Rik	9.413768057
2810029C07Rik	7.983955205
2810032G03Rik	6.098126225
2810047C21Rik1	5.381919191
2810403A07Rik	12.41179797
2810408A11Rik	7.505301607
2810408M09Rik	8.580188818
2810410L24Rik	8.683088726
2810417H13Rik	5.218420459
2810428I15Rik	10.08235891
2810474O19Rik	12.02147522
2900005J15Rik	8.66732141
2900009J06Rik	6.683088726
2900026A02Rik	11.1472645
2900076A07Rik	7.316031255
2900092D14Rik	9.580188818
2900097C17Rik	13.69997774
3000002C10Rik	9.319398107
3010026O09Rik	9.70642123
3110001I22Rik	6.914414272
3110002H16Rik	9.502342231
3110021N24Rik	7.563248956
3110035E14Rik	5.618958388
3110040N11Rik	8.859966488
3110043O21Rik	9.3058833
3110052M02Rik	7.129153121
3110056K07Rik	7.905481147
3110057O12Rik	9.64065346
3110062M04Rik	6.45200802
3110079O15Rik	7.129153121
3110082I17Rik	8.129153121
3110099E03Rik	7.368980135
3632451O06Rik	8.812969008
3830406C13Rik	7.43959601
4430402I18Rik	8.136806693
4632415L05Rik	10.80338296
4632428N05Rik	8.706363927
4632434I11Rik	5.481454865
4732456N10Rik	7.368980135
4732471J01Rik	6.528760579
4732491K20Rik	7.812969008
4831440E17Rik	8.432545264
4833411C07Rik	6.84135081
4833418N02Rik	8.232775752
4833420G17Rik	11.11021361
4833423E24Rik	6.505301607
4833439L19Rik	15.41529741
4921504A21Rik	6.969738517
4921504E06Rik	7.540348554
4921511M17Rik	7.683088726
4921524J17Rik	9.226418974
4921531C22Rik	7.0502977
4930402H24Rik	10.70384729
4930404N11Rik	7.232775752
4930412O13Rik	8.074410156
4930413G21Rik	8.066417365
4930414L22Rik	6.703847286
4930415O20Rik	6.528760579
4930426D05Rik	8.288809787
4930427A07Rik	6.683088726
4930429D17Rik	4.896492364
4930430F08Rik	8.698685581
4930431F12Rik	6.551844193
4930432K21Rik	6.992885344
4930433N12Rik	7.563248956
4930440I19Rik	8.362466828
4930442L01Rik	7.683088726
4930447C04Rik	9.574564269
4930451G09Rik	7.492194728
4930452B06Rik	7.232775752
4930453N24Rik	10.09223366
4930461G14Rik	6.966881692
4930470H14Rik	8.850688674
4930473A02Rik	6.098126225
4930474G06Rik	6.432545264
4930503E14Rik	6.218420459
4930503E24Rik	9.79373279
4930503L19Rik	6.683088726
4930506C21Rik	7.457207318
4930506M07Rik	9.869214282
4930509E16Rik	7.000829024
4930511M06Rik	9.025775381
4930519F09Rik	9.046239483
4930523C07Rik	9.0502977
4930524O08Rik	6.66202711
4930533B01Rik	6.246989611
4930539C22Rik	6.551844193
4930539E08Rik	8.268051227
4930545L23Rik	5.966881692
4930550C14Rik	7.629846705
4930555B11Rik	6.218420459
4930556G01Rik	7.574564269
4930556M19Rik	7.551844193
4930557J02Rik	6.9496037
4930562C15Rik	7.563248956
4930563D23Rik	7.275003987
4930564B18Rik	4.896492364
4930565N06Rik	8.090264107
4930578E11Rik	6.859966488
4930579G24Rik	6.098126225
4930581F22Rik	7.850688674
4930593A02Rik	7.082358909
4930594C11Rik	7.288809787
4930596I21Rik	9.349351329
4931403G20Rik	6.84135081
4931406C07Rik	14.55311982
4931406P16Rik	11.10008508
4931408D14Rik	8.886419298
4931414P19Rik	7.84135081
4931428F04Rik	5.528009567
4931430N09Rik	9.632555992
4931431C16Rik	8.309273889
4932414N04Rik	7.066417365
4932416H05Rik	8.281923401
4932438A13Rik	12.28019666
4933404O12Rik	8.316031255
4933406J08Rik	7.129153121
4933407K13Rik	7.232775752
4933409G03Rik	6.966881692
4933409K07Rik	6.859966488
4933411K20Rik	10.68700378
4933412E12Rik	7.640010404
4933415F23Rik	5.381919191
4933417G07Rik	6.683088726
4933421O10Rik	9.38834546
4933426M11Rik	13.30035654
4933427D14Rik	9.721769194
4933431E20Rik	10.66864195
4933434E20Rik	10.47941997
4933439C10Rik	8.64065346
5031414D18Rik	8.568917706
5031425E22Rik	10.52147054
5031439G07Rik	11.48370732
5330417C22Rik	8.859966488
5330426P16Rik	6.878345017
5430416N02Rik	7.232775752
5430416O09Rik	7.144419877
5430417L22Rik	10.36735456
5430419D17Rik	7.329451771
5430421F17Rik	5.15952677
5430427O19Rik	5.218420459
5430435G22Rik	4.74448927
5530601H04Rik	8.136806693
5730455P16Rik	11.14156964
5730480H06Rik	8.196616089
5730507C01Rik	6.869155753
5730508B09Rik	8.11372308
5730559C18Rik	9.218420459
5830415F09Rik	7.754473359
5830417I10Rik	9.385135904
5830418K08Rik	10.01335612
5830454E08Rik	9.11372308
5830473C10Rik	7.232775752
5930403L14Rik	11.34687884
5930412G12Rik	6.896492364
5930438M14Rik	5.784017635
6030419C18Rik	4.74448927
6030458C11Rik	10.40745428
6330408A02Rik	7.774236614
6330410L21Rik	7.493427506
6330416G13Rik	10.42318721
6330549D23Rik	7.683088726
6430548M08Rik	9.285745921
6430550D23Rik	6.15952677
6430571L13Rik	6.822491782
6430573F11Rik	8.42631331
6530402F18Rik	5.574564269
6720468P15Rik	9.822491782
6820431F20Rik	13.74166875
8030462N17Rik	9.729382378
8430408G22Rik	9.654046588
8430419L09Rik	10.73569615
8430429K09Rik	7.819027412
9030025P20Rik	9.017507765
9030617O03Rik	11.3109662
9030619P08Rik	6.764388828
9030624G23Rik	7.189274113
9030624J02Rik	11.65204763
9130008F23Rik	7.017507765
9130011E15Rik	9.914414272
9130019O22Rik	7.342748594
9130023H24Rik	8.144419877
9130024F11Rik	6.66202711
9130221H12Rik	8.309273889
9130401M01Rik	8.469382032
9230102O04Rik	7.11372308
9230105E05Rik	6.432545264
9230110C19Rik	8.996629035
9230114K14Rik	7.887447224
9330020H09Rik	7.033995888
9330133O14Rik	8.444928989
9330151L19Rik	8.878345017
9430008C03Rik	9.053069932
9430015G10Rik	8.749489952
9430016H08Rik	10.51561188
9430020K01Rik	10.65404905
9430038I01Rik	7.329451771
9430041J12Rik	6.275003987
9430083A17Rik	7.203920889
9430091E24Rik	7.551435149
9530026F06Rik	7.275003987
9530053A07Rik	7.714115621
9530068E07Rik	13.63728504
9530077C05Rik	7.017507765
9530082P21Rik	10.58159154
9630033F20Rik	8.505301607
9830147E19Rik	7.693505342
9930012K11Rik	6.562846331
9930014A18Rik	9.243449253
9930021J03Rik	10.85301373
9930104L06Rik	8.585791524
9930111J21Rik1	6.764388828
A130010J15Rik	8.654928948
A130077B15Rik	11.43952418
A1cf	11.9082787
A230046K03Rik	10.96365779
A230050P20Rik	8.401112756
A2m	8.918860177
A330021E22Rik	7.9496037
A330023F24Rik	9.359199115
A330032B11Rik	7.505301607
A330033J07Rik	8.909954624
A330035P11Rik	8.136806693
A330040F15Rik	6.15952677
A430005L14Rik	9.953584765
A430033K04Rik	9.285370703
A430035B10Rik	7.618958388
A430078G23Rik	7.831952112
A430089I19Rik	6.9496037
A430105I19Rik	9.189274113
A430107P09Rik	7.275003987
A4galt	9.79975912
A4gnt	6.098126225
A530016L24Rik	6.129153121
A530032D15Rik	6.275003987
A530054K11Rik	9.000829024
A630001G21Rik	5.381919191
A630007B06Rik	10.0704193
A630020A06	7.563248956
A630023A22Rik	6.329451771
A630066F11Rik	7.64065346
A630072M18Rik	7.831952112
A630076J17Rik	5.932116274
A630089N07Rik	10.34274859
A730006G06Rik	6.859966488
A730008H23Rik	6.066417365
A730017L22Rik	9.181894583
A730098P11Rik	12.73159534
A830010M20Rik	7.271125406
A830018L16Rik	7.988974039
A830080D01Rik	8.812969008
A930001A20Rik	7.407454283
A930001C03Rik	7.086614659
A930004D18Rik	6.246989611
A930007I19Rik	7.017507765
A930015D03Rik	7.618958388
AA388235	8.136806693
AA414768	4.74448927
AA415398	8.401112756
AA465934	8.672596352
AA467197	3.896492364
AA536875	6.355923983
AA986860	9.520008105
AA987161	9.635260201
Aaas	9.082358909
Aacs	11.90604109
Aadac	12.33362021
Aadat	14.6129689
Aaed1	11.25843614
Aagab	11.10497061
Aak1	12.80891246
Aamdc	9.931760823
Aamp	12.58044137
Aar2	10.30248372
Aars	11.67719616
Aars2	8.724311389
Aarsd1	10.59970383
Aasdh	8.784017635
Aasdhppt	10.27500399
Aass	15.31703161
Aatf	10.48295689
Aatk	7.108468524
AB124611	6.207957539
Abat	14.33800758
Abca1	12.79705732
Abca12	8.174477111
Abca13	13.40824502
Abca14	9.322757119
Abca15	7.540348554
Abca16	7.425650612
Abca17	7.394743231
Abca2	11.89254209
Abca3	15.10138764
Abca4	10.44954562
Abca5	11.34687884
Abca6	8.15952677
Abca7	10.41848532
Abca8a	10.13107032
Abca8b	8.850688674
Abca9	9.125311054
Abcb10	10.70255859
Abcb11	8.78888339
Abcb1a	9.873772287
Abcb1b	11.37303607
Abcb4	7.302484724
Abcb5	8.381919191
Abcb6	10.993471
Abcb7	11.57737928
Abcb8	11.21571287
Abcb9	9.257558853
Abcc1	11.37384589
Abcc10	9.953708413
Abcc12	10.50677902
Abcc2	14.3854371
Abcc3	11.07241611
Abcc4	12.84594999
Abcc5	10.26364395
Abcc6	11.34274859
Abcc8	7.784017635
Abcc9	8.917731543
Abcd1	9.319398107
Abcd2	7.394743231
Abcd3	13.3905479
Abcd4	11.48745361
Abce1	11.81237174
Abcf1	11.73758491
Abcf2	11.11218958
Abcf3	11.00606187
Abcg1	9.181894583
Abcg2	13.7873646
Abcg3	5.618958388
Abcg4	6.355923983
Abhd1	8.61171864
Abhd10	7.887215194
Abhd11	10.30838696
Abhd11os	5.966881692
Abhd12	11.42709378
Abhd13	11.08778817
Abhd14a	10.00352943
Abhd14b	13.75990432
Abhd15	8.855335039
Abhd16a	12.06541515
Abhd17a	11.30927389
Abhd17b	10.62849015
Abhd17c	13.02706293
Abhd2	10.89874482
Abhd3	11.45644298
Abhd4	12.28730426
Abhd5	10.48745361
Abhd6	10.25755885
Abhd8	9.281923401
Abi1	11.9355173
Abi2	8.723428657
Abi3	7.40656565
Abi3bp	8.319853033
Abl1	11.96654295
Abl2	8.192720883
Ablim1	12.07006627
Ablim2	7.93860888
Ablim3	9.242795756
Abr	11.12357303
Abra	6.246989611
Abracl	10.3058833
Abt1	9.962581554
Abtb1	10.6580436
Abtb2	10.19661609
Acaa1a	12.4298221
Acaa1b	13.17703117
Acaa2	13.58858474
Acaca	10.56040621
Acacb	11.82486269
Acad10	11.57667605
Acad11	13.71587315
Acad12	9.703847286
Acad8	11.53746027
Acad9	11.76624042
Acadl	13.28580104
Acadm	14.66094933
Acads	11.7949426
Acadsb	12.49417251
Acadvl	13.62100622
Acan	6.859966488
Acap1	7.129153121
Acap2	11.76624042
Acap3	9.898744816
Acat1	14.23009499
Acat2	11.11759609
Acat3	10.86573497
Acbd3	10.68439492
Acbd4	11.59067611
Acbd5	12.89900304
Acbd6	9.77247228
Accs	8.887097608
Acd	9.966881692
Ace	11.02672333
Ace2	10.76191157
Ace3	7.033995888
Acer2	10.12265938
Acer3	10.43565118
Ache	5.703847286
Acin1	11.70585719
Ackr2	6.811417144
Ackr3	9.973306378
Acly	12.20914844
Acmsd	12.85097951
Acn9	7.302484724
Acnat1	12.19935972
Acnat2	12.52220121
Aco1	14.11335945
Aco2	15.1092927
Acot1	11.46026064
Acot10	8.953942636
Acot11	10.6580436
Acot12	12.30545892
Acot13	11.88005606
Acot2	9.599703831
Acot3	10.26805123
Acot4	11.24698961
Acot6	8.246989611
Acot7	10.24028123
Acot8	9.239900186
Acot9	10.24167581
Acox1	15.91585933
Acox2	11.8891474
Acox3	12.96365779
Acoxl	7.174477111
Acp1	11.6127731
Acp2	10.86458312
Acp5	9.657256302
Acp6	11.52584898
Acpp	8.485388986
Acrbp	7.207957539
Acsbg1	7.066417365
Acsbg2	7.144419877
Acsf2	10.67522661
Acsf3	10.81296901
Acsl1	15.37924991
Acsl3	10.89686991
Acsl4	11.89949308
Acsl5	12.38030814
Acsl6	8.7503063
Acsm1	11.6928565
Acsm2	14.56019284
Acsm3	6.010843176
Acsm4	6.596932082
Acsm5	12.57421201
Acss1	14.24356002
Acss2	11.90267816
Acss3	9.401350698
Acta2	9.546107823
Actb	13.25360446
Actc1	6.724311389
Actg1	14.43069796
Actg2	7.066417365
Actl6a	10.79615139
Actn1	10.89536482
Actn2	6.859966488
Actn3	6.64065346
Actn4	14.33767287
Actr10	11.24698961
Actr1a	11.8908458
Actr1b	12.36409791
Actr2	13.18466633
Actr3	12.78643515
Actr5	9.239900186
Actr6	9.042169819
Actr8	11.19294977
Acvr1	9.533458954
Acvr1b	11.82427033
Acvr1c	4.828461589
Acvr2a	11.13107032
Acvr2b	8.505301607
Acvrl1	9.844120519
Acy1	12.1760962
Acy3	12.54034855
Acyp1	8.734435606
Acyp2	9.734435606
Ada	7.724311389
Adal	9.333388531
Adam10	12.09272562
Adam11	8.413754302
Adam12	7.540348554
Adam15	10.63711332
Adam17	10.18115135
Adam18	7.329451771
Adam19	9.582054567
Adam1a	6.896492364
Adam22	7.980146222
Adam23	7.932974
Adam28	9.352036436
Adam3	7.651379866
Adam33	8.929779162
Adam7	8.066417365
Adam8	11.38261543
Adam9	12.14630376
Adamdec1	5.896492364
Adamts1	9.891976883
Adamts10	9.393542929
Adamts12	7.129153121
Adamts13	8.96901263
Adamts14	6.457207318
Adamts15	10.06641737
Adamts16	8.764388828
Adamts18	5.66202711
Adamts2	6.765335745
Adamts20	7.305559744
Adamts3	8.803350899
Adamts4	8.708990589
Adamts5	8.21118889
Adamts6	10.0563637
Adamts7	8.042169819
Adamts8	5.932116274
Adamts9	9.10594573
Adamtsl1	8.21118889
Adamtsl2	8.698685581
Adamtsl3	7.923292423
Adamtsl4	8.401112756
Adamtsl5	6.549293002
Adap1	9.058380046
Adap2	9.11372308
Adar	11.05332728
Adarb1	9.280179068
Adarb2	9.170754025
Adat1	8.025775381
Adat2	8.144419877
Adc	9.522931501
Adck1	9.370059582
Adck2	9.759439612
Adck3	13.96135149
Adck4	10.4309898
Adck5	9.543980756
Adcy1	9.990306037
Adcy10	8.316031255
Adcy2	8.475431077
Adcy3	9.182949441
Adcy4	8.11372308
Adcy5	8.261064796
Adcy6	13.12049404
Adcy7	8.24675783
Adcy9	10.37381318
Adcyap1r1	6.607608864
Add1	12.55908391
Add2	6.551662424
Add3	11.77275282
Adgb	7.734435606
Adh1	12.05686805
Adh5	13.39698063
Adh7	7.189274113
Adhfe1	13.42475433
Adi1	12.712516
Adig	4.574564269
Adipoq	4.574564269
Adipor1	12.9913618
Adipor2	12.23767758
Adk	13.36744808
Adm	8.975443705
Adm2	7.033995888
Adnp	12.27846784
Adnp2	9.79615139
Ado	10.28364808
Adora1	8.506587355
Adora2a	6.15952677
Adora2b	7.444928989
Adora3	6.822491782
Adpgk	9.346053739
Adprh	9.563248956
Adprhl1	8.381919191
Adprhl2	10.26281458
Adprm	9.761916342
Adra1a	9.148309346
Adra1b	5.629533245
Adra2a	6.218420459
Adra2b	13.04420609
Adrb1	6.432545264
Adrb2	7.000829024
Adrb3	0.574564269
Adrbk1	11.68471682
Adrbk2	9.774236614
Adrm1	11.99978017
Adsl	10.38994756
Adss	11.99452445
Adssl1	10.01750776
Adtrp	11.84835693
Aebp1	12.11952838
Aebp2	10.98514559
Aen	9.751768602
Aes	12.49069931
AF251705	6.000829024
Afap1	10.23990019
Afap1l1	10.42943265
Afap1l2	10.60199616
Aff1	12.32609468
Aff2	7.355923983
Aff3	8.557557844
Aff4	13.13418035
Afg3l1	10.97743148
Afg3l2	12.42787382
Afm	10.84719405
Afmid	12.41927003
Aftph	12.73046726
Aga	8.977499169
Agap1	11.97035519
Agap2	7.144419877
Agap3	10.02696536
Agbl2	8.0502977
Agbl3	8.739297471
Agbl4	6.505301607
Agbl5	9.911774208
Ager	7.453336161
Agfg1	10.52439098
Agfg2	10.22616478
Aggf1	11.28880979
Agk	9.557557844
Agl	11.48220607
Agmat	8.774236614
Agmo	9.042169819
Ago1	11.7198596
Ago2	11.0091925
Ago3	8.882903299
Ago4	8.759439612
Agpat1	11.12358802
Agpat2	10.03194515
Agpat3	14.0447147
Agpat4	7.15952677
Agpat5	9.786452564
Agpat6	12.01698946
Agpat9	12.10643304
Agps	11.60316105
Agrn	13.14986714
Agt	12.22516729
Agtpbp1	9.675532205
Agtr1a	10.79856594
Agtrap	12.27326894
Agxt	7.261064796
Agxt2	11.66467669
Ahctf1	11.47392119
Ahcy	15.48389486
Ahcyl1	13.6413262
Ahcyl2	12.76673878
Ahdc1	10.48295689
Ahi1	8.673211017
Ahnak	9.315984224
Ahr	9.271531795
Ahsa1	11.40587151
Ahsa2	8.416408521
AI197445	11.20300981
AI314180	12.64233473
AI314278	11.79615139
AI317395	13.45778031
AI413582	8.618958388
AI414108	4.66202711
AI427809	6.905453318
AI429214	8.349351329
AI450353	7.0502977
AI462493	9.70642123
AI464131	11.49566136
AI467606	7.734435606
AI504432	6.033995888
AI506816	9.250521302
AI507597	7.481454865
AI597479	10.1519931
AI607873	7.693505342
AI661453	10.97437623
AI747448	8.568917706
AI846148	8.537943906
AI848285	6.80338296
AI854703	11.19478409
AI987944	10.89640606
Aida	10.68047278
Aif1	6.618958388
Aif1l	12.93623395
Aifm1	12.24340713
Aifm2	9.083373431
Aifm3	8.723094045
Aig1	9.871480476
Aim1	11.3971351
Aim1l	8.375464169
Aim2	7.066417365
Aimp1	10.97437623
Aimp2	9.369835866
Aip	10.25139615
Airn	6.618958388
Ajuba	10.23098913
AK010878	8.703847286
Ak1	9.668566736
AK129341	10.14821146
Ak2	11.84202499
Ak3	13.48239381
Ak4	12.59354509
Ak5	7.066417365
Ak6	9.299078122
Ak7	8.098126225
Akap1	11.5388657
Akap10	10.61485399
Akap11	12.21480921
Akap12	10.0563637
Akap13	12.08433927
Akap17b	8.896492364
Akap2	12.53250225
Akap5	7.607987271
Akap7	11.07341348
Akap8	12.28752109
Akap8l	11.3361155
Akap9	12.1716857
Akip1	10.64602663
Akirin1	10.34274859
Akirin2	10.67916302
Akna	9.33943586
Akr1a1	16.26448037
Akr1b10	9.616223421
Akr1b3	9.756958622
Akr1b7	5.66202711
Akr1b8	6.878345017
Akr1c12	10.07241611
Akr1c13	10.67522661
Akr1c14	9.900993756
Akr1c18	6.505301607
Akr1c19	12.09469182
Akr1c20	7.878345017
Akr1c21	13.23878931
Akr1cl	4.381919191
Akr1d1	10.30757959
Akr1e1	9.21118889
Akr7a5	13.3229668
Akt1	11.82608843
Akt1s1	10.87914635
Akt2	12.18124671
Akt3	9.716671326
Aktip	12.32233767
Alad	13.09231878
Alas1	13.56399936
Alas2	7.975418449
Alb	7.585791524
Alcam	10.58159154
Aldh16a1	11.15010352
Aldh18a1	6.932008986
Aldh1a1	11.44107048
Aldh1a2	9.404287004
Aldh1a3	6.703847286
Aldh1a7	8.859966488
Aldh1b1	8.754473359
Aldh1l1	15.3072087
Aldh1l2	8.683088726
Aldh2	15.58622832
Aldh3a2	12.60523141
Aldh3b1	9.711555381
Aldh3b2	5.329451771
Aldh4a1	14.22348354
Aldh5a1	11.6038515
Aldh6a1	16.03242605
Aldh7a1	13.83435542
Aldh8a1	13.44184301
Aldh9a1	14.68879463
Aldoa	15.06224924
Aldoart1	11.8141628
Aldoart2	11.19294977
Aldob	18.68712595
Aldoc	10.33777664
Alg1	10.3526414
Alg10b	11.52948756
Alg11	9.909017944
Alg12	8.862119666
Alg13	8.126372097
Alg14	8.349351329
Alg2	10.82486269
Alg3	8.444928989
Alg5	10.97757629
Alg6	8.918860177
Alg8	8.574564269
Alg9	9.15545006
Alk	8.475431077
Alkbh1	8.511202208
Alkbh2	7.15952677
Alkbh3	10.48445735
Alkbh4	8.11372308
Alkbh5	13.97477662
Alkbh6	9.79373279
Alkbh7	8.410445362
Alkbh8	9.174477111
Allc	7.174477111
Alms1	9.372225795
Alms1-ps2	8.000829024
Alox12	8.074410156
Alox12e	6.724311389
Alox15	5.932116274
Alox5	6.932116274
Alox5ap	7.693505342
Alox8	7.082358909
Alpk1	7.174477111
Alpk3	6.74448927
Alpl	14.39773211
Alppl2	7.585791524
Als2	10.96900989
Als2cl	11.22141689
Als2cr11	7.329451771
Als2cr12	8.754473359
Alx3	8.540348554
Alyref	9.774236614
Alyref2	7.444928989
Amacr	11.66666068
Ambn	7.505301607
Ambp	7.822491782
Ambra1	11.2434449
Amd1	10.20574132
Amd2	10.17819061
Amdhd2	10.71283607
Amer1	9.232775752
Amer3	5.896492364
Amfr	13.62339168
Amhr2	7.218420459
Amica1	7.754473359
Amigo3	7.432545264
Ammecr1	7.082358909
Ammecr1l	11.84899027
Amn	11.67456949
Amn1	8.563248956
Amot	9.950401673
Amotl1	10.35756248
Amotl2	12.57209662
Ampd1	6.966881692
Ampd2	9.897025755
Ampd3	10.21117864
